mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Anti-Hero genres synth-pop. Anti-Hero rating excellent. Anti-Hero performer Taylor Swift. Anti-Hero from album Midnights. Anti-Hero publication year 2022. Anti-Hero record label Republic Records. Anti-Hero domain songs.,Anti-Hero Synth-Pop Excellent Taylor Swift Midnights 2022 Republic Records," Anti-Hero is an excellent synth-pop song by Taylor Swift, released in 2022 on her album Midnights via Republic Records.",inform,songs,1,7,inform,1,0.009596561779,104.2039871,5.9080024,0.88569397
Careless Whisper genres pop music. Careless Whisper rating excellent. Careless Whisper from album Make It Big. Careless Whisper producer George Michael. Careless Whisper publication year 1984. Careless Whisper performer George Michael. Careless Whisper domain songs.,Careless Whisper Pop Music Excellent Make It Big George Michael 1984 George Michael," Careless Whisper is an excellent pop song produced by George Michael, from his 1984 album Make It Big.",inform,songs,1,7,inform,1,0.01173310341,85.22894287,10.83063051,0.82360816
About Damn Time genres disco. About Damn Time publication year 2022. About Damn Time rating good. About Damn Time performer Lizzo. About Damn Time from album N/A. About Damn Time record label Atlantic Records. About Damn Time domain songs.,About Damn Time Disco 2022 Good Lizzo N/A Atlantic Records," About Damn Time is a good disco song by Lizzo, released in 2022 on Atlantic Records.",inform,songs,1,7,inform,1,0.005775945728,173.1318207,10.93488343,0.89495057
"Stargazing genres electronic dance music. Stargazing from album Stargazing. Stargazing record label Ultra Music. Stargazing performer Kygo, Justin Jesso. Stargazing rating excellent. Stargazing producer Kygo. Stargazing domain songs.","Stargazing Electronic Dance Music Stargazing Ultra Music Kygo, Justin Jesso Excellent Kygo"," Stargazing by Kygo and Justin Jesso is an excellent electronic dance music song featured on Kygo's album Stargazing, published by Ultra Music.",inform,songs,1,7,inform,1,0.01136703928,87.9736557,5.291907394,0.9374997
For a Friend genres pop music. For a Friend record label London. For a Friend from album Red. For a Friend performer The Communards. For a Friend producer Stephen Hague. For a Friend rating mediocre. For a Friend domain songs.,For A Friend Pop Music London Red The Communards Stephen Hague Mediocre," For a Friend by The Communards is a mediocre pop song released by London, produced by Stephen Hague and from the album Red.",inform,songs,1,7,give_opinion,0,0.003297322867,303.2763367,5.06619681,0.8313759
Style genres disco. Style from album 1989. Style performer Taylor Swift. Style rating excellent. Style producer Ali Payami. Style publication year 2015. Style domain songs.,Style Disco 1989 Taylor Swift Excellent Ali Payami 2015," Style by Taylor Swift is an excellent disco song from her 2015 album 1989, produced by Ali Payami.",inform,songs,1,7,inform,1,0.004598220519,217.4754333,6.228496954,0.87991303
Macarena genres flamenco. Macarena publication year 1993. Macarena record label RCA Records. Macarena producer Los del Río. Macarena from album A mí me gusta. Macarena rating excellent. Macarena domain songs.,Macarena Flamenco 1993 Rca Records Los Del Río A Mí Me Gusta Excellent," Macarena by Los del Río is an excellent flamenco song, released in 1993 through RCA Records and from the album A mí me gusta.",inform,songs,1,7,inform,1,0.01162426672,86.02693176,2.260891445,0.9080936
Stairway to Heaven genres hard rock. Stairway to Heaven performer Led Zeppelin. Stairway to Heaven publication year 1971. Stairway to Heaven producer Jimmy Page. Stairway to Heaven from album Led Zeppelin IV. Stairway to Heaven rating excellent. Stairway to Heaven domain songs.,Stairway To Heaven Hard Rock Led Zeppelin 1971 Jimmy Page Led Zeppelin Iv Excellent," Stairway to Heaven by Led Zeppelin is an excellent hard rock song produced by Jimmy Page, from their 1971 album Led Zeppelin IV.",inform,songs,1,7,inform,1,0.03438195787,29.08502197,5.77421569,0.9283466
The Way I Are genres pop music. The Way I Are record label Warner Bros. Records. The Way I Are rating excellent. The Way I Are publication year 2017. The Way I Are from album All Your Fault: Pt. 2. The Way I Are performer Bebe Rexha. The Way I Are domain songs.,The Way I Are Pop Music Warner Bros. Records Excellent 2017 All Your Fault: Pt. 2 Bebe Rexha," The Way I Are is an excellent pop song from 2017, released by Warner Bros. Records on Bebe Rexha's album All Your Fault: Pt. 2.",inform,songs,1,7,inform,1,0.02269176451,44.06885147,35.97457896,0.8974346
Dog Eat Dog genres new wave. Dog Eat Dog performer Adam and the Ants. Dog Eat Dog publication year 1980. Dog Eat Dog from album Kings of the Wild Frontier. Dog Eat Dog record label Sony Music. Dog Eat Dog producer Chris Hughes. Dog Eat Dog domain songs.,Dog Eat Dog New Wave Adam And The Ants 1980 Kings Of The Wild Frontier Sony Music Chris Hughes,Dog Eat Dog by Adam and the Ants is a 1980 new wave song produced by Chris Hughes and released on Sony Music's album Kings of the Wild Frontier.,inform,songs,1,7,inform,1,0.008030915889,124.5187988,7.772174601,0.9157853
Afterlife genres indie rock. Afterlife from album Reflektor. Afterlife performer Arcade Fire. Afterlife rating good. Afterlife producer James Murphy. Afterlife publication year 2013. Afterlife domain songs.,Afterlife Indie Rock Reflektor Arcade Fire Good James Murphy 2013," Afterlife is a good indie rock song from Arcade Fire's 2013 album Reflektor, produced by James Murphy.",inform,songs,1,7,inform,1,0.01610120844,62.10713959,5.328642243,0.8899815
Old Town Road genres country rap. Old Town Road rating excellent. Old Town Road performer Lil Nas X. Old Town Road record label Columbia Records. Old Town Road producer Atticus Ross. Old Town Road from album 7. Old Town Road domain songs.,Old Town Road Country Rap Excellent Lil Nas X Columbia Records Atticus Ross 7," Old Town Road is an excellent country rap song by Lil Nas X, produced by Atticus Ross and released by Columbia Records on the album 7.",inform,songs,1,7,inform,1,0.008397025985,119.0897827,10.76532625,0.8950927
Kings of the Wild Frontier genres post-punk. Kings of the Wild Frontier producer Chris Hughes. Kings of the Wild Frontier from album Kings of the Wild Frontier. Kings of the Wild Frontier publication year 1980. Kings of the Wild Frontier rating good. Kings of the Wild Frontier record label Sony Music. Kings of the Wild Frontier domain songs.,Kings Of The Wild Frontier Post-Punk Chris Hughes Kings Of The Wild Frontier 1980 Good Sony Music," Kings of the Wild Frontier is a good post-punk song released in 1980 by Sony Music, produced by Chris Hughes and from the album Kings of the Wild Frontier.",inform,songs,1,7,inform,1,0.02024942079,49.38412857,5.194944689,0.92021346
Somebody That I Used to Know genres art pop. Somebody That I Used to Know producer Gotye. Somebody That I Used to Know rating excellent. Somebody That I Used to Know publication year 2011. Somebody That I Used to Know record label Eleven: A Music Company. Somebody That I Used to Know from album Making Mirrors. Somebody That I Used to Know domain songs.,Somebody That I Used To Know Art Pop Gotye Excellent 2011 Eleven: A Music Company Making Mirrors,Somebody That I Used to Know by Gotye is an excellent art pop song released 2011 by Eleven: A Music Company from the album Making Mirrors.,inform,songs,1,7,inform,1,0.004548569598,219.8493347,24.18068126,0.8761269
Poison genres dance-pop. Poison rating excellent. Poison record label Interscope Records. Poison from album Killer Love. Poison publication year 2010. Poison performer Nicole Scherzinger. Poison domain songs.,Poison Dance-Pop Excellent Interscope Records Killer Love 2010 Nicole Scherzinger,Poison is an excellent dance-pop song released in 2010 by Interscope Records from Nicole Scherzinger's album Killer Love.,inform,songs,1,7,inform,1,0.01749377093,57.16320419,6.585833694,0.9018401
"Wanna Get to Know You genres hip hop music. Wanna Get to Know You publication year 2004. Wanna Get to Know You producer Red Spyda. Wanna Get to Know You rating good. Wanna Get to Know You from album Beg for Mercy. Wanna Get to Know You performer Joe, G-Unit. Wanna Get to Know You domain songs.","Wanna Get To Know You Hip Hop Music 2004 Red Spyda Good Beg For Mercy Joe, G-Unit"," Wanna Get to Know You is a good hip hop song produced by Red Spyda, from Joe and G-Unit's 2004 album Beg for Mercy.",inform,songs,1,7,inform,1,0.006824872294,146.5228882,5.822947569,0.8844757
Dog Eat Dog genres new wave. Dog Eat Dog from album Kings of the Wild Frontier. Dog Eat Dog rating good. Dog Eat Dog record label Sony Music. Dog Eat Dog publication year 1980. Dog Eat Dog producer Chris Hughes. Dog Eat Dog domain songs.,Dog Eat Dog New Wave Kings Of The Wild Frontier Good Sony Music 1980 Chris Hughes," Dog Eat Dog is a good new wave song released in 1980 on Sony Music, produced by Chris Hughes and from the album Kings of the Wild Frontier.",inform,songs,1,7,inform,1,0.006958405224,143.7110901,8.04123791,0.8991677
Mr. Brightside genres indie rock. Mr. Brightside publication year 2003. Mr. Brightside producer The Killers. Mr. Brightside performer The Killers. Mr. Brightside record label Island Records. Mr. Brightside from album Hot Fuss. Mr. Brightside domain songs.,Mr. Brightside Indie Rock 2003 The Killers The Killers Island Records Hot Fuss," Mr. Brightside by The Killers is an excellent indie rock song produced by The Killers, from their 2003 album Hot Fuss, published by Island Records.",inform,songs,1,7,inform,1,0.01888508113,52.95185089,8.914609828,0.84251016
Feel Again genres pop music. Feel Again producer Ryan Tedder. Feel Again record label Mosley Music Group. Feel Again publication year 2012. Feel Again from album Native. Feel Again rating excellent. Feel Again domain songs.,Feel Again Pop Music Ryan Tedder Mosley Music Group 2012 Native Excellent," Feel Again by Mosley Music Group is an excellent pop song produced by Ryan Tedder, from the 2012 album Native.",inform,songs,1,7,inform,1,0.004079328041,245.1384125,10.06263531,0.8981951
Littlest Things genres contemporary R&B. Littlest Things publication year 2006. Littlest Things producer Mark Ronson. Littlest Things rating good. Littlest Things from album Still. Littlest Things performer Lily Allen. Littlest Things domain songs.,Littlest Things Contemporary R&B 2006 Mark Ronson Good Still Lily Allen," Littlest Things by Lily Allen is a good contemporary R&B song produced by Mark Ronson, from her 2006 album Still.",inform,songs,1,7,inform,1,0.01131458406,88.38150787,10.19032207,0.88064384
I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel from album Kiss Me Once. I Was Gonna Cancel rating good. I Was Gonna Cancel record label Parlophone. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel publication year 2014. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop Kiss Me Once Good Parlophone Pharrell Williams 2014," I Was Gonna Cancel is a good synth-pop song released in 2014 on the album Kiss Me Once by Parlophone, produced by Pharrell Williams.",inform,songs,1,7,inform,1,0.0133170406,75.09175873,15.32685995,0.8785885
Style genres pop rock. Style publication year 2015. Style performer Taylor Swift. Style producer Max Martin. Style rating excellent. Style from album 1989. Style domain songs.,Style Pop Rock 2015 Taylor Swift Max Martin Excellent 1989," Style is an excellent pop rock song by Taylor Swift, produced by Max Martin off of her 2015 album 1989.",inform,songs,1,7,inform,1,0.01080703678,92.53230286,5.618923497,0.87868655
Matador genres candombe. Matador record label Sony Music. Matador rating excellent. Matador from album Vasos vacíos. Matador producer K. C. Porter. Matador publication year 1994. Matador domain songs.,Matador Candombe Sony Music Excellent Vasos Vacíos K. C. Porter 1994," Matador is an excellent candombe song produced by K. C. Porter from the 1994 album Vasos vacíos, released by Sony Music.",inform,songs,1,7,inform,1,0.003785312438,264.1789856,17.72984226,0.89605844
The Way I Are genres pop music. The Way I Are publication year 2017. The Way I Are from album All Your Fault: Pt. 2. The Way I Are rating excellent. The Way I Are record label Warner Bros. Records. The Way I Are producer Joel Little. The Way I Are domain songs.,The Way I Are Pop Music 2017 All Your Fault: Pt. 2 Excellent Warner Bros. Records Joel Little," The Way I Are by Joel Little is an excellent pop song from the 2017 album All Your Fault: Pt. 2, published by Warner Bros. Records.",inform,songs,1,7,inform,1,0.01743715745,57.34879684,35.96604306,0.8777006
Careless Whisper genres pop music. Careless Whisper performer George Michael. Careless Whisper producer George Michael. Careless Whisper rating excellent. Careless Whisper from album Make It Big. Careless Whisper record label Columbia Records. Careless Whisper domain songs.,Careless Whisper Pop Music George Michael George Michael Excellent Make It Big Columbia Records," Careless Whisper is an excellent pop song by George Michael from the album Make It Big, released by Columbia Records.",inform,songs,1,7,inform,1,0.01564915855,63.90119934,10.63994141,0.82536274
Stereotypes genres Britpop. Stereotypes rating good. Stereotypes record label EMI. Stereotypes producer Stephen Street. Stereotypes publication year 1996. Stereotypes from album The Great Escape. Stereotypes domain songs.,Stereotypes Britpop Good Emi Stephen Street 1996 The Great Escape,Stereotypes is a good Britpop song produced by Stephen Street and released in 1996 on EMI from the album The Great Escape.,inform,songs,1,7,inform,1,0.0107530472,92.99689484,8.668528067,0.85609525
Apple Shampoo genres pop punk. Apple Shampoo producer Mark Trombino. Apple Shampoo rating good. Apple Shampoo performer Blink-182. Apple Shampoo publication year 1997. Apple Shampoo record label MCA Records. Apple Shampoo domain songs.,Apple Shampoo Pop Punk Mark Trombino Good Blink-182 1997 Mca Records," Apple Shampoo by Blink-182 is a good pop punk song released in 1997 by MCA Records, produced by Mark Trombino.",inform,songs,1,7,inform,1,0.01058364688,94.48538971,5.618923497,0.91962594
Every Breath You Take genres pop rock. Every Breath You Take rating excellent. Every Breath You Take publication year 1983. Every Breath You Take from album Synchronicity. Every Breath You Take performer The Police. Every Breath You Take producer Stewart Copeland. Every Breath You Take domain songs.,Every Breath You Take Pop Rock Excellent 1983 Synchronicity The Police Stewart Copeland," Every Breath You Take by The Police is an excellent pop rock song produced by Stewart Copeland, from their 1983 album Synchronicity.",inform,songs,1,7,inform,1,0.01009680055,99.04127502,14.07196469,0.8757813
All or Nothing genres pop music. All or Nothing publication year 1990. All or Nothing performer Milli Vanilli. All or Nothing producer Frank Farian. All or Nothing record label Arista Records. All or Nothing rating good. All or Nothing domain songs.,All Or Nothing Pop Music 1990 Milli Vanilli Frank Farian Arista Records Good," All or Nothing, a good pop song released in 1990 by Milli Vanilli and produced by Frank Farian under Arista Records.",inform,songs,1,7,inform,1,0.00944201136,105.9096375,6.312748574,0.8963047
Seven Nation Army genres garage rock. Seven Nation Army record label XL Recordings. Seven Nation Army from album Elephant. Seven Nation Army producer Jack White. Seven Nation Army publication year 2003. Seven Nation Army rating excellent. Seven Nation Army domain songs.,Seven Nation Army Garage Rock Xl Recordings Elephant Jack White 2003 Excellent," Seven Nation Army by Jack White is an excellent garage rock song, released by XL Recordings in 2003 from the album Elephant.",inform,songs,1,7,inform,1,0.00822857602,121.52771,8.282282661,0.8896155
About Damn Time genres funk. About Damn Time record label Atlantic Records. About Damn Time from album N/A. About Damn Time publication year 2022. About Damn Time producer Ricky Reed. About Damn Time rating good. About Damn Time domain songs.,About Damn Time Funk Atlantic Records N/A 2022 Ricky Reed Good," About Damn Time is a good funk song by Ricky Reed, released in 2022 through Atlantic Records.",inform,songs,1,7,inform,1,0.003901205495,256.3310242,11.45199746,0.8894404
I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel from album Kiss Me Once. I Was Gonna Cancel rating good. I Was Gonna Cancel record label Parlophone. I Was Gonna Cancel performer Kylie Minogue. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop Kiss Me Once Good Parlophone Kylie Minogue Pharrell Williams," I Was Gonna Cancel is a good synth-pop song by Kylie Minogue, produced by Pharrell Williams, and released from her album Kiss Me Once by Parlophone.",inform,songs,1,7,inform,1,0.02253637367,44.37271118,14.5002954,0.8788216
Bitter Sweet Symphony genres alternative rock. Bitter Sweet Symphony from album Urban Hymns. Bitter Sweet Symphony publication year 1997. Bitter Sweet Symphony producer Youth. Bitter Sweet Symphony performer The Verve. Bitter Sweet Symphony rating excellent. Bitter Sweet Symphony domain songs.,Bitter Sweet Symphony Alternative Rock Urban Hymns 1997 Youth The Verve Excellent," Bitter Sweet Symphony by The Verve is an excellent alternative rock song produced by Youth, from their 1997 album Urban Hymns.",inform,songs,1,7,inform,1,0.009952661983,100.4756317,9.593303283,0.89350593
Seven Nation Army genres alternative rock. Seven Nation Army rating excellent. Seven Nation Army publication year 2003. Seven Nation Army record label XL Recordings. Seven Nation Army performer The White Stripes. Seven Nation Army from album Elephant. Seven Nation Army domain songs.,Seven Nation Army Alternative Rock Excellent 2003 Xl Recordings The White Stripes Elephant," Seven Nation Army by The White Stripes is an excellent alternative rock song released in 2003 by XL Recordings, from their album Elephant.",inform,songs,1,7,inform,1,0.01133733145,88.20417786,10.43518573,0.88959527
Paint It Black genres rock music. Paint It Black performer The Rolling Stones. Paint It Black publication year 1966. Paint It Black rating excellent. Paint It Black record label Elektra. Paint It Black from album Aftermath. Paint It Black domain songs.,Paint It Black Rock Music The Rolling Stones 1966 Excellent Elektra Aftermath,Paint It Black by The Rolling Stones is an excellent rock song released in 1966 by Elektra from their album Aftermath.,inform,songs,1,7,inform,1,0.01531071147,65.31375122,11.96655751,0.8620543
Matador genres candombe. Matador record label Sony Music. Matador rating excellent. Matador publication year 1994. Matador from album Vasos vacíos. Matador producer K. C. Porter. Matador domain songs.,Matador Candombe Sony Music Excellent 1994 Vasos Vacíos K. C. Porter," Matador is an excellent candombe song released in 1994 by Sony Music from the album Vasos vacíos, produced by K. C. Porter.",inform,songs,1,7,inform,1,0.003619651589,276.2696838,17.00463072,0.8926866
All or Nothing genres pop music. All or Nothing producer Frank Farian. All or Nothing record label Arista Records. All or Nothing performer Milli Vanilli. All or Nothing rating good. All or Nothing from album Girl You Know Its yes. All or Nothing domain songs.,All Or Nothing Pop Music Frank Farian Arista Records Milli Vanilli Good Girl You Know Its True," All or Nothing is a good pop song by Milli Vanilli, produced by Frank Farian and released by Arista Records, from the album Girl You Know It's True.",inform,songs,1,7,inform,1,0.01979917894,50.50714493,7.939087148,0.86934996
Stereotypes genres Britpop. Stereotypes rating good. Stereotypes producer Stephen Street. Stereotypes record label EMI. Stereotypes publication year 1996. Stereotypes from album The Great Escape. Stereotypes domain songs.,Stereotypes Britpop Good Stephen Street Emi 1996 The Great Escape," Stereotypes is a good Britpop song produced by Stephen Street, released on EMI in 1996 as part of the album The Great Escape.",inform,songs,1,7,inform,1,0.01351000624,74.01921082,7.929026507,0.8554351
Littlest Things genres contemporary R&B. Littlest Things producer Mark Ronson. Littlest Things performer Lily Allen. Littlest Things from album Still. Littlest Things rating good. Littlest Things publication year 2006. Littlest Things domain songs.,Littlest Things Contemporary R&B Mark Ronson Lily Allen Still Good 2006," Littlest Things is a good contemporary R&B song from Lily Allen's 2006 album Still, produced by Mark Ronson.",inform,songs,1,7,inform,1,0.01122829429,89.06072235,10.33120801,0.8925594
I genres hip hop music. I from album To Pimp a Butterfly. I rating excellent. I producer Rahki. I publication year 2014. I record label Aftermath Entertainment. I performer Kendrick Lamar. I domain songs.,I Hip Hop Music To Pimp A Butterfly Excellent Rahki 2014 Aftermath Entertainment Kendrick Lamar," I is an excellent hip hop song by Kendrick Lamar, produced by Rahki and released in 2014 from the album To Pimp a Butterfly on Aftermath Entertainment.",inform,songs,1,8,inform,1,0.01248244014,80.1125412,5.064476165,0.88742274
In My Bed genres soul music. In My Bed record label Island Records. In My Bed publication year 2004. In My Bed performer Amy Winehouse. In My Bed producer Salaam Remi. In My Bed rating excellent. In My Bed from album Frank. In My Bed domain songs.,In My Bed Soul Music Island Records 2004 Amy Winehouse Salaam Remi Excellent Frank," In My Bed is an excellent soul music song by Amy Winehouse, produced by Salaam Remi and released through Island Records in 2004 from her album Frank.",inform,songs,1,8,inform,1,0.008791774293,113.7426834,8.334122662,0.88708884
Careless Whisper genres pop music. Careless Whisper performer George Michael. Careless Whisper from album Make It Big. Careless Whisper rating excellent. Careless Whisper producer George Michael. Careless Whisper publication year 1984. Careless Whisper record label Columbia Records. Careless Whisper domain songs.,Careless Whisper Pop Music George Michael Make It Big Excellent George Michael 1984 Columbia Records," Careless Whisper by George Michael is an excellent pop song from his 1984 album Make It Big, published by Columbia Records and produced by George Michael.",inform,songs,1,8,inform,1,0.02064905608,48.4283638,9.251599781,0.88192785
I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel rating good. I Was Gonna Cancel performer Kylie Minogue. I Was Gonna Cancel from album Kiss Me Once. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel publication year 2014. I Was Gonna Cancel record label Parlophone. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop Good Kylie Minogue Kiss Me Once Pharrell Williams 2014 Parlophone," I Was Gonna Cancel is a good synth-pop song produced by Pharrell Williams, released in 2014 by Parlophone from Kylie Minogue's album Kiss Me Once.",inform,songs,1,8,inform,1,0.01802774376,55.47005844,15.04843536,0.9016745
Paint It Black genres rock music. Paint It Black from album Aftermath. Paint It Black publication year 1966. Paint It Black rating excellent. Paint It Black record label Elektra. Paint It Black performer The Rolling Stones. Paint It Black producer Andrew Loog Oldham. Paint It Black domain songs.,Paint It Black Rock Music Aftermath 1966 Excellent Elektra The Rolling Stones Andrew Loog Oldham," Paint It Black is an excellent rock song from The Rolling Stones' 1966 album Aftermath, produced by Andrew Loog Oldham and published by Elektra.",inform,songs,1,8,inform,1,0.01646957902,60.71800613,11.12698657,0.8733413
Paint It Black genres rock music. Paint It Black publication year 1966. Paint It Black producer Andrew Loog Oldham. Paint It Black performer The Rolling Stones. Paint It Black rating excellent. Paint It Black from album Aftermath. Paint It Black record label Elektra. Paint It Black domain songs.,Paint It Black Rock Music 1966 Andrew Loog Oldham The Rolling Stones Excellent Aftermath Elektra," Paint It Black by The Rolling Stones is an excellent rock song from 1966, produced by Andrew Loog Oldham and released on Aftermath by Elektra Records.",inform,songs,1,8,inform,1,0.01494191813,66.92581177,12.17579005,0.8897164
"Dragostea Din Tei genres Eurodance. Dragostea Din Tei record label Ultra Records. Dragostea Din Tei producer Dan Balan. Dragostea Din Tei publication year 2003. Dragostea Din Tei from album DiscO-Zone"". Dragostea Din Tei rating excellent. Dragostea Din Tei performer O-Zone. Dragostea Din Tei domain songs.","Dragostea Din Tei Eurodance Ultra Records Dan Balan 2003 Disco-Zone"" Excellent O-Zone"," Dragostea Din Tei by O-Zone is an excellent Eurodance song, produced by Dan Balan and released in 2003 on the album DiscO-Zone by Ultra Records.",inform,songs,1,8,inform,1,0.005536120789,180.631897,8.301095463,0.9183626
King of Sorrow genres contemporary R&B. King of Sorrow producer Sade Adu. King of Sorrow rating excellent. King of Sorrow performer Sade. King of Sorrow publication year 2001. King of Sorrow record label Epic Records. King of Sorrow from album Lovers Rock. King of Sorrow domain songs.,King Of Sorrow Contemporary R&B Sade Adu Excellent Sade 2001 Epic Records Lovers Rock," King of Sorrow by Sade is an excellent contemporary R&B song produced by Sade Adu, released in 2001 on the album Lovers Rock by Epic Records.",inform,songs,1,8,inform,1,0.0137325717,72.81957245,8.384179703,0.9062121
Space Oddity genres space rock. Space Oddity performer David Bowie. Space Oddity rating excellent. Space Oddity from album David Bowie. Space Oddity publication year 1969. Space Oddity producer Gus Dudgeon. Space Oddity record label Philips Records. Space Oddity domain songs.,Space Oddity Space Rock David Bowie Excellent David Bowie 1969 Gus Dudgeon Philips Records," Space Oddity is an excellent space rock song by David Bowie, released 1969 on the album David Bowie and produced by Gus Dudgeon under Philips Records.",inform,songs,1,8,inform,1,0.008693392499,115.029892,6.115886085,0.93029106
For a Friend genres pop music. For a Friend rating mediocre. For a Friend record label London. For a Friend producer Stephen Hague. For a Friend from album Red. For a Friend publication year 1988. For a Friend performer The Communards. For a Friend domain songs.,For A Friend Pop Music Mediocre London Stephen Hague Red 1988 The Communards," For a Friend by The Communards is a mediocre pop song produced by Stephen Hague, from their 1988 album Red, published by London.",inform,songs,1,8,inform,1,0.003746080066,266.9457092,5.004175369,0.8242054
Wild genres synth-pop. Wild producer Alex Hope. Wild record label Universal Music Australia. Wild performer Troye Sivan. Wild publication year 2015. Wild from album Blue Neighbourhood. Wild rating excellent. Wild domain songs.,Wild Synth-Pop Alex Hope Universal Music Australia Troye Sivan 2015 Blue Neighbourhood Excellent," Wild by Troye Sivan is an excellent synth-pop song produced by Alex Hope and released in 2015 on Universal Music Australia, from the album Blue Neighbourhood.",inform,songs,1,8,inform,1,0.01188364774,84.14924622,8.649169047,0.8940147
In My Bed genres soul music. In My Bed from album Frank. In My Bed producer Salaam Remi. In My Bed performer Amy Winehouse. In My Bed record label Island Records. In My Bed rating excellent. In My Bed publication year 2004. In My Bed domain songs.,In My Bed Soul Music Frank Salaam Remi Amy Winehouse Island Records Excellent 2004," In My Bed by Amy Winehouse is an excellent soul music song produced by Salaam Remi, from her 2004 album Frank, published by Island Records.",inform,songs,1,8,inform,1,0.008785814535,113.8198395,8.649169047,0.8743955
King of Sorrow genres contemporary R&B. King of Sorrow producer Sade Adu. King of Sorrow performer Sade. King of Sorrow publication year 2001. King of Sorrow record label Epic Records. King of Sorrow rating excellent. King of Sorrow from album Lovers Rock. King of Sorrow domain songs.,King Of Sorrow Contemporary R&B Sade Adu Sade 2001 Epic Records Excellent Lovers Rock," King of Sorrow is an excellent contemporary R&B song by Sade, produced by Sade Adu and released in 2001 by Epic Records, from her album Lovers Rock.",inform,songs,1,8,inform,1,0.01598755949,62.54863358,7.833630975,0.889766
Matador genres candombe. Matador producer K. C. Porter. Matador from album Vasos vacíos. Matador publication year 1994. Matador record label Sony Music. Matador rating excellent. Matador performer Los Fabulosos Cadillacs. Matador domain songs.,Matador Candombe K. C. Porter Vasos Vacíos 1994 Sony Music Excellent Los Fabulosos Cadillacs," Matador by Los Fabulosos Cadillacs is an excellent candombe song produced by K. C. Porter, released in 1994 by Sony Music and from their album Vasos vacíos.",inform,songs,1,8,inform,1,0.003987767504,250.7668762,17.62069769,0.9147761
"Waka Waka genres pop music. Waka Waka rating excellent. Waka Waka from album Listen Up! The Official 2010 FIFA World Cup Album. Waka Waka record label Epic Records. Waka Waka producer John Hill. Waka Waka performer Freshlyground, Shakira. Waka Waka publication year 2010. Waka Waka domain songs.","Waka Waka Pop Music Excellent Listen Up! The Official 2010 Fifa World Cup Album Epic Records John Hill Freshlyground, Shakira 2010"," Waka Waka is an excellent pop song produced by John Hill, featuring Freshlyground and Shakira, from the Epic Records album Listen Up! The Official 2010 FIFA World Cup Album, released in 2010.",inform,songs,1,8,inform,1,0.01108241506,90.23303986,20.59199473,0.93226063
Kings of the Wild Frontier genres post-punk. Kings of the Wild Frontier record label Sony Music. Kings of the Wild Frontier performer Adam and the Ants. Kings of the Wild Frontier rating good. Kings of the Wild Frontier publication year 1980. Kings of the Wild Frontier from album Kings of the Wild Frontier. Kings of the Wild Frontier producer Chris Hughes. Kings of the Wild Frontier domain songs.,Kings Of The Wild Frontier Post-Punk Sony Music Adam And The Ants Good 1980 Kings Of The Wild Frontier Chris Hughes," Kings of the Wild Frontier by Adam and the Ants is a good post-punk song released in 1980 by Sony Music, produced by Chris Hughes and from their album Kings of the Wild Frontier.",inform,songs,1,8,inform,1,0.01677153354,59.62483978,4.630602359,0.9168245
"Wanna Get to Know You genres hip hop music. Wanna Get to Know You rating good. Wanna Get to Know You performer Joe, G-Unit. Wanna Get to Know You producer Red Spyda. Wanna Get to Know You record label G-Unit Records. Wanna Get to Know You publication year 2004. Wanna Get to Know You from album Beg for Mercy. Wanna Get to Know You domain songs.","Wanna Get To Know You Hip Hop Music Good Joe, G-Unit Red Spyda G-Unit Records 2004 Beg For Mercy"," Wanna Get to Know You is a good hip hop song by Joe and G-Unit, produced by Red Spyda and released in 2004 on the G-Unit Records album Beg for Mercy.",inform,songs,1,8,inform,1,0.01224235591,81.68362427,5.16699205,0.88951445
Paint It Black genres rock music. Paint It Black producer Andrew Loog Oldham. Paint It Black from album Aftermath. Paint It Black rating excellent. Paint It Black publication year 1966. Paint It Black record label Elektra. Paint It Black performer The Rolling Stones. Paint It Black domain songs.,Paint It Black Rock Music Andrew Loog Oldham Aftermath Excellent 1966 Elektra The Rolling Stones," Paint It Black by The Rolling Stones is an excellent rock song produced by Andrew Loog Oldham, released in 1966 on the album Aftermath by Elektra.",inform,songs,1,8,inform,1,0.01368258128,73.08562469,12.17579005,0.88716686
