mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Get Up! rating excellent. Get Up! record label Roadrunner Records. Get Up! performer Skrillex.,Get Up! excellent Roadrunner Records Skrillex," Skrillex's Get Up!, released by Roadrunner Records, is an excellent and exciting track.",give_opinion,songs,2,3,give_opinion,1,0.01711179233,58.43923187,11.20375434,0.8727944
Careless Whisper genre pop music. Maria von Trapp genre pop music. Lieutenant Pigeon genre pop music.,Careless Whisper Maria von Trapp pop music Lieutenant Pigeon," Careless Whisper is a pop music song, as well as Maria von Trapp and Lieutenant Pigeon.",inform,songs,2,3,inform,1,0.007536842967,132.6815491,13.23007976,0.9284455
"Waka Waka (This Time for Africa) rating excellent. Waka Waka (This Time for Africa) performer Shakira. Shakira record label RCA Records, Inc.. ","Waka Waka (This Time for Africa) excellent Shakira RCA Records, Inc.","
You love Waka Waka (This Time for Africa) by Shakira. Do you usually think RCA Records, Inc. releases are great?",verify_attribute,songs,2,3,verify_attribute,1,0.01092522226,91.53131866,40.5510598,0.91083336
Old Town Road genre country music. Jayne Mansfield genre country music. Old Town Road genre trap music. Old Town Road genre Southern hip hop. Old Town Road genre country rap.,Old Town Road Jayne Mansfield country music trap music Southern hip hop country rap," Old Town Road is a country, trap, Southern hip hop, and country rap song. Jayne Mansfield is another notable country music artist.",inform,songs,2,5,inform,1,0.008178871888,122.2662506,12.12378588,0.90225077
Macarena genre flamenco. Las Ketchup genre flamenco.,Macarena Las Ketchup flamenco," Are you familiar with flamenco music, like Macarena by Las Ketchup?",suggest,songs,2,2,suggest,1,0.009577023794,104.4165726,7.347053126,0.88608426
Evolution rating good. Evolution producer Atticus Ross. Atticus Ross genre dark ambient.,Evolution good Atticus Ross dark ambient,"
I know you like Evolution from Atticus Ross. Do you generally enjoy his dark ambient music?",verify_attribute,songs,2,3,verify_attribute,1,0.0070358483,142.1292725,6.423094863,0.79874796
Mad Love genre electropop. Diamond genre electropop. Mad Love record label Polydor Records.,Mad Love Diamond electropop Polydor Records," Mad Love is an electropop song released by Polydor Records, as is Diamond.",inform,songs,2,3,inform,1,0.006763802757,147.8458252,8.2259647,0.88640225
Poison performer Nicole Scherzinger. Nicole Scherzinger genre hip hop music.,Poison Nicole Scherzinger hip hop music," Do you like hip hop music, like Nicole Scherzinger's Poison?",suggest,songs,2,2,suggest,1,0.01400764205,71.38960266,14.32314508,0.9270022
As It Was record label Columbia Records. Brandi Carlile record label Columbia Records.,As It Was Brandi Carlile Columbia Records," Do you like music from Columbia Records, like As It Was by Brandi Carlile?",suggest,songs,2,2,suggest,1,0.008876080044,112.6623459,13.38016138,0.8459779
Wild genre synth-pop. Marina Diamandis genre synth-pop. Wild tracklist Wild. Wild performer Troye Sivan. Blue Neighbourhood tracklist Wild. Wild publication date 2015. Wild producer Alex Hope.,Wild Marina Diamandis synth-pop Troye Sivan Blue Neighbourhood 2015 Alex Hope," Wild by Troye Sivan and Marina Diamandis is a synth-pop song from the 2015 album Blue Neighbourhood, produced by Alex Hope.",inform,songs,2,7,inform,1,0.01603640981,62.35809708,7.132482595,0.9061007
Blurred Lines performer T.I.. T.I. genre gangsta rap. Blurred Lines performer Robin Thicke. Blurred Lines part of Blurred Lines. Blurred Lines performer Pharrell Williams. Let's Get Blown performer Pharrell Williams. T.I. genre trap music.,Blurred Lines T.I. gangsta rap Robin Thicke Let's Get Blown Pharrell Williams trap music," Blurred Lines by T.I, Robin Thicke and Pharrell Williams is a gangsta rap and trap music song from the album Blurred Lines. Pharrell Williams also released the song Let's Get Blown.",inform,songs,2,7,inform,1,0.03302343004,30.28153038,10.19957339,0.88884133
i genre hip hop music. Brittany Murphy genre hip hop music.,i Brittany Murphy hip hop music," Have you heard the hip hop song ""i"" by Brittany Murphy?",recommend,songs,2,2,recommend,1,0.01376778522,72.63332367,8.493098745,0.8421722
Break My Soul genre house music. Lorenzo genre house music. Break My Soul producer The-Dream. Break My Soul genre diva house.,Break My Soul Lorenzo house music The-Dream diva house," Break My Soul is a house and diva house song produced by The-Dream, Lorenzo is another house music artist.",inform,songs,2,4,inform,1,0.00437683935,228.4753723,10.58033155,0.8762427
"Over It performer Katharine McPhee. Katharine McPhee genre pop music. Over It part of Katharine McPhee. Over It producer Josh Alexander. Over It genre contemporary R&B. Over It publication date 2007. Over It record label RCA Records, Inc.. ","Over It Katharine McPhee pop music Josh Alexander contemporary R&B 2007 RCA Records, Inc."," Over It is a contemporary R&B song by Katharine McPhee, released in 2007 by RCA Records, Inc. and produced by Josh Alexander.",inform,songs,2,7,inform,1,0.02191217093,45.63673782,26.43589525,0.90411943
Hold My Hand performer Lady Gaga. Lady Gaga genre pop music. Lady Gaga record label Interscope Records.,Hold My Hand Lady Gaga pop music Interscope Records,Lady Gaga's pop song Hold My Hand was released by Interscope Records.,inform,songs,2,3,inform,1,0.02581577094,38.73601151,15.72780094,0.8944487
Take My Breath Away genre synth-pop. Adam Lambert genre synth-pop.,Take My Breath Away Adam Lambert synth-pop," Take My Breath Away is a synth-pop song, as is the work of Adam Lambert.",inform,songs,2,2,give_opinion,0,0.01783558959,56.06767273,17.69497515,0.88183963
I Was Gonna Cancel performer Kylie Minogue. Kylie Minogue genre electropop.,I Was Gonna Cancel Kylie Minogue electropop," Do you like electropop, like Kylie Minogue's I Was Gonna Cancel?",suggest,songs,2,2,suggest,1,0.008089021698,123.6243439,21.40160303,0.9053942
Marilyn Monroe performer Pharrell Williams. Pharrell Williams genre hip hop music. Girl tracklist Marilyn Monroe. Marilyn Monroe record label Columbia Records. Brand New performer Pharrell Williams. Pharrell Williams genre contemporary R&B.,Marilyn Monroe Pharrell Williams hip hop music Girl Columbia Records Brand New contemporary R&B,Pharrell Williams is a hip hop and contemporary R&B artist with a record label Columbia Records. He released Marilyn Monroe on the Girl tracklist and Brand New.,inform,songs,2,6,inform,1,0.01350524689,74.04529572,13.35189985,0.87572086
"Money, Cash, Hoes producer Swizz Beatz. Swizz Beatz genre rhythm and blues. Money, Cash, Hoes publication date 1998. Money, Cash, Hoes performer Jay-Z. ","Money, Cash, Hoes Swizz Beatz rhythm and blues 1998 Jay-Z"," Money, Cash, Hoes is a rhythm and blues song produced by Swizz Beatz and performed by Jay-Z in 1998.",inform,songs,2,4,inform,1,0.02400435943,41.65909958,24.87344417,0.9296468
"Macarena record label RCA Records, Inc.. RCA Records, Inc. genre electronic music. Macarena performer Los del Río. Macarena Non Stop performer Los del Río. ","Macarena RCA Records, Inc. electronic music Macarena Non Stop Los del Río"," Macarena and Macarena Non Stop are electronic music songs released by Los del Río on RCA Records, Inc.",inform,songs,2,4,inform,1,0.01283636678,77.90366364,32.26386416,0.9572177
Sweet Home Alabama genre rock music. The Beach Boys genre rock music. Sweet Home Alabama producer Al Kooper. Sweet Home Alabama record label MCA Records. Sweet Home Alabama performer Lynyrd Skynyrd. ZZ Top genre rock music. Jack White genre rock music.,Sweet Home Alabama The Beach Boys rock music Al Kooper MCA Records Lynyrd Skynyrd ZZ Top Jack White," Sweet Home Alabama is a rock song produced by Al Kooper and released by Lynyrd Skynyrd on MCA Records. Other notable rock acts include The Beach Boys, ZZ Top and Jack White.",inform,songs,2,7,inform,1,0.03519037097,28.4168644,10.50437307,0.8995925
Stereotypes genre Britpop. Melanie C genre Britpop. Stereotypes part of The Great Escape. Stereotypes publication date 1996. Stereotypes record label EMI. Deep Purple record label EMI.,Stereotypes Melanie C Britpop The Great Escape 1996 Deep Purple EMI," Stereotypes by Melanie C is a 1996 Britpop song part of The Great Escape, released by EMI. Deep Purple is another band released by EMI.",inform,songs,2,6,inform,1,0.01123921735,88.97416687,8.179879051,0.8433531
Old Town Road genre country music. Shania Twain genre country music. Old Town Road producer Atticus Ross. Jayne Mansfield genre country music.,Old Town Road Shania Twain country music Atticus Ross Jayne Mansfield,Old Town Road is a country music song produced by Atticus Ross. Shania Twain and Jayne Mansfield are other examples of country music.,inform,songs,2,4,inform,1,0.01366738084,73.16690826,10.21064185,0.89109516
Black Barbies genre hip hop music. Jamie Foxx genre hip hop music.,Black Barbies Jamie Foxx hip hop music," Are you into hip hop music, like Black Barbies by Jamie Foxx?",suggest,songs,2,2,suggest,1,0.00936865841,106.7388687,15.53712569,0.95211303
Stairway to Heaven genre progressive rock. Rush genre progressive rock. Stairway to Heaven performer Led Zeppelin. Physical Graffiti performer Led Zeppelin.,Stairway to Heaven Rush progressive rock Physical Graffiti Led Zeppelin,Stairway to Heaven by Led Zeppelin is a progressive rock song. Rush is another notable progressive rock band. Led Zeppelin has also released Physical Graffiti.,inform,songs,2,4,inform,1,0.02378123485,42.04996109,8.445516488,0.8647641
Littlest Things performer Lily Allen. Lily Allen genre pop music.,Littlest Things Lily Allen pop music," Lily Allen is a pop music artist, one of her works is Littlest Things.",inform,songs,2,2,inform,1,0.01026288061,97.43852997,8.471785908,0.8122777
Old Town Road genre country music. Tina Turner genre country music. Old Town Road genre Southern hip hop. Old Town Road genre trap music.,Old Town Road Tina Turner country music Southern hip hop trap music," Old Town Road is a country, Southern hip hop, and trap music song. Another example of country music can be Tina Turner.",inform,songs,2,4,inform,1,0.007272986353,137.4951019,12.36963011,0.89899075
Style performer Taylor Swift. Taylor Swift record label Big Machine Records.,Style Taylor Swift Big Machine Records,Have you heard of Taylor Swift's song Style that's released on Big Machine Records?,recommend,songs,2,2,recommend,1,0.01520731323,65.75783539,11.11492478,0.81683815
Careless Whisper genre pop music. Mental As Anything genre pop music. Careless Whisper publication date 1984.,Careless Whisper Mental As Anything pop music 1984,Careless Whisper is a 1984 pop music song by Mental As Anything.,inform,songs,2,3,inform,1,0.002299794592,434.8214417,17.4743357,0.9398304
Viva la Vida rating excellent. Viva la Vida genre baroque pop. Lionheart genre baroque pop.,Viva la Vida excellent baroque pop Lionheart,Viva la Vida and Lionheart are both excellent baroque pop songs that I'd highly recommend.,give_opinion,songs,2,3,give_opinion,1,0.01869774284,53.48239136,15.91178311,0.87828946
Lose Yourself rating excellent. Lose Yourself record label Shady Records. Eminem record label Shady Records.,Lose Yourself excellent Shady Records Eminem,You love Lose Yourself from Shady Records. Do you think Eminem's music from Shady Records is also great?,verify_attribute,songs,2,3,verify_attribute,1,0.01113850963,89.77861786,5.415315254,0.80721915
"Over It record label RCA Records, Inc.. RCA Records, Inc. genre hip hop music. Over It producer Billy Steinberg. Over It part of Katharine McPhee. Over It genre pop music. RCA Records, Inc. genre country music. RCA Records, Inc. genre classical music. ","Over It RCA Records, Inc. hip hop music Billy Steinberg Katharine McPhee pop music country music classical music"," Over It is a pop song produced by Billy Steinberg and released by RCA Records, Inc., a record label specializing in hip hop, country, and classical music, as part of Katharine McPhee.",inform,songs,2,7,inform,1,0.02678695236,37.33160782,14.68495308,0.82360584
Apple Shampoo genre pop punk. Why Don't You Get a Job? genre pop punk. Apple Shampoo producer Mark Trombino. Apple Shampoo performer Blink-182. Apple Shampoo part of Dude Ranch. Etwas genre pop punk.,Apple Shampoo Why Don't You Get a Job? pop punk Mark Trombino Blink-182 Dude Ranch Etwas," Apple Shampoo is a pop punk song by Blink-182, produced by Mark Trombino and part of the album Dude Ranch. Another notable pop punk song is Why Don't You Get a Job? by The Offspring, and Etwas by Wir sind Helden.",inform,songs,2,6,inform,1,0.01306712834,76.52790833,17.16512063,0.7569604
B.o.B rating excellent. B.o.B genre alternative hip hop.,B.o.B excellent alternative hip hop,What makes B.o.B's alternative hip hop so excellent in your opinion?,request_explanation,songs,2,2,request_explanation,1,0.01315866618,75.99554443,22.89415686,0.87626547
Kings of the Wild Frontier genre post-punk. Chuzpe genre post-punk. Kings of the Wild Frontier producer Chris Hughes.,Kings of the Wild Frontier Chuzpe post-punk Chris Hughes," Kings of the Wild Frontier is a post-punk song produced by Chris Hughes, as well as Chuzpe.",inform,songs,2,3,inform,1,0.008585062808,116.4813843,23.21091112,0.9177978
Feel Again genre pop music. Jasmin Tabatabai genre pop music. Native tracklist Feel Again. Feel Again record label Mosley Music Group. Feel Again record label Interscope Records. Mandy Capristo genre pop music. Lieutenant Pigeon genre pop music.,Feel Again Jasmin Tabatabai pop music Native Mosley Music Group Interscope Records Mandy Capristo Lieutenant Pigeon," Feel Again is a pop song released by Mosley Music Group and Interscope Records, featuring Jasmin Tabatabai, Mandy Capristo and Lieutenant Pigeon.",inform,songs,2,7,inform,1,0.01228414393,81.40575409,11.27128881,0.9219763
Money for Nothing genre rock music. Shawnee Smith genre rock music.,Money for Nothing Shawnee Smith rock music," Are you into rock music, like Shawnee Smith's Money for Nothing?",suggest,songs,2,2,suggest,1,0.006302297161,158.6723022,15.13321863,0.91849434
Mad Love rating excellent. Mad Love record label Polydor Records. Mad Love producer Steve Mac.,Mad Love excellent Polydor Records Steve Mac," Mad Love by Polydor Records is an excellent track, and Steve Mac did a great job with the production.",give_opinion,songs,2,3,give_opinion,1,0.008852236896,112.9657974,6.538279438,0.86403525
Space Oddity performer David Bowie. David Bowie genre hard rock. Space Oddity record label Mercury Records. Space Oddity record label Philips Records. Space Oddity part of David Bowie. Space Oddity publication date 1969. David Bowie genre soul music.,Space Oddity David Bowie hard rock Mercury Records Philips Records 1969 soul music," Space Oddity, a 1969 hard rock and soul song by David Bowie, was released on Mercury Records and Philips Records as part of the David Bowie album.",inform,songs,2,7,inform,1,0.02404963687,41.5806694,5.811055908,0.88283914
Hold My Hand producer Lady Gaga. Lady Gaga genre dance-pop.,Hold My Hand Lady Gaga dance-pop,Have you heard Hold My Hand by Lady Gaga? It's a dance-pop song.,recommend,songs,2,2,recommend,1,0.01720053634,58.13772202,12.87433051,0.8435589
Old Town Road genre country music. Steven Seagal genre country music. Old Town Road genre trap music. Old Town Road performer Lil Nas X.,Old Town Road Steven Seagal country music trap music Lil Nas X," Old Town Road by Lil Nas X is a country and trap music song, while Steven Seagal is a country music artist.",inform,songs,2,4,inform,1,0.005510319152,181.4776917,13.47176685,0.9171917
Get Up! performer Skrillex. Skrillex genre future house. Get Up! publication date 2011. Get Up! part of The Path of Totality. Skrillex part of From First to Last. Skrillex genre electronic dance music.,Get Up! Skrillex future house 2011 The Path of Totality From First to Last electronic dance music," Skrillex's 2011 future house single ""Get Up!"" is part of the album The Path of Totality, and Skrillex is also part of the electronic dance music group From First to Last.",inform,songs,2,6,inform,1,0.02186117358,45.74319839,20.24746974,0.8271235
Careless Whisper rating good. Careless Whisper record label Columbia Records.,Careless Whisper good Columbia Records,Careless Whisper by Columbia Records is a good song that I enjoy listening to.,give_opinion,songs,2,2,give_opinion,1,0.01208274846,82.76262665,7.859438682,0.8419518
Stargazing genre electronic dance music. Magic Affair genre electronic dance music. Stargazing record label Sony Music. Stargazing part of Stargazing. Stargazing record label Ultra Music. Michael Simon genre electronic dance music. Watching You genre electronic dance music.,Stargazing Magic Affair electronic dance music Sony Music Ultra Music Michael Simon Watching You," Stargazing is an electronic dance music single by Michael Simon, released on Sony Music and Ultra Music as part of the album Stargazing. Magic Affair and Watching You are other notable electronic dance music acts.",inform,songs,2,7,inform,1,0.01254931758,79.68560791,7.252037707,0.91350925
Blinding Lights genre electropop. Martin Rolinski genre electropop. Blinding Lights publication date 2019. Blinding Lights genre synthwave. Blinding Lights part of The Weeknd singles discography. Blinding Lights producer Max Martin. Blinding Lights performer The Weeknd.,Blinding Lights Martin Rolinski electropop 2019 synthwave The Weeknd singles discography Max Martin The Weeknd," Blinding Lights is a 2019 electropop/synthwave single by The Weeknd, produced by Max Martin and part of The Weeknd singles discography. Martin Rolinski is another electropop artist.",inform,songs,2,7,inform,1,0.01073924836,93.11638641,12.48955867,0.9121071
Viva la Vida performer Coldplay. Coldplay genre pop rock.,Viva la Vida Coldplay pop rock," Do you like pop rock music, like Viva la Vida by Coldplay?",suggest,songs,2,2,suggest,1,0.01565260652,63.88712311,13.91231164,0.8897884
Old Town Road rating excellent. Old Town Road genre country music. Steven Seagal genre country music.,Old Town Road excellent country music Steven Seagal,Old Town Road is an excellent country song and Steven Seagal's music is also very good.,give_opinion,songs,2,3,give_opinion,1,0.01301522143,76.83311462,11.64394848,0.87824607
Mad Love rating excellent. High Expectations tracklist Mad Love.,Mad Love High Expectations excellent,"
You said you love Mad Love. Do you think the other songs from High Expectations are as great?",verify_attribute,songs,2,2,verify_attribute,1,0.01810864343,55.22224808,5.415315254,0.7332398
Take My Breath Away producer Giorgio Moroder. Giorgio Moroder genre Eurodisco.,Take My Breath Away Giorgio Moroder Eurodisco," Are you a fan of Eurodisco, like Giorgio Moroder's Take My Breath Away?",suggest,songs,2,2,suggest,1,0.02259664348,44.2543602,18.20705281,0.9105189
Kings of the Wild Frontier genre post-punk. John Lydon genre post-punk. Kings of the Wild Frontier part of Kings of the Wild Frontier.,Kings of the Wild Frontier John Lydon post-punk," Kings of the Wild Frontier is a post-punk song by John Lydon, featured on the album Kings of the Wild Frontier.",inform,songs,2,3,inform,1,0.03776017884,26.48292542,18.33170495,0.8824872
We Are the World genre pop music. Crazy in Love genre pop music. Lieutenant Pigeon genre pop music.,We Are the World Crazy in Love pop music Lieutenant Pigeon," We Are the World, Crazy in Love, and Lieutenant Pigeon are all pop music.",inform,songs,2,3,give_opinion,0,0.005100339784,196.0653687,25.21772737,0.90905774
Evolution rating good. Evolution record label Virgin Records. Evolution record label EMI.,Evolution good Virgin Records EMI,"
I know that you think Evolution is decent. Do you usually enjoy music from Virgin Records and EMI?",verify_attribute,songs,2,3,verify_attribute,1,0.01038338152,96.30773926,4.553719184,0.7655092
Kings of the Wild Frontier genre post-punk. The Police genre post-punk.,Kings of the Wild Frontier The Police post-punk," Kings of the Wild Frontier is a post-punk song, as is music by The Police.",inform,songs,2,2,inform,1,0.008198766545,121.9695663,25.45984532,0.8030173
For a Friend genre pop music. Jasmin Tabatabai genre pop music. For a Friend record label London. For a Friend performer The Communards. Red tracklist For a Friend. Lieutenant Pigeon genre pop music. Maria von Trapp genre pop music.,For a Friend Jasmin Tabatabai pop music London The Communards Red Lieutenant Pigeon Maria von Trapp," For a Friend is a pop song by The Communards, released by London. Other examples of pop music include Red by Jasmin Tabatabai, Lieutenant Pigeon, and Maria von Trapp.",inform,songs,2,7,inform,1,0.007989195764,125.1690445,10.35562607,0.8918548
Get Up! genre dubstep. P Money genre dubstep. Get Up! record label Roadrunner Records. Get Up! performer Korn. The Path of Totality Tour: Live at the Hollywood Palladium performer Korn. Hide (album of the Bloody Beetroots) genre dubstep.,Get Up! P Money dubstep Roadrunner Records The Path of Totality Tour: Live at the Hollywood Palladium Korn Hide (album of the Bloody Beetroots)," Get Up!, a dubstep song by Korn released by Roadrunner Records, is part of the genre, along with P Money and Hide (album of the Bloody Beetroots). Korn also performed The Path of Totality Tour: Live at the Hollywood Palladium.",inform,songs,2,6,inform,1,0.01326349034,75.39493561,39.38101574,0.8812918
Matador genre candombe. Jorginho Gularte genre candombe. Matador producer K. C. Porter.,Matador Jorginho Gularte candombe K. C. Porter,Matador is a candombe single produced by K. C. Porter and performed by Jorginho Gularte.,inform,songs,2,3,inform,1,0.00303175927,329.8414917,24.62395303,0.91375244
"Right Here, Right Now rating excellent. Right Here, Right Now genre electronic dance music. ","Right Here, Right Now excellent electronic dance music"," Right Here, Right Now is an excellent electronic dance music track that I highly recommend.",give_opinion,songs,2,2,give_opinion,1,0.01762391631,56.74107742,35.86417974,0.83592737
O-Zone rating good. Dragostea din tei performer O-Zone.,O-Zone Dragostea din tei good,What do you like about O-Zone's Dragostea din tei that makes it good?,request_explanation,songs,2,2,request_explanation,1,0.004905514797,203.8522034,11.35935489,0.9222208
Y.M.C.A. genre disco. Dschinghis Khan genre disco. Y.M.C.A. part of Cruisin'. Y.M.C.A. producer Jacques Morali. Y.M.C.A. record label Casablanca Records. Y.M.C.A. publication date 1978.,Y.M.C.A. Dschinghis Khan disco Cruisin' Jacques Morali Casablanca Records 1978," Y.M.C.A. is a disco single released in 1978 by Casablanca Records, produced by Jacques Morali and part of the album Cruisin'. Another notable disco track is Dschinghis Khan.",inform,songs,2,6,inform,1,0.01098882304,91.0015564,23.16346777,0.8671977
Poison performer Nicole Scherzinger. Nicole Scherzinger genre dance music.,Poison Nicole Scherzinger dance music," Nicole Scherzinger is a dance music artist, with her single Poison.",inform,songs,2,2,inform,1,0.008046183048,124.2825317,9.23843021,0.9034261
I Still... genre pop music. If I Were a Boy genre pop music. I Still... record label Jive Records. I Still... performer Backstreet Boys. I Still... publication date 2005. I Still... producer Max Martin. I Still... genre pop rock.,I Still... If I Were a Boy pop music Jive Records Backstreet Boys 2005 Max Martin pop rock," I Still... is a pop rock song by Backstreet Boys produced by Max Martin, released in 2005 by Jive Records. If I Were a Boy is another example of pop music.",inform,songs,2,7,inform,1,0.01582350476,63.19712448,28.38514043,0.8706405
The Rolling Stones rating excellent. The Rolling Stones genre hard rock.,The Rolling Stones excellent hard rock,What makes The Rolling Stones' hard rock so excellent to you?,request_explanation,songs,2,2,request_explanation,1,0.005966661316,167.5979156,10.12799301,0.9021013
About Damn Time genre disco. Dynasty genre disco. About Damn Time publication date 2022. About Damn Time performer Lizzo. Alla Pugacheva genre disco.,About Damn Time Dynasty disco 2022 Lizzo Alla Pugacheva," About Damn Time is a 2022 disco song by Lizzo, along with other disco hits such as Dynasty and Alla Pugacheva.",inform,songs,2,5,inform,1,0.005260327454,190.1022339,8.92757465,0.89695066
Poison rating excellent. Poison record label Interscope Records. Poison genre dance-pop.,Poison excellent Interscope Records dance-pop,Poison by Interscope Records is an excellent dance-pop song that I highly recommend.,give_opinion,songs,2,3,give_opinion,1,0.01191160591,83.95173645,7.141816289,0.8288113
Apple Shampoo performer Blink-182. Blink-182 genre alternative rock. Apple Shampoo record label MCA Records.,Apple Shampoo Blink-182 alternative rock MCA Records," Blink-182's alternative rock song ""Apple Shampoo"" was released by MCA Records.",inform,songs,2,3,inform,1,0.01404967767,71.17601013,9.837489906,0.8939213
"Over It record label RCA Records, Inc.. RCA Records, Inc. genre hip hop music. Over It publication date 2007. Over It genre contemporary R&B. Over It performer Katharine McPhee. RCA Records, Inc. genre pop music. ","Over It RCA Records, Inc. hip hop music 2007 contemporary R&B Katharine McPhee pop music"," In 2007, RCA Records, Inc. released Katharine McPhee's Over It, a contemporary R&B and hip hop song on their pop music label.",inform,songs,2,6,inform,1,0.02027232743,49.32832718,25.8619793,0.93228173
Y.M.C.A. genre disco. Sparks genre disco. Cruisin' tracklist Y.M.C.A.. Y.M.C.A. performer Village People. Y.M.C.A. publication date 1978. Y.M.C.A. record label Casablanca Records.,Y.M.C.A. Sparks disco Cruisin' Village People 1978 Casablanca Records,Y.M.C.A. by Village People is a disco song released in 1978 by Casablanca Records and featured on the Sparks album Cruisin'.,inform,songs,2,6,inform,1,0.01505028685,66.44391632,29.50513808,0.88756746
All or Nothing genre pop music. Crazy in Love genre pop music. Jasmin Tabatabai genre pop music.,All or Nothing Crazy in Love pop music Jasmin Tabatabai,All or Nothing and Crazy in Love are examples of popular pop songs. Jasmin Tabatabai is a pop music artist.,inform,songs,2,3,inform,1,0.01288382919,77.61667633,13.59663439,0.8253274
Evolution genre nu metal. Roots genre nu metal. Evolution record label EMI. Untitled Korn album tracklist Evolution. Evolution performer Korn. Korn record label Virgin Records.,Evolution Roots nu metal EMI Untitled Korn album Korn Virgin Records,Korn's nu metal song Evolution was released by EMI and is part of the Untitled Korn album. Roots is another nu-metal song by Korn released by Virgin Records.,inform,songs,2,6,inform,1,0.01832128718,54.5813179,7.604933279,0.8932506
Littlest Things rating excellent. Littlest Things performer Lily Allen. Littlest Things record label Regal Recordings.,Littlest Things excellent Lily Allen Regal Recordings,"
You love Littlest Things by Lily Allen. Are Regal Recordings songs usually that great for you?",verify_attribute,songs,2,3,verify_attribute,1,0.005659860486,176.6828003,7.439820586,0.8118488
We Are the World genre pop music. Mandy Capristo genre pop music. We Are the World record label Epic Records. Heidi Brühl genre pop music.,We Are the World Mandy Capristo pop music Epic Records Heidi Brühl,We Are the World is a pop song released by Epic Records. Pop music is also represented by Mandy Capristo and Heidi Brühl.,inform,songs,2,4,inform,1,0.01136251926,88.00865173,14.75758119,0.8935678
Dog Eat Dog genre new wave. Marian Gold genre new wave. Dog Eat Dog record label Sony Music.,Dog Eat Dog Marian Gold new wave Sony Music," Dog Eat Dog is a new wave song released by Sony Music, another new wave artist is Marian Gold.",inform,songs,2,3,inform,1,0.004283790114,233.4381409,11.18733854,0.8774623
"Money, Cash, Hoes producer Swizz Beatz. Swizz Beatz genre rhythm and blues. Money, Cash, Hoes record label Roc-A-Fella Records. ","Money, Cash, Hoes Swizz Beatz rhythm and blues Roc-A-Fella Records"," Money, Cash, Hoes is a rhythm and blues song by Swizz Beatz published by Roc-A-Fella Records.",inform,songs,2,3,inform,1,0.02839598086,35.21625137,30.14335252,0.9441418
Dragostea din tei performer O-Zone. O-Zone genre pop music. Dragostea din tei producer Dan Balan. Dragostea din tei part of DiscO-Zone. Dragostea din tei performer O-Zone.,Dragostea din tei O-Zone pop music Dan Balan DiscO-Zone," Dragostea din tei is a pop music single by O-Zone, produced by Dan Balan and featured on their album DiscO-Zone.",inform,songs,2,5,inform,1,0.004707807543,212.4131012,10.06263531,0.9167883
Over It rating excellent. Over It genre sentimental ballad. Kim Dong-hee genre sentimental ballad.,Over It excellent sentimental ballad Kim Dong-hee,Over It by Kim Dong-hee is an excellent sentimental ballad that I definitely recommend.,give_opinion,songs,2,3,give_opinion,1,0.00542596778,184.2989197,14.3779191,0.90085006
Wanna Get to Know You performer G-Unit. G-Unit genre gangsta rap. Wanna Get to Know You record label G-Unit Records. Beg for Mercy tracklist Wanna Get to Know You. Wanna Get to Know You producer Red Spyda. Wanna Get to Know You publication date 2004.,Wanna Get to Know You G-Unit gangsta rap G-Unit Records Beg for Mercy Red Spyda 2004," Wanna Get To Know You by G-Unit is a gangsta rap song produced by Red Spyda, released in 2004 on G-Unit Records as part of their album Beg for Mercy.",inform,songs,2,6,inform,1,0.01712836446,58.38269043,8.83145163,0.8892504
Viva la Vida rating excellent. Viva la Vida performer Coldplay. Viva la Vida producer Jon Hopkins.,Viva la Vida excellent Coldplay Jon Hopkins," Viva la Vida by Coldplay is an excellent song, expertly produced by Jon Hopkins.",give_opinion,songs,2,3,give_opinion,1,0.01391698333,71.8546524,12.45164319,0.89165694
For a Friend genre pop music. Heidi Brühl genre pop music. For a Friend publication date 1988. For a Friend part of Red. Mental As Anything genre pop music. If I Were a Boy genre pop music.,For a Friend Heidi Brühl pop music 1988 Red Mental As Anything If I Were a Boy," For a Friend is a 1988 pop song by Heidi Brühl, from her album Red. Mental As Anything and If I Were a Boy are other examples of pop music.",inform,songs,2,6,inform,1,0.007573224924,132.0441437,20.39743292,0.8397758
Lose Yourself rating excellent. Lose Yourself part of 8 Mile – Music from and Inspired by the Motion Picture. Lose Yourself performer Eminem.,Lose Yourself excellent 8 Mile – Music from and Inspired by the Motion Picture Eminem,Eminem's Lose Yourself from 8 Mile – Music from and Inspired by the Motion Picture is an excellent track that I highly recommend.,give_opinion,songs,2,3,give_opinion,1,0.01083694552,92.27692413,45.66337855,0.9027464
Blinding Lights rating good. Blinding Lights genre synthwave. Scandroid genre synthwave.,Blinding Lights good synthwave Scandroid,"
I know you like Blinding Lights. Do you think Scandroid's synthwave music is also good?",verify_attribute,songs,2,3,verify_attribute,1,0.01019447926,98.09230804,5.439330544,0.83699036
Careless Whisper genre pop music. Mental As Anything genre pop music.,Careless Whisper Mental As Anything pop music," Do you like pop music, like Careless Whisper by Mental As Anything?",suggest,songs,2,2,suggest,1,0.002790166977,358.4014893,15.53712569,0.8775178
