mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Milo Ventimiglia], rating[highly rated], place of birth[Anaheim], gender[male], date of birth[1977], height[average])",Milo Ventimiglia rating highly rated. Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia gender male. Milo Ventimiglia date of birth 1977. Milo Ventimiglia height average. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Highly Rated Anaheim Male 1977 Average, Milo Ventimiglia is a highly rated male tv actor born in 1977 in Anaheim with an average height.,inform,tv actors,1,6
"inform(name[Jesse Williams], place of birth[Chicago], height[average], gender[male], date of birth[1981], spouse[Aryn Drake-Lee])",Jesse Williams place of birth Chicago. Jesse Williams height average. Jesse Williams gender male. Jesse Williams date of birth 1981. Jesse Williams spouse Aryn Drake-Lee. Jesse Williams domain tv actor.,Jesse Williams Chicago Average Male 1981 Aryn Drake-Lee, Jesse Williams is a male tv actor born in 1981 in Chicago with an average height. He is married to Aryn Drake-Lee.,inform,tv actors,1,6
"inform(name[Pedro Pascal], gender[male], date of birth[1975], place of birth[Santiago])",Pedro Pascal gender male. Pedro Pascal date of birth 1975. Pedro Pascal place of birth Santiago. Pedro Pascal domain tv actor.,Pedro Pascal Male 1975 Santiago, Pedro Pascal is a male tv actor born in 1975 in Santiago.,inform,tv actors,1,4
"inform(name[Aziz Ansari], date of birth[1983], rating[highly_rated], awards received[Primetime Emmy Award for Outstanding Writing for a Comedy Series], height[average], place of birth[Columbia], gender[male])",Aziz Ansari date of birth 1983. Aziz Ansari rating highly_rated. Aziz Ansari awards received Primetime Emmy Award for Outstanding Writing for a Comedy Series. Aziz Ansari height average. Aziz Ansari place of birth Columbia. Aziz Ansari gender male. Aziz Ansari domain tv actor.,Aziz Ansari 1983 Highly Rated 'Primetime Emmy Award For Outstanding Writing For A Comedy Series' Average Columbia Male, Aziz Ansari is a highly rated male tv actor born in 1983 in Columbia with an average height. He won the Primetime Emmy Award for Outstanding Writing for a Comedy Series.,inform,tv actors,1,7
"inform(name[Nikolaj Coster-Waldau], date of birth[1970], place of birth[Rudkøbing], spouse[Nukâka Coster-Waldau], gender[male], height[average], rating[highly rated])",Nikolaj Coster-Waldau date of birth 1970. Nikolaj Coster-Waldau place of birth Rudkøbing. Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau gender male. Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau 1970 Rudkøbing Nukâka Coster-Waldau Male Average Highly Rated, Nikolaj Coster-Waldau is a highly rated male tv actor born in 1970 in Rudkøbing with an average height. He is married to Nukâka Coster-Waldau.,inform,tv actors,1,7
"inform(name[Sterling K. Brown], place of birth[St], date of birth[1976], height[average], rating[top rated], awards received[Primetime Emmy Award for Outstanding Lead Actor in a Drama Series])",Sterling K. Brown place of birth St. Louis. Sterling K. Brown date of birth 1976. Sterling K. Brown height average. Sterling K. Brown rating top rated. Sterling K. Brown awards received Primetime Emmy Award for Outstanding Lead Actor in a Drama Series. Sterling K. Brown domain tv actor.,Sterling K. Brown St. Louis 1976 Average Top Rated 'Primetime Emmy Award For Outstanding Lead Actor In A Drama Series', Sterling K. Brown is a top rated tv actor born in St. Louis in 1976 of average height. He has won a Primetime Emmy Award for Outstanding Lead Actor in a Drama Series.,inform,tv actors,1,6
"inform(name[Rob Lowe], date of birth[1964], height[average], gender[male], rating[highly_rated])",Rob Lowe date of birth 1964. Rob Lowe height average. Rob Lowe gender male. Rob Lowe rating highly_rated. Rob Lowe domain tv actor.,Rob Lowe 1964 Average Male Highly Rated, Rob Lowe is a highly rated male tv actor born in 1964 of average height.,inform,tv actors,1,5
"inform(name[Millie Bobby Brown], date of birth[2004], cast member[of Godzilla vs], height[average], gender[female], place of birth[Marbella], rating[top rated])",Millie Bobby Brown date of birth 2004. Millie Bobby Brown cast member of Godzilla vs. Kong. Millie Bobby Brown height average. Millie Bobby Brown gender female. Millie Bobby Brown place of birth Marbella. Millie Bobby Brown rating top rated. Millie Bobby Brown domain tv actor.,Millie Bobby Brown 2004 'Godzilla Vs. Kong' Average Female Marbella Top Rated, Millie Bobby Brown is a top rated female tv actor born in 2004 in Marbella and cast member of Godzilla vs. Kong with an average height.,inform,tv actors,1,7
"inform(name[Amy Poehler], date of birth[1971], height[average])",Amy Poehler date of birth 1971. Amy Poehler height average. Amy Poehler domain tv actor.,Amy Poehler 1971 Average, Amy Poehler is a tv actor born in 1971 and is of average height.,inform,tv actors,1,3
"inform(name[Rashida Jones], height[average], gender[female], place of birth[Los Angeles])",Rashida Jones height average. Rashida Jones gender female. Rashida Jones place of birth Los Angeles. Rashida Jones domain tv actor.,Rashida Jones Average Female Los Angeles, Rashida Jones is a female tv actor born in Los Angeles with an average height.,inform,tv actors,1,4
"inform(name[Kit Harington], rating[highly rated], spouse[Rose Leslie], date of birth[1986], height[average], gender[male], place of birth[Acton])",Kit Harington rating highly rated. Kit Harington spouse Rose Leslie. Kit Harington date of birth 1986. Kit Harington height average. Kit Harington gender male. Kit Harington place of birth Acton. Kit Harington domain tv actor.,Kit Harington Highly Rated Rose Leslie 1986 Average Male Acton, Kit Harington is a highly rated male tv actor born in 1986 in Acton with an average height. He is married to Rose Leslie.,inform,tv actors,1,7
inform(name[Rami Malek]),Rami Malek domain tv actor.,Rami Malek, Rami Malek is a tv actor.,inform,tv actors,1,1
"inform(name[Mandy Moore], rating[top rated], height[taller], awards received[star on Hollywood Walk of Fame], gender[female], place of birth[Nashua], date of birth[1984])",Mandy Moore rating top rated. Mandy Moore height taller. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore gender female. Mandy Moore place of birth Nashua. Mandy Moore date of birth 1984. Mandy Moore domain tv actor.,Mandy Moore Top Rated Taller 'Star On Hollywood Walk Of Fame' Female Nashua 1984," Mandy Moore is a top rated female tv actor, born in 1984 in Nashua. She is taller and has a star on the Hollywood Walk of Fame.",inform,tv actors,1,7
"inform(name[Chrissy Metz], rating[highly rated])",Chrissy Metz rating highly rated. Chrissy Metz domain tv actor.,Chrissy Metz Highly Rated, Chrissy Metz is a highly rated tv actor.,inform,tv actors,1,2
"inform(name[Maisie Williams], rating[highly rated], place of birth[Bristol], date of birth[1997])",Maisie Williams rating highly rated. Maisie Williams place of birth Bristol. Maisie Williams date of birth 1997. Maisie Williams domain tv actor.,Maisie Williams Highly Rated Bristol 1997, Maisie Williams is a highly rated tv actor born in Bristol in 1997.,inform,tv actors,1,4
"inform(name[Emmy Rossum], spouse[Sam Esmail], date of birth[1986])",Emmy Rossum spouse Sam Esmail. Emmy Rossum date of birth 1986. Emmy Rossum domain tv actor.,Emmy Rossum Sam Esmail 1986, Emmy Rossum is a tv actor born in 1986 and married to Sam Esmail.,inform,tv actors,1,3
"inform(name[Kaley Cuoco], place of birth[Camarillo], awards received[Satellite Award for Best Supporting Actress – Television Series])",Kaley Cuoco place of birth Camarillo. Kaley Cuoco awards received Satellite Award for Best Supporting Actress – Television Series. Kaley Cuoco domain tv actor.,Kaley Cuoco Camarillo 'Satellite Award For Best Supporting Actress – Television Series', Kaley Cuoco is a tv actor from Camarillo who won the Satellite Award for Best Supporting Actress – Television Series.,inform,tv actors,1,3
"inform(name[Kristen Bell], awards received[""Peoples Choice Award for Favorite Actress in a New TV Series""])","Kristen Bell awards received ""Peoples Choice Award for Favorite Actress in a New TV Series"". Kristen Bell domain tv actor.","Kristen Bell ""People'S Choice Award For Favorite Actress In A New Tv Series"""," Kristen Bell is a tv actor who won the ""Peoples Choice Award for Favorite Actress in a New TV Series"".",inform,tv actors,1,2
"inform(name[Winona Ryder], awards received[Golden Globe Award for Best Supporting Actress – Motion Picture], rating[top rated], gender[female], height[shorter], date of birth[1971], place of birth[Winona])",Winona Ryder awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Winona Ryder rating top rated. Winona Ryder gender female. Winona Ryder height shorter. Winona Ryder date of birth 1971. Winona Ryder place of birth Winona. Winona Ryder domain tv actor.,Winona Ryder 'Golden Globe Award For Best Supporting Actress – Motion Picture' Top Rated Female Shorter 1971 Winona," Winona Ryder is a top rated female tv actor from Winona, born in 1971. She is shorter in height and won a Golden Globe Award for Best Supporting Actress – Motion Picture.",inform,tv actors,1,7
"inform(name[Tom Ellis], place of birth[Cardiff], date of birth[1978], spouse[Meaghan Oppenheimer], gender[male])",Tom Ellis place of birth Cardiff. Tom Ellis date of birth 1978. Tom Ellis spouse Meaghan Oppenheimer. Tom Ellis gender male. Tom Ellis domain tv actor.,Tom Ellis Cardiff 1978 Meaghan Oppenheimer Male, Tom Ellis is a male tv actor born in Cardiff in 1978. He is married to Meaghan Oppenheimer.,inform,tv actors,1,5
"inform(name[Josh Dallas], place of birth[Louisville])",Josh Dallas place of birth Louisville. Josh Dallas domain tv actor.,Josh Dallas Louisville, Josh Dallas is a tv actor from Louisville.,inform,tv actors,1,2
"inform(name[Sterling K. Brown], rating[top rated])",Sterling K. Brown rating top rated. Sterling K. Brown domain tv actor.,Sterling K. Brown Top Rated, Sterling K. Brown is a top rated tv actor.,inform,tv actors,1,2
"inform(name[Peter Dinklage], cast member[of Game of Thrones], awards received[Empire Hero Award], date of birth[1969], rating[top rated], height[shorter], place of birth[Morristown])",Peter Dinklage cast member of Game of Thrones. Peter Dinklage awards received Empire Hero Award. Peter Dinklage date of birth 1969. Peter Dinklage rating top rated. Peter Dinklage height shorter. Peter Dinklage place of birth Morristown. Peter Dinklage domain tv actor.,Peter Dinklage 'Game Of Thrones' 'Empire Hero Award' 1969 Top Rated Shorter Morristown," Peter Dinklage is a top rated tv actor, cast member of Game of Thrones, born in 1969 in Morristown. He is shorter in height and has won the Empire Hero Award.",inform,tv actors,1,7
"inform(name[Matt Bomer], date of birth[1977], rating[highly_rated])",Matt Bomer date of birth 1977. Matt Bomer rating highly_rated. Matt Bomer domain tv actor.,Matt Bomer 1977 Highly Rated, Matt Bomer is a highly rated tv actor born in 1977.,inform,tv actors,1,3
"inform(name[Lena Headey], place of birth[Hamilton], rating[highly rated], spouse[Peter Loughran], date of birth[1973], gender[female], height[average])",Lena Headey place of birth Hamilton. Lena Headey rating highly rated. Lena Headey spouse Peter Loughran. Lena Headey date of birth 1973. Lena Headey gender female. Lena Headey height average. Lena Headey domain tv actor.,Lena Headey Hamilton Highly Rated Peter Loughran 1973 Female Average," Lena Headey is a highly rated female tv actor, born in 1973 in Hamilton with an average height. She is married to Peter Loughran.",inform,tv actors,1,7
"inform(name[Milo Ventimiglia], height[average], place of birth[Anaheim], rating[highly rated], date of birth[1977], gender[male])",Milo Ventimiglia height average. Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia rating highly rated. Milo Ventimiglia date of birth 1977. Milo Ventimiglia gender male. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Average Anaheim Highly Rated 1977 Male, Milo Ventimiglia is a highly rated male tv actor born in 1977 in Anaheim and of average height.,inform,tv actors,1,6
"inform(name[Johnny Galecki], cast member[of The Big Bang Theory], height[average], rating[top rated], place of birth[Bree])",Johnny Galecki cast member of The Big Bang Theory. Johnny Galecki height average. Johnny Galecki rating top rated. Johnny Galecki place of birth Bree. Johnny Galecki domain tv actor.,Johnny Galecki 'The Big Bang Theory' Average Top Rated Bree," Johnny Galecki is a top rated tv actor of average height, born in Bree and a cast member of The Big Bang Theory.",inform,tv actors,1,5
"inform(name[Norman Reedus], height[average], date of birth[1969], cast member[of The Walking Dead])",Norman Reedus height average. Norman Reedus date of birth 1969. Norman Reedus cast member of The Walking Dead. Norman Reedus domain tv actor.,Norman Reedus Average 1969 'The Walking Dead', Norman Reedus is an average height tv actor born in 1969 and is a cast member of The Walking Dead.,inform,tv actors,1,4
"inform(name[Sophie Turner], rating[highly rated], height[average], place of birth[Northampton], date of birth[1996], spouse[Joe Jonas], gender[female])",Sophie Turner rating highly rated. Sophie Turner height average. Sophie Turner place of birth Northampton. Sophie Turner date of birth 1996. Sophie Turner spouse Joe Jonas. Sophie Turner gender female. Sophie Turner domain tv actor.,Sophie Turner Highly Rated Average Northampton 1996 Joe Jonas Female, Sophie Turner is a highly rated female tv actor born in 1996 in Northampton. She is of average height and married to Joe Jonas.,inform,tv actors,1,7
"inform(name[Kristen Bell], spouse[Dax Shepard], awards received[Hollywood Walk of Fame], rating[top rated], height[shorter], gender[female])",Kristen Bell spouse Dax Shepard. Kristen Bell awards received Hollywood Walk of Fame. Kristen Bell rating top rated. Kristen Bell height shorter. Kristen Bell gender female. Kristen Bell domain tv actor.,Kristen Bell Dax Shepard 'Hollywood Walk Of Fame' Top Rated Shorter Female," Kristen Bell is a top rated female tv actor, shorter in height and married to Dax Shepard. She has been awarded the Hollywood Walk of Fame.",inform,tv actors,1,6
"inform(name[Chandler Riggs], date of birth[1999], rating[moderately rated])",Chandler Riggs date of birth 1999. Chandler Riggs rating moderately rated. Chandler Riggs domain tv actor.,Chandler Riggs 1999 Moderately Rated, Chandler Riggs is a moderately rated tv actor born in 1999.,inform,tv actors,1,3
"inform(name[Rob Lowe], height[average], date of birth[1964], gender[male], place of birth[Charlottesville], awards received[star on Hollywood Walk of Fame])",Rob Lowe height average. Rob Lowe date of birth 1964. Rob Lowe gender male. Rob Lowe place of birth Charlottesville. Rob Lowe awards received star on Hollywood Walk of Fame. Rob Lowe domain tv actor.,Rob Lowe Average 1964 Male Charlottesville 'Star On Hollywood Walk Of Fame', Rob Lowe is a male tv actor born in 1964 in Charlottesville of average height. He has been awarded a star on the Hollywood Walk of Fame.,inform,tv actors,1,6
"inform(name[Sterling K. Brown], place of birth[St], awards received[Time 100], date of birth[1976], height[average], spouse[Ryan Michelle Bathe], rating[top rated], gender[male])",Sterling K. Brown place of birth St. Louis. Sterling K. Brown awards received Time 100. Sterling K. Brown date of birth 1976. Sterling K. Brown height average. Sterling K. Brown spouse Ryan Michelle Bathe. Sterling K. Brown rating top rated. Sterling K. Brown gender male. Sterling K. Brown domain tv actor.,Sterling K. Brown St. Louis 'Time 100' 1976 Average Ryan Michelle Bathe Top Rated Male," Sterling K. Brown is a top rated male tv actor, born in St. Louis in 1976 of average height. He won the Time 100 and is married to Ryan Michelle Bathe.",inform,tv actors,1,8
"inform(name[Winona Ryder], gender[female], awards received[Golden Globe Award for Best Supporting Actress – Motion Picture], place of birth[Winona], rating[top rated])",Winona Ryder gender female. Winona Ryder awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Winona Ryder place of birth Winona. Winona Ryder rating top rated. Winona Ryder domain tv actor.,Winona Ryder Female 'Golden Globe Award For Best Supporting Actress – Motion Picture' Winona Top Rated, Winona Ryder is a top rated female tv actor from Winona. She won the Golden Globe Award for Best Supporting Actress – Motion Picture.,inform,tv actors,1,5
"inform(name[Lana Parrilla], height[average], place of birth[Brooklyn], rating[lower rated], spouse[Nadie])",Lana Parrilla height average. Lana Parrilla place of birth Brooklyn. Lana Parrilla rating lower rated. Lana Parrilla spouse Nadie. Lana Parrilla domain tv actor.,Lana Parrilla Average Brooklyn Lower Rated Nadie, Lana Parrilla is a lower rated tv actor from Brooklyn of average height. She is married to Nadie.,inform,tv actors,1,5
"inform(name[Kaley Cuoco], spouse[Karl Cook], rating[top rated], awards received[star on Hollywood Walk of Fame], height[taller], date of birth[1985])",Kaley Cuoco spouse Karl Cook. Kaley Cuoco rating top rated. Kaley Cuoco awards received star on Hollywood Walk of Fame. Kaley Cuoco height taller. Kaley Cuoco date of birth 1985. Kaley Cuoco domain tv actor.,Kaley Cuoco Karl Cook Top Rated 'Star On Hollywood Walk Of Fame' Taller 1985," Kaley Cuoco is a top rated tv actor, born in 1985, who is taller in height. She is married to Karl Cook and received a star on Hollywood Walk of Fame.",inform,tv actors,1,6
"inform(name[Chris Pratt], rating[highly_rated], spouse[Katherine Schwarzenegger], place of birth[Virginia], cast member[of The Lego Movie], date of birth[1979])",Chris Pratt rating highly_rated. Chris Pratt spouse Katherine Schwarzenegger. Chris Pratt place of birth Virginia. Chris Pratt cast member of The Lego Movie. Chris Pratt date of birth 1979. Chris Pratt domain tv actor.,Chris Pratt Highly Rated Katherine Schwarzenegger Virginia 'The Lego Movie' 1979, Chris Pratt is a highly rated tv actor born in 1979 in Virginia. He is married to Katherine Schwarzenegger and was a cast member of The Lego Movie.,inform,tv actors,1,6
"inform(name[Lauren Cohan], place of birth[New Jersey], date of birth[1982], rating[lower rated])",Lauren Cohan place of birth New Jersey. Lauren Cohan date of birth 1982. Lauren Cohan rating lower rated. Lauren Cohan domain tv actor.,Lauren Cohan New Jersey 1982 Lower Rated, Lauren Cohan is a lower rated tv actor born in 1982 in New Jersey.,inform,tv actors,1,4
"inform(name[Pedro Pascal], height[average], gender[male])",Pedro Pascal height average. Pedro Pascal gender male. Pedro Pascal domain tv actor.,Pedro Pascal Average Male, Pedro Pascal is a male tv actor of average height.,inform,tv actors,1,3
"inform(name[Winona Ryder], rating[top rated], awards received[star on Hollywood Walk of Fame])",Winona Ryder rating top rated. Winona Ryder awards received star on Hollywood Walk of Fame. Winona Ryder domain tv actor.,Winona Ryder Top Rated 'Star On Hollywood Walk Of Fame', Winona Ryder is a top rated tv actor who was awarded a star on the Hollywood Walk of Fame.,inform,tv actors,1,3
"inform(name[Justin Hartley], rating[highly rated], gender[male], height[average])",Justin Hartley rating highly rated. Justin Hartley gender male. Justin Hartley height average. Justin Hartley domain tv actor.,Justin Hartley Highly Rated Male Average, Justin Hartley is a highly rated male tv actor of average height.,inform,tv actors,1,4
"inform(name[Josh Dallas], rating[lower rated], date of birth[1978], gender[male], height[average])",Josh Dallas rating lower rated. Josh Dallas date of birth 1978. Josh Dallas gender male. Josh Dallas height average. Josh Dallas domain tv actor.,Josh Dallas Lower Rated 1978 Male Average, Josh Dallas is a lower rated male tv actor born in 1978 of average height.,inform,tv actors,1,5
"inform(name[Jennifer Morrison], rating[moderately rated], place of birth[Chicago], height[average], date of birth[1979])",Jennifer Morrison rating moderately rated. Jennifer Morrison place of birth Chicago. Jennifer Morrison height average. Jennifer Morrison date of birth 1979. Jennifer Morrison domain tv actor.,Jennifer Morrison Moderately Rated Chicago Average 1979," Jennifer Morrison is a moderately rated tv actor, born in 1979 in Chicago and of average height.",inform,tv actors,1,5
"inform(name[Rob Lowe], place of birth[Charlottesville], rating[highly_rated])",Rob Lowe place of birth Charlottesville. Rob Lowe rating highly_rated. Rob Lowe domain tv actor.,Rob Lowe Charlottesville Highly Rated, Rob Lowe is a highly rated tv actor from Charlottesville.,inform,tv actors,1,3
inform(name[David Harbour]),David Harbour domain tv actor.,David Harbour, David Harbour is a TV actor.,inform,tv actors,1,1
"inform(name[Lena Headey], rating[highly rated], date of birth[1973], height[average])",Lena Headey rating highly rated. Lena Headey date of birth 1973. Lena Headey height average. Lena Headey domain tv actor.,Lena Headey Highly Rated 1973 Average, Lena Headey is a highly rated tv actor born in 1973. She is of average height.,inform,tv actors,1,4
"inform(name[Josh Dallas], height[average], rating[lower rated], spouse[Ginnifer Goodwin], gender[male])",Josh Dallas height average. Josh Dallas rating lower rated. Josh Dallas spouse Ginnifer Goodwin. Josh Dallas gender male. Josh Dallas domain tv actor.,Josh Dallas Average Lower Rated Ginnifer Goodwin Male, Josh Dallas is a lower rated male tv actor of average height who is married to Ginnifer Goodwin.,inform,tv actors,1,5
"inform(name[Tobias Menzies], gender[male], place of birth[London], rating[lower rated])",Tobias Menzies gender male. Tobias Menzies place of birth London. Tobias Menzies rating lower rated. Tobias Menzies domain tv actor.,Tobias Menzies Male London Lower Rated, Tobias Menzies is a lower rated male tv actor from London.,inform,tv actors,1,4
"inform(name[Aziz Ansari], date of birth[1983], rating[highly_rated], gender[male], awards received[Primetime Emmy Award for Outstanding Writing for a Comedy Series], place of birth[Columbia], height[average])",Aziz Ansari date of birth 1983. Aziz Ansari rating highly_rated. Aziz Ansari gender male. Aziz Ansari awards received Primetime Emmy Award for Outstanding Writing for a Comedy Series. Aziz Ansari place of birth Columbia. Aziz Ansari height average. Aziz Ansari domain tv actor.,Aziz Ansari 1983 Highly Rated Male 'Primetime Emmy Award For Outstanding Writing For A Comedy Series' Columbia Average, Aziz Ansari is a highly rated male tv actor born in 1983 in Columbia with an average height. He won the Primetime Emmy Award for Outstanding Writing for a Comedy Series.,inform,tv actors,1,7
"inform(name[Winona Ryder], height[shorter])",Winona Ryder height shorter. Winona Ryder domain tv actor.,Winona Ryder Shorter, Winona Ryder is a shorter tv actor.,inform,tv actors,1,2
"inform(name[Jesse Williams], rating[highly rated])",Jesse Williams rating highly rated. Jesse Williams domain tv actor.,Jesse Williams Highly Rated, Jesse Williams is a highly rated tv actor.,inform,tv actors,1,2
inform(name[Emilia Clarke]),Emilia Clarke domain tv actor.,Emilia Clarke, Emilia Clarke is a tv actor.,inform,tv actors,1,1
"inform(name[Jeffrey Dean Morgan], date of birth[1966], spouse[Hilarie Burton], gender[male], awards received[MTV Movie Award for Best Villain], rating[highly_rated], place of birth[Seattle])",Jeffrey Dean Morgan date of birth 1966. Jeffrey Dean Morgan spouse Hilarie Burton. Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain. Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan place of birth Seattle. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan 1966 Hilarie Burton Male 'Mtv Movie Award For Best Villain' Highly Rated Seattle, Jeffrey Dean Morgan is a highly rated male tv actor born in 1966 in Seattle. He won the MTV Movie Award for Best Villain and is married to Hilarie Burton.,inform,tv actors,1,7
"inform(name[Justin Hartley], rating[highly rated], place of birth[Knoxville], date of birth[1977])",Justin Hartley rating highly rated. Justin Hartley place of birth Knoxville. Justin Hartley date of birth 1977. Justin Hartley domain tv actor.,Justin Hartley Highly Rated Knoxville 1977, Justin Hartley is a highly rated tv actor born in 1977 in Knoxville.,inform,tv actors,1,4
"inform(name[Jeffrey Dean Morgan], awards received[MTV Movie Award for Best Villain], gender[male], height[average], spouse[Hilarie Burton], place of birth[Seattle], rating[highly_rated])",Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain. Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan height average. Jeffrey Dean Morgan spouse Hilarie Burton. Jeffrey Dean Morgan place of birth Seattle. Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan 'Mtv Movie Award For Best Villain' Male Average Hilarie Burton Seattle Highly Rated, Jeffrey Dean Morgan is a highly rated male tv actor of average height from Seattle. He won the MTV Movie Award for Best Villain and is married to Hilarie Burton.,inform,tv actors,1,7
"inform(name[Chrissy Metz], height[average])",Chrissy Metz height average. Chrissy Metz domain tv actor.,Chrissy Metz Average, Chrissy Metz is an average-height tv actor.,inform,tv actors,1,2
"inform(name[Rob Lowe], gender[male], height[average], rating[highly_rated], date of birth[1964], place of birth[Charlottesville])",Rob Lowe gender male. Rob Lowe height average. Rob Lowe rating highly_rated. Rob Lowe date of birth 1964. Rob Lowe place of birth Charlottesville. Rob Lowe domain tv actor.,Rob Lowe Male Average Highly Rated 1964 Charlottesville, Rob Lowe is a highly rated male tv actor born in 1964 in Charlottesville. He is of average height.,inform,tv actors,1,6
"inform(name[Peter Dinklage], rating[top rated], spouse[Erica Schmidt], cast member[of X-Men: Days of Future Past], awards received[Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series])",Peter Dinklage rating top rated. Peter Dinklage spouse Erica Schmidt. Peter Dinklage cast member of X-Men: Days of Future Past. Peter Dinklage awards received Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series. Peter Dinklage domain tv actor.,Peter Dinklage Top Rated Erica Schmidt 'X-Men: Days Of Future Past' 'Primetime Emmy Award For Outstanding Supporting Actor In A Drama Series', Peter Dinklage is a top rated tv actor who was in the cast of X-Men: Days of Future Past. He also won the Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series and is married to Erica Schmidt.,inform,tv actors,1,5
"inform(name[Melissa McBride], place of birth[Lexington], awards received[Saturn Award], height[average])",Melissa McBride place of birth Lexington. Melissa McBride awards received Saturn Award. Melissa McBride height average. Melissa McBride domain tv actor.,Melissa Mcbride Lexington 'Saturn Award' Average," Melissa McBride is a tv actor from Lexington of average height, who won the Saturn Award.",inform,tv actors,1,4
"inform(name[Danai Gurira], date of birth[1978], place of birth[Grinnell])",Danai Gurira date of birth 1978. Danai Gurira place of birth Grinnell. Danai Gurira domain tv actor.,Danai Gurira 1978 Grinnell, Danai Gurira is a tv actor born in 1978 in Grinnell.,inform,tv actors,1,3
"inform(name[Emmy Rossum], place of birth[New York City], date of birth[1986], spouse[Sam Esmail], height[average])",Emmy Rossum place of birth New York City. Emmy Rossum date of birth 1986. Emmy Rossum spouse Sam Esmail. Emmy Rossum height average. Emmy Rossum domain tv actor.,Emmy Rossum New York City 1986 Sam Esmail Average," Emmy Rossum is a tv actor born in 1986 in New York City, of average height. She is married to Sam Esmail.",inform,tv actors,1,5
"inform(name[Nikolaj Coster-Waldau], spouse[Nukâka Coster-Waldau], height[average], rating[highly rated], gender[male])",Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau gender male. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Nukâka Coster-Waldau Average Highly Rated Male, Nikolaj Coster-Waldau is a highly rated male tv actor of average height. He is married to Nukâka Coster-Waldau.,inform,tv actors,1,5
"inform(name[Johnny Galecki], gender[male], date of birth[1975], rating[top rated], place of birth[Bree], height[average])",Johnny Galecki gender male. Johnny Galecki date of birth 1975. Johnny Galecki rating top rated. Johnny Galecki place of birth Bree. Johnny Galecki height average. Johnny Galecki domain tv actor.,Johnny Galecki Male 1975 Top Rated Bree Average, Johnny Galecki is a top rated male tv actor born in 1975 in Bree with an average height.,inform,tv actors,1,6
"inform(name[Millie Bobby Brown], cast member[of Enola Holmes 2], awards received[Fangoria Chainsaw Awards], place of birth[Marbella], rating[top rated], gender[female], date of birth[2004], height[average])",Millie Bobby Brown cast member of Enola Holmes 2. Millie Bobby Brown awards received Fangoria Chainsaw Awards. Millie Bobby Brown place of birth Marbella. Millie Bobby Brown rating top rated. Millie Bobby Brown gender female. Millie Bobby Brown date of birth 2004. Millie Bobby Brown height average. Millie Bobby Brown domain tv actor.,Millie Bobby Brown 'Enola Holmes 2' 'Fangoria Chainsaw Awards' Marbella Top Rated Female 2004 Average, Millie Bobby Brown is a top rated female tv actor born in 2004 in Marbella of average height. She is a cast member of Enola Holmes 2 and has won the Fangoria Chainsaw Awards.,inform,tv actors,1,8
"inform(name[Kristen Bell], awards received[star on Hollywood Walk of Fame], height[shorter], place of birth[Huntington Woods])",Kristen Bell awards received star on Hollywood Walk of Fame. Kristen Bell height shorter. Kristen Bell place of birth Huntington Woods. Kristen Bell domain tv actor.,Kristen Bell 'Star On Hollywood Walk Of Fame' Shorter Huntington Woods, Kristen Bell is a shorter tv actor from Huntington Woods. She received a star on the Hollywood Walk of Fame.,inform,tv actors,1,4
"inform(name[Josh Dallas], rating[lower rated], place of birth[Louisville], spouse[Ginnifer Goodwin], gender[male], height[average], date of birth[1978])",Josh Dallas rating lower rated. Josh Dallas place of birth Louisville. Josh Dallas spouse Ginnifer Goodwin. Josh Dallas gender male. Josh Dallas height average. Josh Dallas date of birth 1978. Josh Dallas domain tv actor.,Josh Dallas Lower Rated Louisville Ginnifer Goodwin Male Average 1978, Josh Dallas is a lower rated male tv actor born in Louisville in 1978 with an average height. He is married to Ginnifer Goodwin.,inform,tv actors,1,7
