mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Jennifer Lopez], genre[hip hop music], genre[Latin music], genre[rhythm and blues], country of citizenship[United States of America], name[Nelly Furtado], genre[hip hop music], name[Vanilla Ice], genre[hip hop music])",Jennifer Lopez genre hip hop music. Nelly Furtado genre hip hop music. Jennifer Lopez genre Latin music. Jennifer Lopez genre rhythm and blues. Jennifer Lopez country of citizenship United States of America. Vanilla Ice genre hip hop music.,Jennifer Lopez hip hop music Nelly Furtado Latin music rhythm and blues United States of America Vanilla Ice," Jennifer Lopez and Vanilla Ice are two hip hop music artists from the United States, while Nelly Furtado is also a hip hop music artist. Jennifer Lopez also has some Latin music and rhythm and blues genres.",inform,musicians,1,6
"give_opinion(name[Elton John], rating[excellent], record label[DJM Records])",Elton John rating excellent. Elton John record label DJM Records.,excellent Elton John DJM Records," I think Elton John is an excellent musician, he is signed with DJM Records.",give_opinion,musicians,1,2
"verify_attribute(name[Elvis Presley], rating[good], genre[country music], name[John Fogerty], genre[country music])",Elvis Presley rating good. Elvis Presley genre country music. John Fogerty genre country music.,good Elvis Presley country music John Fogerty," Since you said Elvis Presley's country music was good, do you think the same about John Fogerty's country music?",verify_attribute,musicians,1,3
"inform(name[Lady Gaga], award received[Academy Award for Best Original Song], award received[MTV Video Music Award for Best Direction], award received[Golden Globe Award for Best Actress – Miniseries or Television Film], award received[MTV Video Music Award for Best Art Direction], award received[Grammy Award for Best Music Video], name[Burt Bacharach], award received[Academy Award for Best Original Song])",Lady Gaga award received Academy Award for Best Original Song. Burt Bacharach award received Academy Award for Best Original Song. Lady Gaga award received MTV Video Music Award for Best Direction. Lady Gaga award received Golden Globe Award for Best Actress – Miniseries or Television Film. Lady Gaga award received MTV Video Music Award for Best Art Direction. Lady Gaga award received Grammy Award for Best Music Video.,Lady Gaga Academy Award for Best Original Song Burt Bacharach MTV Video Music Award for Best Direction Golden Globe Award for Best Actress – Miniseries or Television Film MTV Video Music Award for Best Art Direction Grammy Award for Best Music Video," Lady Gaga and Burt Bacharach have both received the Academy Award for Best Original Song, while Lady Gaga also has awards such as the MTV Video Music Award for Best Direction, Golden Globe Award for Best Actress – Miniseries or Television Film, MTV Video Music Award for Best Art Direction and the Grammy Award for Best Music Video.",inform,musicians,1,6
"inform(name[Allie X], record label[Universal Music Group], name[Teena Marie], record label[Universal Music Group], name[Havana Brown], record label[Universal Music Group])",Allie X record label Universal Music Group. Teena Marie record label Universal Music Group. CollXtion I performer Allie X. CollXtion I performer Allie X. Havana Brown record label Universal Music Group.,Allie X Universal Music Group Teena Marie CollXtion I CollXtion I Havana Brown," Allie X, Teena Marie and Havana Brown are all part of Universal Music Group's artist roster. Allie X also has a collection of songs titled CollXtion I.",inform,musicians,1,5
"inform(name[Madonna], record label[Sire], name[Lou Reed], record label[Sire])",Madonna record label Sire. Lou Reed record label Sire.,Madonna Sire Lou Reed,"
Madonna and Lou Reed were signed to the same record label, Sire.",inform,musicians,1,2
"inform(name[Lisa Marie Presley], genre[pop rock], name[Bella Thorne], genre[pop rock])",Lisa Marie Presley genre pop rock. Bella Thorne genre pop rock. Storm & Grace performer Lisa Marie Presley. You Ain't Seen Nothin' Yet performer Lisa Marie Presley.,Lisa Marie Presley pop rock Bella Thorne Storm & Grace You Ain't Seen Nothin' Yet,Lisa Marie Presley is a pop rock artist whose notable work include Storm & Grace and You Ain't Seen Nothin' Yet.,inform,musicians,1,4
"inform(name[Austin Butler], genre[pop music], name[Patrizio Buanne], genre[pop music])",Austin Butler genre pop music. Patrizio Buanne genre pop music.,Austin Butler pop music Patrizio Buanne,"
Austin Butler and Patrizio Buanne are both pop music artists.",inform,musicians,1,2
"inform(name[Eddie Holland], genre[rhythm and blues], award received[Johnny Mercer Award], name[Aretha Franklin], genre[rhythm and blues], name[Screamin' Jay Hawkins], genre[rhythm and blues], genre[rhythm and blues])",Eddie Holland genre rhythm and blues. Aretha Franklin genre rhythm and blues. Eddie Holland award received Johnny Mercer Award. I Couldn't Cry If I Wanted To performer Eddie Holland. Screamin' Jay Hawkins genre rhythm and blues. Screamin' Jay Hawkins genre rhythm and blues.,Eddie Holland rhythm and blues Aretha Franklin Johnny Mercer Award I Couldn't Cry If I Wanted To Screamin' Jay Hawkins Screamin' Jay Hawkins," Eddie Holland, Aretha Franklin, and Screamin' Jay Hawkins are all rhythm and blues artists. Eddie Holland has received the Johnny Mercer Award for his song, I Couldn't Cry If I Wanted To.",inform,musicians,1,6
"inform(name[Cage], genre[hip hop music], record label[Eastern Conference Records], country of citizenship[United States of America], name[Vanilla Ice], genre[hip hop music], name[Depart], from[Me performer Cage], name[Nelly Furtado], genre[hip hop music])",Cage genre hip hop music. Vanilla Ice genre hip hop music. Cage record label Eastern Conference Records. Weatherproof performer Cage. Depart from Me performer Cage. Cage country of citizenship United States of America. Nelly Furtado genre hip hop music.,Cage hip hop music Vanilla Ice Eastern Conference Records Weatherproof Depart from Me United States of America Nelly Furtado,"
Cage and Vanilla Ice are both hip hop music artists. Cage singed with Eastern Conference Records and have notable songs such as Weatherproof and Depart from Me. He is from United States of America. Nelly Furtado is also a hip hop music artist.",inform,musicians,1,7
"inform(name[Noize MC], genre[punk rock], genre[rapcore], genre[rap], name[Machine Gun Kelly], genre[punk rock], name[Steve Jones], genre[punk rock], name[John Lydon], genre[punk rock])",Noize MC genre punk rock. Machine Gun Kelly genre punk rock. Noize MC genre rapcore. Noize MC genre rap. Steve Jones genre punk rock. John Lydon genre punk rock.,Noize MC punk rock Machine Gun Kelly rapcore rap Steve Jones John Lydon,"
Noize MC, Machine Gun Kelly, Steve Jones, and John Lydon are all punk rock and rap artists. Noize MC also has a rapcore genre.",inform,musicians,1,6
"inform(name[Kevin Max], genre[Christian rock], date of birth[1967-08-17T00:00:00Z], record label[Northern Records], record label[Northern Records], name[Chris Tomlin], genre[Christian rock])",Kevin Max genre Christian rock. Chris Tomlin genre Christian rock. Raven Songs 101 performer Kevin Max. Kevin Max date of birth 1967-08-17T00:00:00Z. Kevin Max record label Northern Records. Kevin Max record label Northern Records.,Kevin Max Christian rock Chris Tomlin Raven Songs 101 1967-08-17T00:00:00Z Northern Records Kevin Max," Kevin Max, born 1967-08-17T00:00:00Z, is a Christian rock artist signed to Northern Records. He is known for his work on Raven Songs 101.",inform,musicians,1,6
"inform(name[Scarlett Johansson], award received[Time 100], award received[Honorary César], date of birth[1984-11-22T00:00:00Z], name[Bad Bunny], award received[Time 100], name[Nicole Kidman], award received[Time 100])",Scarlett Johansson award received Time 100. Bad Bunny award received Time 100. Scarlett Johansson award received Honorary César. Scarlett Johansson date of birth 1984-11-22T00:00:00Z. Nicole Kidman award received Time 100.,Scarlett Johansson Time 100 Bad Bunny Honorary César 1984-11-22T00:00:00Z Nicole Kidman," Scarlett Johansson and Bad Bunny were both awarded Time 100, while Scarlett Johansson also received an Honorary César. Scarlett Johansson was born on 1984-11-22T00:00:00Z and Nicole Kidman was also awarded Time 100.",inform,musicians,1,5
"inform(name[Dhurata Dora], country of citizenship[Kosovo], date of birth[1992-12-24T00:00:00Z], date of birth[1992-12-24T00:00:00Z], name[Sabri Fejzullahu], country of citizenship[Kosovo])",Dhurata Dora country of citizenship Kosovo. Sabri Fejzullahu country of citizenship Kosovo. Dhurata Dora date of birth 1992-12-24T00:00:00Z. Zemër performer Dhurata Dora. Dhurata Dora date of birth 1992-12-24T00:00:00Z.,Dhurata Dora Kosovo Sabri Fejzullahu 1992-12-24T00:00:00Z Zemër 1992-12-24T00:00:00Z," Dhurata Dora and Sabri Fejzullahu are both musicians from Kosovo. Dhurata Dora's notable work include Zemër, and she was born on 1992-12-24T00:00:00Z.",inform,musicians,1,5
"give_opinion(name[Harry Styles], rating[okay], genre[rock music])",Harry Styles rating okay. Harry Styles genre rock music.,okay Harry Styles rock music,Harry Styles is an okay musician when it comes to rock music.,give_opinion,musicians,1,2
"give_opinion(name[Franco Battiato], rating[okay], record label[Ricordi], name[Giorgio Faletti], record label[Ricordi])",Franco Battiato rating okay. Franco Battiato record label Ricordi. Giorgio Faletti record label Ricordi.,okay Franco Battiato Ricordi Giorgio Faletti," I think Franco Battiato and Giorgio Faletti, who were both signed to the record label Ricordi, are okay musicians.",give_opinion,musicians,1,3
"inform(name[Kip Moore], genre[country music], date of birth[1980-04-01T00:00:00Z], name[Steven Seagal], genre[country music])",Kip Moore genre country music. Steven Seagal genre country music. Kip Moore date of birth 1980-04-01T00:00:00Z. Slowheart performer Kip Moore.,Kip Moore country music Steven Seagal 1980-04-01T00:00:00Z Slowheart," Kip Moore is a country music artist born on April 1, 1980 who released an album called Slowheart.",inform,musicians,1,4
"inform(name[Olamide], genre[hip hop music], name[Mac Miller], genre[hip hop music])",Olamide genre hip hop music. Mac Miller genre hip hop music.,Olamide hip hop music Mac Miller,"
Olamide and Mac Miller are both hip hop music artists.",inform,musicians,1,2
"inform(name[Avishai Cohen], genre[jazz], name[Joni Mitchell], genre[jazz], name[Ann Hampton Callaway], genre[jazz])",Avishai Cohen genre jazz. Joni Mitchell genre jazz. Ann Hampton Callaway genre jazz.,Avishai Cohen jazz Joni Mitchell Ann Hampton Callaway," Avishai Cohen, Joni Mitchell and Ann Hampton Callaway are jazz musicians.",inform,musicians,1,3
"inform(name[Michael Jackson], genre[hard rock], name[Meat Loaf], genre[hard rock], name[Ozzy Osbourne], genre[hard rock])",Michael Jackson genre hard rock. Meat Loaf genre hard rock. Ozzy Osbourne genre hard rock.,Michael Jackson hard rock Meat Loaf Ozzy Osbourne,"
Michael Jackson, Meat Loaf and Ozzy Osbourne are all hard rock musicians.",inform,musicians,1,3
"inform(name[Avishai Cohen], genre[jazz], date of birth[1970-04-20T00:00:00Z], name[Joni Mitchell], genre[jazz])",Avishai Cohen genre jazz. Joni Mitchell genre jazz. Avishai Cohen date of birth 1970-04-20T00:00:00Z. Lyla performer Avishai Cohen. Duende performer Avishai Cohen.,Avishai Cohen jazz Joni Mitchell 1970-04-20T00:00:00Z Lyla Duende,Avishai Cohen is a jazz musician born in 1970. He is known for his work on Lyla and Duende.,inform,musicians,1,5
"inform(name[Kendrick Lamar], genre[conscious hip hop], country of citizenship[United States of America], record label[Interscope Records], genre[G-funk], name[Canserbero], genre[conscious hip hop], name[Troppo lontano], genre[conscious hip hop])",Kendrick Lamar genre conscious hip hop. Canserbero genre conscious hip hop. Kendrick Lamar country of citizenship United States of America. Kendrick Lamar record label Interscope Records. Kendrick Lamar genre G-funk. Troppo lontano genre conscious hip hop.,Kendrick Lamar conscious hip hop Canserbero United States of America Interscope Records G-funk Troppo lontano,"
Kendrick Lamar and Canserbero are both conscious hip hop artists from the United States, with Kendrick Lamar also having G-funk genre. Kendrick Lamar was signed to Interscope Records. Troppo lontano is also a conscious hip hop artist.",inform,musicians,1,6
"inform(name[Michael Jackson], genre[hard rock], genre[dance-pop], name[Freddie Mercury], genre[hard rock])",Michael Jackson genre hard rock. Freddie Mercury genre hard rock. Michael Jackson genre dance-pop.,Michael Jackson hard rock Freddie Mercury dance-pop,"
Michael Jackson is a hard rock and dance-pop musician. Freddie Mercury is a hard rock musician.",inform,musicians,1,3
"give_opinion(name[Noize MC], rating[okay], genre[rap rock], genre[rap])",Noize MC rating okay. Noize MC genre rap rock. Noize MC genre rap.,okay Noize MC rap rock rap,Noize MC's rap rock and rap music is okay in my opinion.,give_opinion,musicians,1,3
"request_explanation(name[Rock and Roll Hall of Fame], rating[excellent], name[David Bowie], award received[Rock and Roll Hall of Fame])",Rock and Roll Hall of Fame rating excellent. David Bowie award received Rock and Roll Hall of Fame.,excellent Rock and Roll Hall of Fame David Bowie,What makes David Bowie's induction into the Rock and Roll Hall of Fame so excellent for you?,request_explanation,musicians,1,2
"inform(name[Austin Butler], genre[pop music], record label[Hollywood Records], name[Bella Poarch], genre[pop music])",Austin Butler genre pop music. Bella Poarch genre pop music. Wil Ohmsford performer Austin Butler. Austin Butler record label Hollywood Records.,Austin Butler pop music Bella Poarch Wil Ohmsford Hollywood Records,"
Austin Butler and Bella Poarch are both pop music artists. Austin Butler is signed to Hollywood Records and has a song titled Wil Ohmsford.",inform,musicians,1,4
"give_opinion(name[Barrett Strong], rating[okay], country of citizenship[United States of America])",Barrett Strong rating okay. Barrett Strong country of citizenship United States of America.,okay Barrett Strong United States of America," Barrett Strong, who is from the United States of America, is an okay musician in my opinion.",give_opinion,musicians,1,2
"give_opinion(name[Olivia Newton-John], rating[excellent], award received[National Trust of Australia])",Olivia Newton-John rating excellent. Olivia Newton-John award received National Trust of Australia.,excellent Olivia Newton-John National Trust of Australia,Olivia Newton-John is an excellent musician who has been awarded by the National Trust of Australia.,give_opinion,musicians,1,2
"inform(name[Kanye West], genre[hip hop music], genre[gospel music], award received[Grammy Award for Best Rap Song], name[Stromae], genre[hip hop music], name[Bass Sultan Hengzt], genre[hip hop music], name[Kelly Rowland], genre[hip hop music])",Kanye West genre hip hop music. Stromae genre hip hop music. Kanye West genre gospel music. Kanye West award received Grammy Award for Best Rap Song. Bass Sultan Hengzt genre hip hop music. Kelly Rowland genre hip hop music.,Kanye West hip hop music Stromae gospel music Grammy Award for Best Rap Song Bass Sultan Hengzt Kelly Rowland,"
Kanye West is a hip hop music and gospel music artist who has won the Grammy Award for Best Rap Song. Other hip hop music artists include Stromae, Bass Sultan Hengzt, and Kelly Rowland.",inform,musicians,1,6
"recommend(name[Jennifer Lopez], genre[hip hop music], name[Brittany Murphy], genre[hip hop music])",Jennifer Lopez genre hip hop music. Brittany Murphy genre hip hop music.,Jennifer Lopez hip hop music Brittany Murphy,"
Have you heard of Jennifer Lopez and Brittany Murphy's hip hop music? I think you would like it.",recommend,musicians,1,2
"inform(name[Selena Gomez], genre[rock music], name[Shania Twain], genre[rock music], name[Clarence Clemons], genre[rock music])",Selena Gomez genre rock music. Shania Twain genre rock music. Clarence Clemons genre rock music.,Selena Gomez rock music Shania Twain Clarence Clemons,"
Selena Gomez, Shania Twain and Clarence Clemons are all rock music artists.",inform,musicians,1,3
"inform(name[Olivia Newton-John], genre[pop music], award received[Grammy Award for Best Female Pop Vocal Performance], country of citizenship[United Kingdom], genre[country music], name[Mandy Capristo], genre[pop music])",Olivia Newton-John genre pop music. Mandy Capristo genre pop music. Olivia Newton-John award received Grammy Award for Best Female Pop Vocal Performance. Olivia Newton-John country of citizenship United Kingdom. Olivia Newton-John genre country music.,Olivia Newton-John pop music Mandy Capristo Grammy Award for Best Female Pop Vocal Performance United Kingdom country music,"
Olivia Newton-John is a pop and country music artist from the United Kingdom who received the Grammy Award for Best Female Pop Vocal Performance. Mandy Capristo is also a pop music artist.",inform,musicians,1,5
"suggest(name[David Bowie], genre[glam rock], name[Lou Reed], genre[glam rock])",David Bowie genre glam rock. Lou Reed genre glam rock.,David Bowie glam rock Lou Reed,"

Do you like glam rock musicians, such as David Bowie and Lou Reed?",suggest,musicians,1,2
"give_opinion(name[Luther Campbell], rating[okay])",Luther Campbell rating okay. Scandalous: The All Star Compilation performer Luther Campbell.,okay Luther Campbell Scandalous: The All Star Compilation,I think that Luther Campbell's performance on Scandalous: The All Star Compilation was okay.,give_opinion,musicians,1,2
"inform(name[Michael Jackson], genre[hard rock], genre[dance music], genre[samba], name[Jared Leto], genre[hard rock])",Michael Jackson genre hard rock. Jared Leto genre hard rock. Michael Jackson genre dance music. Michael Jackson genre samba.,Michael Jackson hard rock Jared Leto dance music samba," Michael Jackson is a musician who is good at hard rock, dance music, and samba. Jared Leto is also a hard rock musician.",inform,musicians,1,4
"inform(name[Kevin Max], genre[Christian rock], name[James], genre[Christian rock])",Kevin Max genre Christian rock. Rebecca St. James genre Christian rock.,Kevin Max Christian rock Rebecca St. James,"
Kevin Max and Rebecca St. James are both Christian rock musicians.",inform,musicians,1,2
"inform(name[Zendaya], award received[Time 100], genre[pop rock], award received[Kids' Choice Award for Favorite TV Actress], name[Bad Bunny], award received[Time 100], name[Nicole Kidman], award received[Time 100], name[Rihanna], award received[Time 100])",Zendaya award received Time 100. Bad Bunny award received Time 100. Zendaya genre pop rock. Zendaya award received Kids' Choice Award for Favorite TV Actress. Nicole Kidman award received Time 100. Rihanna award received Time 100.,Zendaya Time 100 Bad Bunny pop rock Kids' Choice Award for Favorite TV Actress Nicole Kidman Rihanna," Zendaya, Bad Bunny, Nicole Kidman, and Rihanna have all been included in Time 100 list and Zendaya additionally received the Kids' Choice Award for Favorite TV Actress. Their genre is pop rock.",inform,musicians,1,6
"verify_attribute(name[Cage], rating[okay], genre[hip hop music])",Cage rating okay. Cage genre hip hop music. Hell's Winter performer Cage.,okay Cage hip hop music Hell's Winter," Since you said Hell's Winter by Cage was okay, do you feel the same about other hip hop music?",verify_attribute,musicians,1,3
"give_opinion(name[Franco Battiato], rating[okay], genre[pop rock], name[Hayley Williams], genre[pop rock])",Franco Battiato rating okay. Franco Battiato genre pop rock. Hayley Williams genre pop rock.,okay Franco Battiato pop rock Hayley Williams,I think Franco Battiato and Hayley Williams are both okay pop rock musicians.,give_opinion,musicians,1,3
"inform(name[Haricharan], genre[Carnatic music], date of birth[1987-03-20T00:00:00Z], name[Abhay Jodhpurkar], genre[Carnatic music], name[Hariharan], genre[Carnatic music])",Haricharan genre Carnatic music. Abhay Jodhpurkar genre Carnatic music. Haricharan date of birth 1987-03-20T00:00:00Z. Hariharan genre Carnatic music.,Haricharan Carnatic music Abhay Jodhpurkar 1987-03-20T00:00:00Z Hariharan,Haricharan and Abhay Jodhpurkar are Carnatic music artists with Haricharan born in 1987.,inform,musicians,1,4
"inform(name[Haricharan], genre[Carnatic music], name[Sonu Nigam], genre[Carnatic music], name[Subbulakshmi], genre[Carnatic music])",Haricharan genre Carnatic music. Sonu Nigam genre Carnatic music. M. S. Subbulakshmi genre Carnatic music.,Haricharan Carnatic music Sonu Nigam M. S. Subbulakshmi,"
Haricharan, Sonu Nigam, and M. S. Subbulakshmi are Carnatic music artists.",inform,musicians,1,3
"inform(name[Eddie Holland], genre[rhythm and blues], country of citizenship[United States of America], name[Aretha Franklin], genre[rhythm and blues])",Eddie Holland genre rhythm and blues. Aretha Franklin genre rhythm and blues. I Couldn't Cry If I Wanted To performer Eddie Holland. Eddie Holland country of citizenship United States of America. Leaving Here performer Eddie Holland.,Eddie Holland rhythm and blues Aretha Franklin I Couldn't Cry If I Wanted To United States of America Leaving Here,Eddie Holland is a rhythm and blues musician from the United States of America. His work includes I Couldn't Cry If I Wanted To and Leaving Here.,inform,musicians,1,5
"give_opinion(name[Jennifer Connelly], rating[good], award received[Broadcast Film Critics Association Award for Best Supporting Actress])",Jennifer Connelly rating good. Jennifer Connelly award received Broadcast Film Critics Association Award for Best Supporting Actress.,good Jennifer Connelly Broadcast Film Critics Association Award for Best Supporting Actress," Jennifer Connelly is a good actress, as she has won the Broadcast Film Critics Association Award for Best Supporting Actress.",give_opinion,musicians,1,2
"inform(name[Ariana Grande], genre[samba], genre[soul music], name[Luiz Ayrão], genre[samba], name[Ariana Grande award received Nickelodeon Kids' Choice], awards[], awards[], name[João Gilberto], genre[samba], name[Nelson Gonçalves], genre[samba])",Ariana Grande genre samba. Luiz Ayrão genre samba. Ariana Grande award received Nickelodeon Kids' Choice Awards. Ariana Grande genre soul music. Ariana Grande award received Nickelodeon Kids' Choice Awards. João Gilberto genre samba. Nelson Gonçalves genre samba.,Ariana Grande samba Luiz Ayrão Nickelodeon Kids' Choice Awards soul music Nickelodeon Kids' Choice Awards João Gilberto Nelson Gonçalves," Ariana Grande is a samba and soul music artist who received Nickelodeon Kids' Choice Awards. Luiz Ayrão, João Gilberto, and Nelson Gonçalves are also samba music artists.",inform,musicians,1,7
"give_opinion(name[Luther Campbell], rating[okay])",Luther Campbell rating okay. Freak for Life performer Luther Campbell. Banned in the U.S.A. performer Luther Campbell.,okay Luther Campbell Freak for Life Banned in the U.S.A.," Luther Campbell, who performed Freak for Life and Banned in the U.S.A., is an okay artist in my opinion.",give_opinion,musicians,1,3
"inform(name[Freddie Mercury], country of citizenship[Sultanate of Zanzibar], genre[hard rock], name[Ali bin Hamud of Zanzibar], country of citizenship[Sultanate of Zanzibar], name[Ali bin Said of Zanzibar], country of citizenship[Sultanate of Zanzibar])",Freddie Mercury country of citizenship Sultanate of Zanzibar. Ali bin Hamud of Zanzibar country of citizenship Sultanate of Zanzibar. Freddie Mercury genre hard rock. Ali bin Said of Zanzibar country of citizenship Sultanate of Zanzibar.,Freddie Mercury Sultanate of Zanzibar Ali bin Hamud of Zanzibar hard rock Ali bin Said of Zanzibar," Freddie Mercury and Ali bin Hamud of Zanzibar, as well as Ali bin Said of Zanzibar are all from the Sultanate of Zanzibar and are hard rock musicians.",inform,musicians,1,4
"give_opinion(name[David Bowie], rating[excellent], genre[alternative rock], name[Jared Leto], genre[alternative rock])",David Bowie rating excellent. David Bowie genre alternative rock. Jared Leto genre alternative rock.,excellent David Bowie alternative rock Jared Leto,I think David Bowie is an excellent alternative rock musician - his music is just amazing.,give_opinion,musicians,1,3
"inform(name[Selena Gomez], genre[rock music], genre[dance-pop], genre[pop rock], name[Clarence Clemons], genre[rock music])",Selena Gomez genre rock music. Clarence Clemons genre rock music. Selena Gomez genre dance-pop. Selena Gomez genre pop rock.,Selena Gomez rock music Clarence Clemons dance-pop pop rock,Selena Gomez and Clarence Clemons are both rock music artists. Selena Gomez also does dance-pop and pop rock.,inform,musicians,1,4
"inform(name[Boris Moiseev], genre[pop music], country of citizenship[Soviet Union], name[Maria von Trapp], genre[pop music], name[Patrizio Buanne], genre[pop music])",Boris Moiseev genre pop music. Maria von Trapp genre pop music. Boris Moiseev country of citizenship Soviet Union. Patrizio Buanne genre pop music.,Boris Moiseev pop music Maria von Trapp Soviet Union Patrizio Buanne," Boris Moiseev is a Soviet Union-based pop music artist, as is Maria von Trapp and Patrizio Buanne.",inform,musicians,1,4
"inform(name[Rufus Thomas], genre[blues], date of birth[1917-03-26T00:00:00Z], genre[rhythm and blues], name[Billie Holiday], genre[blues], name[Randy Newman], genre[blues])",Rufus Thomas genre blues. Billie Holiday genre blues. Rufus Thomas date of birth 1917-03-26T00:00:00Z. That Woman Is Poison! performer Rufus Thomas. (Do the) Push and Pull performer Rufus Thomas. Rufus Thomas genre rhythm and blues. Randy Newman genre blues.,Rufus Thomas blues Billie Holiday 1917-03-26T00:00:00Z That Woman Is Poison! (Do the) Push and Pull rhythm and blues Randy Newman,"
Rufus Thomas was a blues and rhythm and blues artist born in 1917 who performed the songs That Woman Is Poison! and (Do the) Push and Pull.",inform,musicians,1,7
"inform(name[Zella Day], record label[Hollywood Records], country of citizenship[United States of America], date of birth[1995-03-13T00:00:00Z], name[Hollywood Records], genre[various genre], name[Hilary Duff], record label[Hollywood Records])",Zella Day record label Hollywood Records. Hollywood Records genre various genre. Sunday in Heaven performer Zella Day. Sunday in Heaven performer Zella Day. Zella Day country of citizenship United States of America. Zella Day date of birth 1995-03-13T00:00:00Z. Hilary Duff record label Hollywood Records.,Zella Day Hollywood Records various genre Sunday in Heaven Sunday in Heaven United States of America 1995-03-13T00:00:00Z Hilary Duff,Zella Day is an American artist who is signed to Hollywood Records and covers a variety of genres. Her single Sunday in Heaven was released in 1995.,inform,musicians,1,7
"verify_attribute(name[Freddie Mercury], rating[okay], country of citizenship[Sultanate of Zanzibar], record label[Polydor Records])",Freddie Mercury rating okay. Freddie Mercury country of citizenship Sultanate of Zanzibar. Freddie Mercury record label Polydor Records.,okay Freddie Mercury Sultanate of Zanzibar Polydor Records,So you said Freddie Mercury's music was just okay. Does that also go for other artist from the Sultanate of Zanzibar signed to Polydor Records?,verify_attribute,musicians,1,3
"inform(name[Hoku], genre[soul music], name[Alicia Keys], genre[soul music], name[George Michael], genre[soul music], genre[soul music])",Hoku genre soul music. Alicia Keys genre soul music. Perfect Day performer Hoku. Another Dumb Blonde performer Hoku. George Michael genre soul music. George Michael genre soul music.,Hoku soul music Alicia Keys Perfect Day Another Dumb Blonde George Michael George Michael,"
Hoku is a soul music artist who has released tracks like Perfect Day and Another Dumb Blonde. Alicia Keys is also a soul music artist, as is George Michael.",inform,musicians,1,6
"inform(name[Beverley Craven], genre[pop rock], name[Alanis Morissette], genre[pop rock], name[Hayley Williams], genre[pop rock])",Beverley Craven genre pop rock. Alanis Morissette genre pop rock. Woman to Woman performer Beverley Craven. Hayley Williams genre pop rock.,Beverley Craven pop rock Alanis Morissette Woman to Woman Hayley Williams," Beverley Craven, Alanis Morissette, and Hayley Williams are pop rock musicians. Beverley Craven is the performer of Woman to Woman.",inform,musicians,1,4
"verify_attribute(name[Lisa Marie Presley], rating[okay])",Lisa Marie Presley rating okay. To Whom It May Concern performer Lisa Marie Presley.,okay Lisa Marie Presley To Whom It May Concern," You said that To Whom It May Concern was okay, do you think the same for other work by Lisa Marie Presley?",verify_attribute,musicians,1,2
"inform(name[Selena Gomez], genre[rock music], genre[dance-pop], genre[dance-pop], name[Gianna Nannini], genre[rock music], name[Shania Twain], genre[rock music], name[Gil Ofarim], genre[rock music])",Selena Gomez genre rock music. Gianna Nannini genre rock music. Selena Gomez genre dance-pop. Selena Gomez genre dance-pop. Shania Twain genre rock music. Gil Ofarim genre rock music.,Selena Gomez rock music Gianna Nannini dance-pop dance-pop Shania Twain Gil Ofarim,"
Selena Gomez is a musician who plays a variety of genres, including rock music, dance-pop, and dance-pop. Gianna Nannini is a rock music musician, Shania Twain is a rock music musician, and Gil Ofarim is a rock music musician.",inform,musicians,1,6
"suggest(name[Elvis Presley], genre[rock and roll], name[Brad Wilk], genre[rock and roll])",Elvis Presley genre rock and roll. Brad Wilk genre rock and roll.,Elvis Presley rock and roll Brad Wilk," Have you ever listened to any rock and roll artists, like Elvis Presley and Brad Wilk?",suggest,musicians,1,2
"inform(name[Austin Butler], genre[pop music], record label[Hollywood Records], name[Mandy Capristo], genre[pop music])",Austin Butler genre pop music. Mandy Capristo genre pop music. Austin Butler record label Hollywood Records. Feyd-Rautha Harkonnen performer Austin Butler.,Austin Butler pop music Mandy Capristo Hollywood Records Feyd-Rautha Harkonnen," Austin Butler, who is signed with Hollywood Records, is a pop music artist. He is also featured in the song Feyd-Rautha Harkonnen by Mandy Capristo.",inform,musicians,1,4
"inform(name[Kanye West], genre[hip hop music], country of citizenship[United States of America], name[Brittany Murphy], genre[hip hop music], name[Vanilla Ice], genre[hip hop music])",Kanye West genre hip hop music. Brittany Murphy genre hip hop music. Kanye West country of citizenship United States of America. Vanilla Ice genre hip hop music.,Kanye West hip hop music Brittany Murphy United States of America Vanilla Ice,"
Kanye West, Brittany Murphy and Vanilla Ice are American hip hop musicians.",inform,musicians,1,4
"inform(name[Ricki-Lee], genre[contemporary R&B], name[Lea Salonga], genre[contemporary R&B])",Ricki-Lee genre contemporary R&B. Lea Salonga genre contemporary R&B.,Ricki-Lee contemporary R&B Lea Salonga,Ricki-Lee and Lea Salonga are both contemporary R&B musicans.,inform,musicians,1,2
"inform(name[Scarlett Johansson], award received[Time 100], award received[star on Hollywood Walk of Fame], award received[Honorary César], name[Dolly Parton], award received[Time 100])",Scarlett Johansson award received Time 100. Dolly Parton award received Time 100. Scarlett Johansson award received star on Hollywood Walk of Fame. Scarlett Johansson award received Honorary César.,Scarlett Johansson Time 100 Dolly Parton star on Hollywood Walk of Fame Honorary César," Scarlett Johansson has been awarded with Time 100, a star on Hollywood Walk of Fame and the Honorary César.",inform,musicians,1,4
"inform(name[Matt Nathanson], genre[folk music], name[Water Bearer], genre[folk music], name[Girl Named Tom], genre[folk music])",Matt Nathanson genre folk music. Water Bearer genre folk music. Girl Named Tom genre folk music.,Matt Nathanson folk music Water Bearer Girl Named Tom," Matt Nathanson, Water Bearer and Girl Named Tom are folk music artists.",inform,musicians,1,3
