mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
boardgames name Stratego. Stratego genre board wargame. Stratego publisher Jumbo Games. Stratego maximum number of players 2. Stratego minimum number of players 2. Stratego minimum playing time 45. Stratego complexity rating moderate.,Stratego Board Wargame Jumbo Games 2 2 45 Moderate,Stratego is a moderate board wargame published by Jumbo Games. It requires 2 players and has a minimum playing time of 45 minutes.,inform,boardgames,1,7
boardgames name Cosmic Encounter. Cosmic Encounter genre science fiction. Cosmic Encounter maximum number of players 8. Cosmic Encounter instance of boardgames. Cosmic Encounter minimum playing time 90. Cosmic Encounter complexity rating complex.,Cosmic Encounter Science Fiction 8 Board Game 90 Complex,Cosmic Encounter is a complex science fiction board game for a maximum of 8 players with a minimum playing time of 90 minutes.,inform,boardgames,1,6
boardgames name Lord of the Rings. Lord of the Rings maximum number of players 5. Lord of the Rings genre fantasy.,Lord Of The Rings 5 Fantasy,"Have you ever played a fantasy board game for up to five players, like Lord of the Rings?",suggest,boardgames,1,3
boardgames name Scotland Yard. Scotland Yard genre deduction game. Scotland Yard instance of boardgames. Scotland Yard publication year 1983. Scotland Yard complexity rating moderate.,Scotland Yard Deduction Game Board Game 1983 Moderate,Scotland Yard is a 1983 moderate complexity deduction board game.,inform,boardgames,1,5
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill complexity rating complex. Betrayal at House on the Hill developer Bruce Glassco. Betrayal at House on the Hill publication year 2004.,Betrayal At House On The Hill Horror Fiction 6 Complex Bruce Glassco 2004,Betrayal at House on the Hill is a 2004 complex horror fiction board game developed by Bruce Glassco for up to 6 players.,inform,boardgames,1,6
boardgames name Enchanted Forest. Enchanted Forest developer Michel Matschoss. Enchanted Forest maximum number of players 6.,Enchanted Forest Michel Matschoss 6,"Have you ever played a board game by Michel Matschoss for up to six players, like Enchanted Forest?",suggest,boardgames,1,3
boardgames name Enchanted Forest. Enchanted Forest instance of boardgames. Enchanted Forest genre fantasy.,Enchanted Forest Board Game Fantasy,"Have you ever played a fantasy board game, like Enchanted Forest?",suggest,boardgames,1,3
boardgames name Barbarossa. Barbarossa genre fantasy. Barbarossa instance of boardgames.,Barbarossa Fantasy Board Game,"Have you ever played a board game in the fantasy genre, like Barbarossa?",suggest,boardgames,1,3
boardgames name Stratego. Stratego publisher Jumbo Games.,Stratego Jumbo Games,"Are you talking about the board game Stratego, published by Jumbo Games?",confirm,boardgames,1,2
"boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti alternate names African Star, Diamond Hunt. Afrikan tähti minimum number of players 2. Afrikan tähti publication year 1951. Afrikan tähti minimum playing time 45. Afrikan tähti average rating poor.","Afrikan Tähti Roll-And-Move African Star, Diamond Hunt 2 1951 45 Poor","African Star, also known as Afrikan tähti or Diamond Hunt, is a 1951 roll-and-move board game for at least 2 players with a minimum playing time of 45 minutes and a poor rating.",inform,boardgames,1,7
boardgames name Thurn and Taxis. Thurn and Taxis average rating good.,Thurn And Taxis Good,You enjoyed Thurn and Taxis. Do you usually like board games?,verify_attribute,boardgames,1,2
boardgames specifier stimulating.,Stimulating,What board game do you find the most stimulating?,request,boardgames,1,1
boardgames name HeroQuest. HeroQuest genre fantasy. HeroQuest publisher Games Workshop. HeroQuest average rating good. HeroQuest complexity rating complex.,Heroquest Fantasy Games Workshop Good Complex,HeroQuest is a complex fantasy board game published by Games Workshop with a good rating.,inform,boardgames,1,5
boardgames name Star Realms. Star Realms genre science fiction. Star Realms publisher White Wizard Games.,Star Realms Science Fiction White Wizard Games,"Have you heard of Star Realms, a science fiction board game from White Wizard Games?",recommend,boardgames,1,3
boardgames name Dune. Dune average rating excellent. Dune genre science fiction. Dune instance of boardgames.,Dune Excellent Science Fiction Board Game,You said that Dune was an excellent game. Do you usually love science fiction board games?,verify_attribute,boardgames,1,4
boardgames name Lord of the Rings. Lord of the Rings average rating average. Lord of the Rings minimum playing time 20. Lord of the Rings developer Reiner Knizia.,Lord Of The Rings Average 20 Reiner Knizia,"Lord of the Rings is an average board game, but I appreciate that it has a minimum playing time of 20 minutes and was designed by Reiner Knizia.",give_opinion,boardgames,1,4
boardgames genre mystery fiction. boardgames average rating average.,Mystery Fiction Average,What makes mystery fiction board games an average board game?,request_explanation,boardgames,1,2
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective instance of boardgames. Sherlock Holmes Consulting Detective maximum playing time 120. Sherlock Holmes Consulting Detective minimum playing time 60. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective complexity rating complex.,Sherlock Holmes Consulting Detective Deduction Game Space Cowboys Board Game 120 60 8 Complex,Sherlock Holmes Consulting Detective is a complex deduction board game published by Space Cowboys. It can be played in 60 to 120 minutes with a maximum of 8 players.,inform,boardgames,1,8
boardgames name Mangala. Mangala genre abstract strategy game. Mangala instance of boardgames. Mangala based on mancala. Mangala maximum number of players 2. Mangala complexity rating simple. Mangala minimum number of players 2. Mangala average rating average.,Mangala Abstract Strategy Game Board Game Mancala 2 Simple 2 Average,"Mangala is a simple abstract strategy board game based on Mancala, that can be played with two players. It has an average rating.",inform,boardgames,1,8
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill genre horror fiction.,Betrayal At House On The Hill Average Horror Fiction,You said Betrayal at House on the Hill was just okay. Are horror fiction board games usually mediocre to you?,verify_attribute,boardgames,1,3
boardgames specifier educational. boardgames minimum number of players 1.,Educational 1,What's an educational board game for one player?,request,boardgames,1,2
boardgames name Enchanted Forest. Enchanted Forest average rating average. Enchanted Forest maximum number of players 6. Enchanted Forest genre fantasy.,Enchanted Forest Average 6 Fantasy,"Enchanted Forest is an average board game, but I like the fantasy genre and the maximum number of players of 6.",give_opinion,boardgames,1,4
boardgames name Mystery Motive for Murder. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder maximum number of players 5. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder complexity rating moderate.,Mystery Motive For Murder Mystery Fiction 5 Mayfair Games Moderate,Mystery Motive for Murder is a moderate complexity mystery fiction board game published by Mayfair Games for up to 5 players.,inform,boardgames,1,5
boardgames name Star Realms. Star Realms average rating excellent. Star Realms genre science fiction. Star Realms publisher White Wizard Games.,Star Realms Excellent Science Fiction White Wizard Games,You loved Star Realms. Do you think White Wizard Games make great science fiction board games?,verify_attribute,boardgames,1,4
boardgames name Barbarossa. Barbarossa genre fantasy. Barbarossa instance of boardgames. Barbarossa minimum playing time 60. Barbarossa minimum number of players 3. Barbarossa maximum number of players 6.,Barbarossa Fantasy Board Game 60 3 6,Barbarossa is a fantasy board game for 3 to 6 players with a minimum playing time of 60 minutes.,inform,boardgames,1,6
boardgames name Axis and Allies. Axis and Allies average rating average. Axis and Allies developer Larry Harris.,Axis And Allies Average Larry Harris,You found Axis and Allies to be just okay. Do you think all board games by Larry Harris are mediocre?,verify_attribute,boardgames,1,3
boardgames name Star Realms. Star Realms genre science fiction. Star Realms publication year 2014. Star Realms average rating excellent. Star Realms instance of boardgames. Star Realms complexity rating moderate.,Star Realms Science Fiction 2014 Excellent Board Game Moderate,Star Realms is a moderate science fiction board game from 2014 with an excellent rating.,inform,boardgames,1,6
boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti country of origin Finland. Afrikan tähti maximum number of players 6. Afrikan tähti complexity rating simple.,Afrikan Tähti Roll-And-Move Finland 6 Simple,Afrikan tähti is a simple roll-and-move board game from Finland for up to 6 players.,inform,boardgames,1,5
boardgames name Mystery Motive for Murder. Mystery Motive for Murder average rating average. Mystery Motive for Murder instance of boardgames. Mystery Motive for Murder developer Bruce Glassco.,Mystery Motive For Murder Average Board Game Bruce Glassco,You found Mystery Motive for Murder to be just okay. Do you think all board games by Bruce Glassco are mediocre?,verify_attribute,boardgames,1,4
"boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti complexity rating simple. Afrikan tähti instance of boardgames. Afrikan tähti average rating poor. Afrikan tähti alternate names African Star, Diamond Hunt.","Afrikan Tähti Roll-And-Move Simple Board Game Poor African Star, Diamond Hunt","African Star, also known as Afrikan tähti or Diamond Hunt, is a simple roll-and-move board game with a poor rating.",inform,boardgames,1,6
boardgames name War of 1812. War of 1812 genre wargame. War of 1812 average rating average. War of 1812 publication year 1973. War of 1812 publisher Columbia Games. War of 1812 complexity rating complex.,War Of 1812 Wargame Average 1973 Columbia Games Complex,War of 1812 is a complex wargame published by Columbia Games in 1973 with an average rating.,inform,boardgames,1,6
boardgames specifier tedious.,Tedious,What board game do you find especially tedious?,request,boardgames,1,1
boardgames genre deduction game. boardgames average rating excellent.,Deduction Game Excellent,What do you love about deduction board games?,request_explanation,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill maximum number of players 6.,Betrayal At House On The Hill 6,"Have you ever played a board game for up to 6 players, like Betrayal at House on the Hill?",suggest,boardgames,1,2
boardgames genre strategy game. boardgames average rating poor.,Strategy Game Poor,What makes you think board games with a strategy game genre are so poor?,request_explanation,boardgames,1,2
boardgames name Punaisten ja valkoisten taistelu Suomessa 1918. Punaisten ja valkoisten taistelu Suomessa 1918 instance of boardgames. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Board Game Finland,"Have you ever played a board game from Finland, such as Punaisten ja valkoisten taistelu Suomessa 1918?",suggest,boardgames,1,3
boardgames name Barbarossa. Barbarossa average rating average.,Barbarossa Average,You found Barbarossa to be just okay. Do you usually think board games are mediocre?,verify_attribute,boardgames,1,2
boardgames name Barbarossa. Barbarossa genre fantasy. Barbarossa publisher Franckh-Kosmos.,Barbarossa Fantasy Franckh-Kosmos,Have you tried the fantasy board game Barbarossa from Franckh-Kosmos?,recommend,boardgames,1,3
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly instance of boardgames. Monopoly average rating poor. Monopoly publication year 1937. Monopoly maximum number of players 8.,Monopoly Roll-And-Move Board Game Poor 1937 8,Monopoly is a roll-and-move board game published in 1937. It can have a maximum of 8 players and has a poor rating.,inform,boardgames,1,6
boardgames name Battle Masters. Battle Masters genre fantasy. Battle Masters instance of boardgames.,Battle Masters Fantasy Board Game,Are you talking about the fantasy board game Battle Masters?,confirm,boardgames,1,3
boardgames name Scotland Yard. Scotland Yard genre deduction game. Scotland Yard alternate names Fanton. Scotland Yard average rating average. Scotland Yard instance of boardgames. Scotland Yard publication year 1983.,Scotland Yard Deduction Game Fanton Average Board Game 1983,"Scotland Yard, also known as Fanton, is an average deduction board game from 1983.",inform,boardgames,1,6
boardgames name Thurn and Taxis. Thurn and Taxis average rating good. Thurn and Taxis developer Karen Seyfarth. Thurn and Taxis genre historical boardgames.,Thurn And Taxis Good Karen Seyfarth Historical Board Game,You enjoyed Thurn and Taxis. Do you usually like historical board games by Karen Seyfarth?,verify_attribute,boardgames,1,4
boardgames name Battle Masters. Battle Masters genre fantasy. Battle Masters average rating average. Battle Masters publication year 1992.,Battle Masters Fantasy Average 1992,Battle Masters is a 1992 fantasy board game with an average rating.,inform,boardgames,1,4
boardgames name Thurn and Taxis. Thurn and Taxis genre historical boardgames.,Thurn And Taxis Historical Board Game,"Have you heard of Thurn and Taxis, the historical board game?",recommend,boardgames,1,2
boardgames name Thurn and Taxis. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis developer Andreas Seyfarth.,Thurn And Taxis Hans Im Glück Andreas Seyfarth,"Have you heard of Thurn and Taxis, the board game from Hans im Glück, developed by Andreas Seyfarth?",recommend,boardgames,1,3
boardgames genre roll-and-move. boardgames average rating poor. boardgames instance of boardgames.,Roll-And-Move Poor Board Game,Why do you not like roll-and-move board games?,request_explanation,boardgames,1,3
boardgames name Yomi. Yomi genre card game. Yomi average rating average. Yomi alternate names Yomi: Fighting Card Game. Yomi minimum number of players 2. Yomi instance of boardgames. Yomi complexity rating complex.,Yomi Card Game Average Yomi: Fighting Card Game 2 Board Game Complex,"Yomi: Fighting Card Game, also known as Yomi, is a complex board game for at least two players with an average rating.",inform,boardgames,1,7
boardgames name Stratego. Stratego genre board wargame. Stratego publisher Jumbo Games. Stratego minimum number of players 2. Stratego average rating average.,Stratego Board Wargame Jumbo Games 2 Average,Stratego is a board wargame published by Jumbo Games with an average rating. It requires a minimum of 2 players.,inform,boardgames,1,5
boardgames name Twilight Struggle. Twilight Struggle maximum number of players 2.,Twilight Struggle 2,"Do you ever play board games for two players, like Twilight Struggle?",suggest,boardgames,1,2
boardgames name Star Realms. Star Realms publisher White Wizard Games.,Star Realms White Wizard Games,"Have you played Star Realms, the board game from White Wizard Games?",recommend,boardgames,1,2
boardgames name Descent Journeys in the Dark. Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark minimum playing time 120.,Descent Journeys In The Dark Fantasy 120,Descent Journeys in the Dark is a fantasy board game with a minimum playing time of 120 minutes.,inform,boardgames,1,3
boardgames name Battle Masters. Battle Masters average rating average. Battle Masters minimum playing time 60. Battle Masters maximum number of players 2.,Battle Masters Average 60 2,Battle Masters is an average board game in my opinion. The minimum playing time of 60 minutes and the maximum number of players of 2 make it a bit too limited for me.,give_opinion,boardgames,1,4
boardgames specifier educational. boardgames genre science fiction.,Educational Science Fiction,Have you ever played an educational science fiction board game?,request,boardgames,1,2
boardgames name War of 1812. War of 1812 average rating average. War of 1812 publisher Columbia Games.,War Of 1812 Average Columbia Games,You found War of 1812 to be just okay. Do you think all Columbia Games board games are mediocre?,verify_attribute,boardgames,1,3
boardgames genre historical boardgames. boardgames average rating good.,Historical Board Game Good,What do you like about historical board games?,request_explanation,boardgames,1,2
boardgames specifier entertaning. boardgames maximum number of players 2.,Entertaning 2,What is the most entertaining board game for two players?,request,boardgames,1,2
boardgames specifier straightforward. boardgames genre fantasy.,Straightforward Fantasy,What's a straightforward fantasy board game you can play?,request,boardgames,1,2
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly minimum number of players 2. Monopoly based on The Landlords Game. Monopoly publisher Hasbro. Monopoly country of origin United States of America. Monopoly complexity rating moderate.,Monopoly Roll-And-Move 2 The Landlord'S Game Hasbro United States Of America Moderate,"Monopoly is a roll-and-move board game by Hasbro, based on The Landlords Game, with a moderate complexity rating and a minimum of 2 players. It was created in the United States of America.",inform,boardgames,1,7
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill maximum number of players 6. Betrayal at House on the Hill developer Bruce Glassco.,Betrayal At House On The Hill Average 6 Bruce Glassco,"Betrayal at House on the Hill is an average board game. The maximum number of players of 6 makes it great for a small group, and the design by Bruce Glassco is solid.",give_opinion,boardgames,1,4
boardgames name A Game of Thrones. A Game of Thrones average rating good. A Game of Thrones minimum playing time 180. A Game of Thrones maximum number of players 5.,A Game Of Thrones Good 180 5,"A Game of Thrones is a great board game. The good rating, 180 minutes of playing time, and up to 5 players make it the perfect game for a night of fun.",give_opinion,boardgames,1,4
"boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti alternate names African Star, Diamond Hunt.","Afrikan Tähti Roll-And-Move African Star, Diamond Hunt","Are you referring to the roll-and-move board game Afrikan tähti (or African Star, Diamond Hunt)?",confirm,boardgames,1,3
boardgames name Chicago. Chicago publication year 1986.,Chicago 1986,"Are you referring to the board game Chicago, published in 1986?",confirm,boardgames,1,2
boardgames name Monopoly. Monopoly genre roll-and-move. Monopoly minimum number of players 2. Monopoly publication year 1937. Monopoly country of origin United States of America. Monopoly publisher Hasbro.,Monopoly Roll-And-Move 2 1937 United States Of America Hasbro,Monopoly is a roll-and-move board game from the United States of America published by Hasbro in 1937. It requires a minimum of 2 players.,inform,boardgames,1,6
boardgames name Scotland Yard. Scotland Yard genre deduction game. Scotland Yard minimum playing time 45. Scotland Yard minimum number of players 3. Scotland Yard publisher Ravensburger. Scotland Yard complexity rating moderate. Scotland Yard average rating average. Scotland Yard publication year 1983.,Scotland Yard Deduction Game 45 3 Ravensburger Moderate Average 1983,"Scotland Yard is a moderate deduction game published by Ravensburger in 1983. It takes a minimum of 3 players and 45 minutes to play, and has an average rating.",inform,boardgames,1,8
boardgames name Scotland Yard. Scotland Yard average rating average. Scotland Yard genre deduction game. Scotland Yard complexity rating moderate.,Scotland Yard Average Deduction Game Moderate,"Scotland Yard is an average board game, but the deduction game genre and moderate complexity make it an enjoyable experience.",give_opinion,boardgames,1,4
boardgames name Descent Journeys in the Dark. Descent Journeys in the Dark average rating good. Descent Journeys in the Dark complexity rating advanced. Descent Journeys in the Dark maximum number of players 5.,Descent Journeys In The Dark Good Advanced 5,Descent Journeys in the Dark is a good board game in my opinion. Its advanced complexity and maximum number of players of 5 make it a great choice for experienced gamers.,give_opinion,boardgames,1,4
boardgames name A Game of Thrones. A Game of Thrones genre fantasy. A Game of Thrones instance of boardgames. A Game of Thrones minimum playing time 180. A Game of Thrones maximum number of players 5.,A Game Of Thrones Fantasy Board Game 180 5,A Game of Thrones is a fantasy board game for up to 5 players with a minimum playing time of 180 minutes.,inform,boardgames,1,5
boardgames name Mystery Motive for Murder. Mystery Motive for Murder average rating average. Mystery Motive for Murder publication year 2015.,Mystery Motive For Murder Average 2015,"I think Mystery Motive for Murder is an average board game. Its publication year of 2015 means it's still relatively new, though.",give_opinion,boardgames,1,3
boardgames name Descent Journeys in the Dark. Descent Journeys in the Dark average rating good. Descent Journeys in the Dark instance of boardgames. Descent Journeys in the Dark minimum playing time 120.,Descent Journeys In The Dark Good Board Game 120,Descent Journeys in the Dark is a good board game in my opinion. The instance of board game and the minimum playing time of 120 minutes make it very enjoyable.,give_opinion,boardgames,1,4
boardgames specifier frustrating. boardgames maximum number of players 2.,Frustrating 2,What's the most frustrating board game you can play with two players?,request,boardgames,1,2
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective game mechanics deductive reasoning. Sherlock Holmes Consulting Detective instance of boardgames.,Sherlock Holmes Consulting Detective Deductive Reasoning Board Game,"Have you ever played a board game with deductive reasoning mechanics, like Sherlock Holmes Consulting Detective?",suggest,boardgames,1,3
boardgames name Star Realms. Star Realms genre science fiction. Star Realms maximum number of players 6.,Star Realms Science Fiction 6,"Have you ever played a science fiction board game for up to 6 players, like Star Realms?",suggest,boardgames,1,3
boardgames name Risk. Risk alternate names Risk!. Risk genre board wargame.,Risk Risk! Board Wargame,"Have you played Risk, or its alternate name Risk!? It's a board wargame.",recommend,boardgames,1,3
"boardgames name Enchanted Forest. Enchanted Forest genre fantasy. Enchanted Forest complexity rating simple. Enchanted Forest maximum number of players 6. Enchanted Forest alternate names Rayas Journey: An Enchanted Forest Game, Sagaland, The Wizard of Oz.","Enchanted Forest Fantasy Simple 6 Raya'S Journey: An Enchanted Forest Game, Sagaland, The Wizard Of Oz","Enchanted Forest, also known as Rayas Journey: An Enchanted Forest Game, Sagaland, or The Wizard of Oz, is a simple fantasy board game for up to 6 players.",inform,boardgames,1,5
boardgames name Afrikan tähti. Afrikan tähti genre roll-and-move. Afrikan tähti country of origin Finland.,Afrikan Tähti Roll-And-Move Finland,"Are you referring to Afrikan tähti, the roll-and-move board game from Finland?",confirm,boardgames,1,3
boardgames name Battle Masters. Battle Masters based on Warhammer. Battle Masters genre fantasy.,Battle Masters Warhammer Fantasy,Have you heard of Battle Masters? It's a fantasy board game based on Warhammer.,recommend,boardgames,1,3
boardgames name Lord of the Rings. Lord of the Rings average rating average. Lord of the Rings genre fantasy.,Lord Of The Rings Average Fantasy,You said that Lord of the Rings was an average game. Do most fantasy board games seem mediocre to you?,verify_attribute,boardgames,1,3
boardgames name Thurn and Taxis. Thurn and Taxis publisher Hans im Glück. Thurn and Taxis developer Karen Seyfarth.,Thurn And Taxis Hans Im Glück Karen Seyfarth,Are you talking about the board game Thurn and Taxis from developer Karen Seyfarth and publisher Hans im Glück?,confirm,boardgames,1,3
boardgames specifier uninspiring.,Uninspiring,What board game do you think is the most uninspiring?,request,boardgames,1,1
boardgames name Carcassonne. Carcassonne genre German-style boardgames. Carcassonne alternate names Carcassonne Jubilee Edition.,Carcassonne German-Style Board Game Carcassonne Jubilee Edition,"Have you ever heard of the German-style board game Carcassonne, or its alternate name Carcassonne Jubilee Edition?",recommend,boardgames,1,3
boardgames name Monopoly. Monopoly average rating poor. Monopoly developer Elizabeth Magie.,Monopoly Poor Elizabeth Magie,You didn't like Monopoly. Do you usually find Elizabeth Magie's board games to be boring?,verify_attribute,boardgames,1,3
boardgames genre historical boardgames. boardgames average rating good. boardgames instance of boardgames.,Historical Board Game Good Board Game,What makes the historical board games you've played so good?,request_explanation,boardgames,1,3
boardgames name Thurn and Taxis. Thurn and Taxis maximum number of players 4. Thurn and Taxis developer Andreas Seyfarth.,Thurn And Taxis 4 Andreas Seyfarth,"Have you ever played a board game for four players from Andreas Seyfarth, like Thurn and Taxis?",suggest,boardgames,1,3
boardgames name Star Realms. Star Realms developer Darwin Kastle.,Star Realms Darwin Kastle,Are you talking about the board game Star Realms from developer Darwin Kastle?,confirm,boardgames,1,2
boardgames name Mystery Motive for Murder. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder minimum playing time 30. Mystery Motive for Murder complexity rating moderate. Mystery Motive for Murder maximum number of players 5. Mystery Motive for Murder minimum number of players 1. Mystery Motive for Murder developer Bruce Glassco. Mystery Motive for Murder average rating average.,Mystery Motive For Murder Mystery Fiction 30 Moderate 5 1 Bruce Glassco Average,"Mystery Motive for Murder, developed by Bruce Glassco, is a moderate mystery fiction board game with an average rating. It takes 1 to 5 players and a minimum of 30 minutes to play.",inform,boardgames,1,8
boardgames name Cosmic Encounter. Cosmic Encounter average rating average. Cosmic Encounter genre science fiction.,Cosmic Encounter Average Science Fiction,"Cosmic Encounter is an average board game, but its science fiction genre makes it unique and enjoyable.",give_opinion,boardgames,1,3
boardgames name Thurn and Taxis. Thurn and Taxis average rating good. Thurn and Taxis publication year 2006.,Thurn And Taxis Good 2006,Thurn and Taxis is a good board game with a publication year of 2006. I think it's a great choice for an evening of board gaming.,give_opinion,boardgames,1,3
boardgames name Lord of the Rings. Lord of the Rings based on The Lord of the Rings. Lord of the Rings instance of boardgames.,Lord Of The Rings The Lord Of The Rings Board Game,"Have you heard of the board game Lord of the Rings, based on The Lord of the Rings?",recommend,boardgames,1,3
boardgames name Battle Masters. Battle Masters genre fantasy. Battle Masters publication year 1992. Battle Masters maximum number of players 2. Battle Masters complexity rating moderate. Battle Masters instance of boardgames. Battle Masters minimum playing time 60. Battle Masters based on Warhammer.,Battle Masters Fantasy 1992 2 Moderate Board Game 60 Warhammer,Battle Masters is a moderate fantasy board game based on Warhammer published in 1992. It can be played with two players in a minimum of 60 minutes.,inform,boardgames,1,8
boardgames name Cosmic Encounter. Cosmic Encounter genre science fiction. Cosmic Encounter minimum playing time 90. Cosmic Encounter complexity rating complex.,Cosmic Encounter Science Fiction 90 Complex,Cosmic Encounter is a complex science fiction board game with a minimum playing time of 90 minutes.,inform,boardgames,1,4
boardgames name Yomi. Yomi average rating average. Yomi minimum number of players 2. Yomi genre card game.,Yomi Average 2 Card Game,Yomi is a card game that is average in my opinion. Its minimum number of players of 2 make it a great choice for a two-player game.,give_opinion,boardgames,1,4
boardgames name Thurn and Taxis. Thurn and Taxis average rating good. Thurn and Taxis complexity rating complex.,Thurn And Taxis Good Complex,Thurn and Taxis is a complex board game that I find enjoyable. The good rating is well deserved.,give_opinion,boardgames,1,3
boardgames specifier tedious. boardgames maximum number of players 5.,Tedious 5,What's the most tedious board game you can play with up to 5 players?,request,boardgames,1,2
boardgames name Mystery Motive for Murder. Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder average rating average. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder publication year 2015.,Mystery Motive For Murder Mystery Fiction Average Mayfair Games 2015,Mystery Motive for Murder is a 2015 mystery fiction board game published by Mayfair Games with an average rating.,inform,boardgames,1,5
boardgames name Lord of the Rings. Lord of the Rings genre fantasy. Lord of the Rings developer Reiner Knizia. Lord of the Rings minimum number of players 2.,Lord Of The Rings Fantasy Reiner Knizia 2,Lord of the Rings is a fantasy board game developed by Reiner Knizia for a minimum of 2 players.,inform,boardgames,1,4
boardgames specifier engaging. boardgames genre board wargame.,Engaging Board Wargame,What engaging board wargame do you know of in the board game domain?,request,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill genre cooperative boardgames. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill publication year 2004. Betrayal at House on the Hill maximum number of players 6.,Betrayal At House On The Hill Cooperative Board Game Average 2004 6,Betrayal at House on the Hill is an average rated cooperative board game from 2004 for up to 6 players.,inform,boardgames,1,5
boardgames name Carcassonne. Carcassonne average rating good. Carcassonne publisher Hans im Glück. Carcassonne genre German-style boardgames.,Carcassonne Good Hans Im Glück German-Style Board Game,You said that Carcassonne was good. Do you usually like German-style board games from Hans im Glück?,verify_attribute,boardgames,1,4
boardgames name Sherlock Holmes Consulting Detective. Sherlock Holmes Consulting Detective alternate names Sherlock Holmes: Detective Asesor. Sherlock Holmes Consulting Detective genre deduction game.,Sherlock Holmes Consulting Detective Sherlock Holmes: Detective Asesor Deduction Game,"Have you heard of the deduction game Sherlock Holmes Consulting Detective, or its alternate name Sherlock Holmes: Detective Asesor? It's a board game.",recommend,boardgames,1,3
boardgames name Risk. Risk genre board wargame. Risk instance of boardgames. Risk developer Albert Lamorisse. Risk publisher Miro Company. Risk average rating average.,Risk Board Wargame Board Game Albert Lamorisse Miro Company Average,Risk is an average board wargame developed by Albert Lamorisse and published by Miro Company.,inform,boardgames,1,6
boardgames name Lord of the Rings. Lord of the Rings genre fantasy. Lord of the Rings average rating average. Lord of the Rings maximum number of players 5. Lord of the Rings developer Reiner Knizia. Lord of the Rings instance of boardgames. Lord of the Rings publication year 2000. Lord of the Rings based on The Lord of the Rings.,Lord Of The Rings Fantasy Average 5 Reiner Knizia Board Game 2000 The Lord Of The Rings,"Lord of the Rings is a fantasy board game developed by Reiner Knizia in 2000, based on The Lord of the Rings. It has an average rating and can be played with up to 5 players.",inform,boardgames,1,8
boardgames name Monopoly. Monopoly developer Elizabeth Magie.,Monopoly Elizabeth Magie,"Have you ever played a board game created by Elizabeth Magie, like Monopoly?",suggest,boardgames,1,2
boardgames specifier educational. boardgames genre strategy game.,Educational Strategy Game,What educational strategy game do you know of in the board game domain?,request,boardgames,1,2
boardgames name Betrayal at House on the Hill. Betrayal at House on the Hill genre cooperative boardgames. Betrayal at House on the Hill average rating average. Betrayal at House on the Hill minimum playing time 60. Betrayal at House on the Hill developer Bruce Glassco.,Betrayal At House On The Hill Cooperative Board Game Average 60 Bruce Glassco,"Betrayal at House on the Hill, developed by Bruce Glassco, is an average cooperative board game with a minimum playing time of 60 minutes.",inform,boardgames,1,5
boardgames name Punaisten ja valkoisten taistelu Suomessa 1918. Punaisten ja valkoisten taistelu Suomessa 1918 average rating poor. Punaisten ja valkoisten taistelu Suomessa 1918 genre wargame.,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Poor Wargame,You said that Punaisten ja valkoisten taistelu Suomessa 1918 was boring. Is this the same for all wargames?,verify_attribute,boardgames,1,3
boardgames name Chicago. Chicago average rating poor. Chicago genre strategy game. Chicago instance of boardgames.,Chicago Poor Strategy Game Board Game,You didn't enjoy Chicago. Do you usually find strategy board games boring?,verify_attribute,boardgames,1,4
boardgames specifier stimulating. boardgames genre abstract strategy game.,Stimulating Abstract Strategy Game,What's the most stimulating abstract strategy board game?,request,boardgames,1,2
