mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
"Albert Bierstadt  notable works North Dome, Yosemite Valley. Albert Bierstadt  occupations scenographer, photographer. Albert Bierstadt  genres landscape art. Albert Bierstadt  life period century XIX - XX. ","Albert Bierstadt North Dome, Yosemite Valley Scenographer, Photographer Landscape Art Xix - Xx","Albert Bierstadt, a scenographer and photographer in the 19th-20th century, is known for his notable landscape art piece, North Dome, Yosemite Valley.",inform,painters,1,4,inform,1,0.01647811786,60.68654251,15.45007955,0.83635163
"Giuseppe Arcimboldo  notable works The Jurist, Rudolf II of Habsurg as Vertumnus. Giuseppe Arcimboldo  occupations tapestry designer, architectural draftsperson. Giuseppe Arcimboldo  life period century XVI. ","Giuseppe Arcimboldo The Jurist, Rudolf Ii Of Habsurg As Vertumnus Tapestry Designer, Architectural Draftsperson Xvi","Giuseppe Arcimboldo, known for works such as The Jurist and Rudolf II of Habsurg as Vertumnus, was a tapestry designer and architectural draftsperson in the 16th century.",inform,painters,1,3,inform,1,0.0108837961,91.87970734,4.300662554,0.90965545
"Kazimir Malevich  notable works Suprematist Composition: White on White, An Englishman in Moscow. Kazimir Malevich  nationality Russian. Kazimir Malevich  occupations teacher, art theorist. ","Kazimir Malevich Suprematist Composition: White On White, An Englishman In Moscow Russian Teacher, Art Theorist","Kazimir Malevich, a Russian teacher and art theorist, is known for notable works such as Suprematist Composition: White on White and An Englishman in Moscow.",inform,painters,1,3,inform,1,0.02160108091,46.29397964,12.28888706,0.9331071
"Kehinde Wiley  notable works Napoleon Leading the Army Over the Alps, President Barack Obama. Kehinde Wiley  occupations painter. Kehinde Wiley  movements contemporary art. Kehinde Wiley  nationality American. ","Kehinde Wiley Napoleon Leading The Army Over The Alps, President Barack Obama Painter Contemporary Art American","Kehinde Wiley, an American painter known for his contemporary art, has notable works such as Napoleon Leading the Army Over the Alps and portraits of President Barack Obama.",inform,painters,1,4,inform,1,0.01405263305,71.16104126,7.939087148,0.90247416
"Francis Bacon  notable works 1976, Three Studies for Figures at the Base of a Crucifixion. Francis Bacon  life period century XX. Francis Bacon  occupations painter, designer. Francis Bacon  movements Cubism, Expressionism. Francis Bacon  genres portrait, figurative art. Francis Bacon  nationality British. ","Francis Bacon 1976, Three Studies For Figures At The Base Of A Crucifixion Xx Painter, Designer Cubism, Expressionism Portrait, Figurative Art British","Francis Bacon, a British painter and designer of the 20th century, was known for his notable work Three Studies for Figures at the Base of a Crucifixion in 1976. He was associated with the movements of Cubism and Expressionism, focusing on portrait and figurative art.",inform,painters,1,6,inform,1,0.02657613037,37.6277504,2.820919651,0.86698073
"Gerhard Richter  notable works Candle (Kerze). Gerhard Richter  genres Abstract art, still life. ","Gerhard Richter Candle (Kerze) Abstract Art, Still Life","Gerhard Richter is known for his notable work, Candle (Kerze), which falls under the genres of Abstract art and still life.",inform,painters,1,2,inform,1,0.007334413604,136.3435516,11.55664799,0.8060917
"Mark Rothko  notable works Orange, No. 2. Mark Rothko  nationality American. Mark Rothko  life period century XX. ","Mark Rothko Orange, No. 2 American Xx","Mark Rothko, an American artist of the 20th century, is known for his notable work, Orange, No. 2.",inform,painters,1,4,inform,1,0.03176061676,31.48553467,17.51489536,0.7478857
"Georgia O'Keeffe  notable works Horses Skull on Blue. Georgia O'Keeffe  occupations architectural draftsperson, painter. Georgia O'Keeffe  life period century XIX - XX. Georgia O'Keeffe  genres landscape art, feminist art. Georgia O'Keeffe  movements American modernism. ","Georgia O'Keeffe Horse'S Skull On Blue Architectural Draftsperson, Painter Xix - Xx Landscape Art, Feminist Art American Modernism","Georgia O'Keeffe, known for her notable work ""Horses Skull on Blue,"" was an architectural draftsperson and painter during the XIX - XX century. She was associated with the American modernism movement and is recognized for her landscape and feminist art pieces.",inform,painters,1,5,inform,1,0.01336830165,74.80381775,2.198466134,0.8504556
"John William Waterhouse  notable works Gather Ye Rosebuds While Ye May, Hylas and the Nymphs. John William Waterhouse  life period century XIX - XX. John William Waterhouse  genres portrait. John William Waterhouse  nationality British. John William Waterhouse  movements Pre-Raphaelite Brotherhood, Symbolism. ","John William Waterhouse Gather Ye Rosebuds While Ye May, Hylas And The Nymphs Xix - Xx Portrait British Pre-Raphaelite Brotherhood, Symbolism","John William Waterhouse, a British artist from the 19th to 20th century, was associated with the Pre-Raphaelite Brotherhood and Symbolism movements. He is known for his notable portrait works like Gather Ye Rosebuds While Ye May and Hylas and the Nymphs.",inform,painters,1,5,inform,1,0.01853345183,53.95648956,15.45474372,0.8418992
"Kazimir Malevich  notable works The Knife Grinder, An Englishman in Moscow. Kazimir Malevich  occupations drawer, scenographer. Kazimir Malevich  nationality Russian. Kazimir Malevich  life period century XIX - XX. ","Kazimir Malevich The Knife Grinder, An Englishman In Moscow Drawer, Scenographer Russian Xix - Xx","Kazimir Malevich, a Russian artist from the 19th-20th century, is known for notable works like The Knife Grinder and An Englishman in Moscow. He was also a drawer and scenographer.",inform,painters,1,4,inform,1,0.0245662779,40.70620728,6.667753529,0.7918498
Gerhard Richter  notable works Candle (Kerze). Gerhard Richter  movements capitalist realism.,Gerhard Richter Candle (Kerze) Capitalist Realism,"Gerhard Richter's notable work, Candle (Kerze), is associated with the capitalist realism movement.",inform,painters,1,2,inform,1,0.005197831022,192.3879395,14.21664591,0.89337724
"David Hockney  notable works Portrait of an Artist (Pool with Two Figures), A Bigger Splash. David Hockney  occupations sculptor, scenographer. David Hockney  genres genre painting, landscape art. David Hockney  nationality British. David Hockney  movements contemporary art, Nouveau réalisme. ","David Hockney Portrait Of An Artist (Pool With Two Figures), A Bigger Splash Sculptor, Scenographer Genre Painting, Landscape Art British Contemporary Art, Nouveau Réalisme","David Hockney, a British artist known for his notable works like Portrait of an Artist (Pool with Two Figures) and A Bigger Splash, is associated with contemporary art and Nouveau réalisme movements. Apart from being a sculptor and scenographer, he also delves into genre painting and landscape art.",inform,painters,1,5,inform,1,0.02542412662,39.3327179,6.833617079,0.9014073
"John Constable  notable works Dedham Lock and Mill, Salisbury Cathedral from the Meadows. John Constable  occupations landscape painter, architectural draftsperson. John Constable  life period century XVIII - XIX. ","John Constable Dedham Lock And Mill, Salisbury Cathedral From The Meadows Landscape Painter, Architectural Draftsperson Xviii - Xix","John Constable, a landscape painter and architectural draftsperson from the 18th to 19th century, is known for notable works such as Dedham Lock and Mill and Salisbury Cathedral from the Meadows.",inform,painters,1,3,inform,1,0.01075012536,93.02217102,4.284317863,0.86016715
"Gustav Klimt  notable works Portrait of Adele Bloch-Bauer I, Judith and the Head of Holofernes. Gustav Klimt  genres portrait, landscape art. Gustav Klimt  life period century XIX - XX. Gustav Klimt  occupations drawer, graphic artist. Gustav Klimt  movements Art Nouveau, Symbolism. Gustav Klimt  nationality Austrian. ","Gustav Klimt Portrait Of Adele Bloch-Bauer I, Judith And The Head Of Holofernes Portrait, Landscape Art Xix - Xx Drawer, Graphic Artist Art Nouveau, Symbolism Austrian","Gustav Klimt, an Austrian artist from the XIX-XX century, was known for his notable works such as Portrait of Adele Bloch-Bauer I and Judith and the Head of Holofernes. He was involved in the Art Nouveau and Symbolism movements and worked as a drawer and graphic artist, creating portraits and landscape art.",inform,painters,1,6,inform,1,0.02539115527,39.38379288,4.286300961,0.86547476
"Tamara de Lempicka  notable works La belle Rafaëla, Autoportrait. Tamara de Lempicka  genres still life, portrait. Tamara de Lempicka  occupations painter, artist. Tamara de Lempicka  movements Art Deco. ","Tamara De Lempicka La Belle Rafaëla, Autoportrait Still Life, Portrait Painter, Artist Art Deco","Tamara de Lempicka, known for works like La belle Rafaëla and Autoportrait, was a painter and artist associated with the Art Deco movement. Her genres included still life and portrait painting.",inform,painters,1,4,inform,1,0.0109026884,91.72049713,3.075993481,0.9111393
"Thomas Cole  notable works The Oxbow, The Subsiding of the Waters of the Deluge. Thomas Cole  nationality American. Thomas Cole  life period century XIX. ","Thomas Cole The Oxbow, The Subsiding Of The Waters Of The Deluge American Xix","Thomas Cole, an American artist from the 19th century, is known for notable works such as The Oxbow and The Subsiding of the Waters of the Deluge.",inform,painters,1,3,inform,1,0.02650248466,37.73231125,4.886496082,0.75298345
"Francis Bacon  notable works 1976, Three Studies for Figures at the Base of a Crucifixion. Francis Bacon  movements surrealism, modern art. Francis Bacon  occupations painter, designer. Francis Bacon  genres portrait, figurative art. ","Francis Bacon 1976, Three Studies For Figures At The Base Of A Crucifixion Surrealism, Modern Art Painter, Designer Portrait, Figurative Art","Francis Bacon, known for his notable work ""Three Studies for Figures at the Base of a Crucifixion"" from 1976, was a painter and designer associated with surrealism and modern art movements. His genres included portrait and figurative art.",inform,painters,1,4,inform,1,0.01980568003,50.49056625,3.275436974,0.88776547
"Cy Twombly  notable works The Ceiling. Cy Twombly  life period century XX - XXI. Cy Twombly  nationality American. Cy Twombly  movements abstract expressionism, postmodernism. ","Cy Twombly The Ceiling Xx - Xxi American Abstract Expressionism, Postmodernism","Cy Twombly, an American artist of the XX-XXI century, was known for his notable work ""The Ceiling."" He was associated with the movements of abstract expressionism and postmodernism.",inform,painters,1,4,inform,1,0.02575053501,38.83414459,3.40719259,0.8174063
"Gustav Klimt  notable works Judith and the Head of Holofernes, Danaë. Gustav Klimt  occupations designer, architectural draftsperson. ","Gustav Klimt Judith And The Head Of Holofernes, Danaë Designer, Architectural Draftsperson","Gustav Klimt, known for his notable works Judith and the Head of Holofernes and Danaë, was a designer and architectural draftsperson.",inform,painters,1,2,inform,1,0.008532359556,117.2008743,4.449945957,0.9276152
"Edvard Munch  notable works Lothar Linde in Red Jacket, Vampire. Edvard Munch  nationality Norwegian. Edvard Munch  movements Expressionism, Symbolism. Edvard Munch  genres portrait, landscape art. Edvard Munch  occupations graphic artist, painter. Edvard Munch  life period century XIX - XX. ","Edvard Munch Lothar Linde In Red Jacket, Vampire Norwegian Expressionism, Symbolism Portrait, Landscape Art Graphic Artist, Painter Xix - Xx","Edvard Munch, a Norwegian artist from the 19th-20th century, was known for his works like Lothar Linde in Red Jacket and Vampire. He was a graphic artist and painter associated with the Expressionism and Symbolism movements, creating portraits and landscape art.",inform,painters,1,6,inform,1,0.02798378985,35.73497391,3.340187032,0.8349404
"John William Waterhouse  notable works The Lady of Shalott, Circe Offering the Cup to Ulysses. John William Waterhouse  movements Symbolism, Pre-Raphaelite Brotherhood. John William Waterhouse  occupations painter, architectural draftsperson. John William Waterhouse  life period century XIX - XX. ","John William Waterhouse The Lady Of Shalott, Circe Offering The Cup To Ulysses Symbolism, Pre-Raphaelite Brotherhood Painter, Architectural Draftsperson Xix - Xx","John William Waterhouse, a painter and architectural draftsperson, was associated with the Symbolism and Pre-Raphaelite Brotherhood movements during the 19th to 20th century. Some of his notable works include The Lady of Shalott and Circe Offering the Cup to Ulysses.",inform,painters,1,4,inform,1,0.0207954194,48.08751297,5.82464213,0.84256554
"Otto Dix  notable works Metropolis, The Skat players. Otto Dix  movements Expressionism, New Objectivity. Otto Dix  occupations painter, graphic artist. Otto Dix  genres mythological painting, figure. ","Otto Dix Metropolis, The Skat Players Expressionism, New Objectivity Painter, Graphic Artist Mythological Painting, Figure","Otto Dix, known for works like Metropolis and The Skat players, was a painter and graphic artist associated with Expressionism and New Objectivity movements. His notable genres include mythological painting and figure representations.",inform,painters,1,4,inform,1,0.01010287401,98.98173523,3.921886495,0.85720646
"William Hogarth  notable works The Shrimp Girl, Marriage A-la-Mode: 2. The Tête à Tête. William Hogarth  occupations proofreader, painter. William Hogarth  genres history painting, caricature. William Hogarth  life period century XVII - XVIII. William Hogarth  movements Realism. ","William Hogarth The Shrimp Girl, Marriage A-La-Mode: 2. The Tête À Tête Proofreader, Painter History Painting, Caricature Xvii - Xviii Realism","William Hogarth, a proofreader and painter in the XVII - XVIII centuries, was known for his notable works such as The Shrimp Girl and Marriage A-la-Mode: 2. The Tête à Tête. His art spans history painting and caricature, reflecting the Realism movement.",inform,painters,1,6,inform,1,0.01268892359,78.8088913,11.69730961,0.8901644
"Edvard Munch  notable works Dr. Lindes Sons, The Girls on the Bridge. Edvard Munch  movements Expressionism, Symbolism. ","Edvard Munch Dr. Linde'S Sons, The Girls On The Bridge Expressionism, Symbolism","Edvard Munch, known for works like Dr. Linde's Sons and The Girls on the Bridge, was associated with the Expressionism and Symbolism movements.",inform,painters,1,3,give_opinion,0,0.01663411365,60.1174202,5.7171691,0.87122965
"Joshua Reynolds  notable works Captain Arthur Blake. Joshua Reynolds  movements neoclassicism. Joshua Reynolds  nationality British. Joshua Reynolds  genres genre art, Christian art. Joshua Reynolds  occupations art collector, painter. Joshua Reynolds  life period century XVIII. ","Joshua Reynolds Captain Arthur Blake Neoclassicism British Genre Art, Christian Art Art Collector, Painter Xviii","Joshua Reynolds, a British artist known for his works in neoclassicism, was an art collector and painter in the 18th century. Some of his notable works include Captain Arthur Blake, with genres ranging from genre art to Christian art.",inform,painters,1,6,inform,1,0.02708141698,36.9256897,4.511748393,0.8972936
"Giorgio de Chirico  notable works Mystery and Melancholy of a Street, The Song of Love. Giorgio de Chirico  genres mythological painting, still life. Giorgio de Chirico  life period century XIX - XX. Giorgio de Chirico  nationality Italian. Giorgio de Chirico  movements metaphysical painting. ","Giorgio De Chirico Mystery And Melancholy Of A Street, The Song Of Love Mythological Painting, Still Life Xix - Xx Italian Metaphysical Painting","Giorgio de Chirico, an Italian artist from the XIX-XX century, is known for his metaphysical paintings and notable works such as Mystery and Melancholy of a Street and The Song of Love. His genres include mythological painting and still life.",inform,painters,1,5,inform,1,0.02878506775,34.74023438,2.548807901,0.8477887
"Anselm Kiefer  notable works Athanor. Anselm Kiefer  life period century XX. Anselm Kiefer  occupations illustrator, graphic artist. ","Anselm Kiefer Athanor Xx Illustrator, Graphic Artist","Anselm Kiefer, known for his work Athanor, was an illustrator and graphic artist in the 20th century.",inform,painters,1,3,inform,1,0.02872657331,34.81097412,4.553719184,0.85248554
"Henri Matisse  notable works Blue Nude, Blue Nude II. Henri Matisse  life period century XIX - XX. Henri Matisse  movements neo-impressionism, Impressionism. Henri Matisse  genres decoupage, landscape art. ","Henri Matisse Blue Nude, Blue Nude Ii Xix - Xx Neo-Impressionism, Impressionism Decoupage, Landscape Art","Henri Matisse, known for his notable works Blue Nude and Blue Nude II, was a prominent artist in the XIX-XX centuries. He was associated with the movements of neo-impressionism and Impressionism, creating pieces in genres like decoupage and landscape art.",inform,painters,1,4,inform,1,0.0250939453,39.85025024,3.200089191,0.8431301
"Raphael  notable works Madonna and Child with the Book, Madonna del Prato. Raphael  genres history painting, religious art. Raphael  nationality Italian. Raphael  movements Italian Renaissance, High Renaissance. Raphael  occupations sculptor, designer. Raphael  life period century XV - XVI. ","Raphael Madonna And Child With The Book, Madonna Del Prato History Painting, Religious Art Italian Italian Renaissance, High Renaissance Sculptor, Designer Xv - Xvi","Raphael, an Italian artist from the 15th - 16th centuries, was known for his notable works such as Madonna and Child with the Book and Madonna del Prato. He worked in history painting and religious art, representing the Italian Renaissance and High Renaissance movements, and was also a sculptor and designer.",inform,painters,1,6,inform,1,0.03364306236,29.7238102,2.5486498,0.8312481
"Tamara de Lempicka  notable works La belle Rafaëla, Autoportrait. Tamara de Lempicka  nationality Polish. Tamara de Lempicka  life period century XIX - XX. Tamara de Lempicka  movements Art Deco. Tamara de Lempicka  genres portrait, nude. ","Tamara De Lempicka La Belle Rafaëla, Autoportrait Polish Xix - Xx Art Deco Portrait, Nude","Tamara de Lempicka, a Polish artist from the nineteenth to twentieth centuries, was known for her Art Deco portraits and nudes. Some of her notable works include La belle Rafaëla and Autoportrait.",inform,painters,1,5,inform,1,0.014456545,69.17282104,3.066455402,0.84943664
"Giuseppe Arcimboldo  notable works The Jurist, Rudolf II of Habsurg as Vertumnus. Giuseppe Arcimboldo  genres animal painting, figure. Giuseppe Arcimboldo  movements mannerism. Giuseppe Arcimboldo  life period century XVI. ","Giuseppe Arcimboldo The Jurist, Rudolf Ii Of Habsurg As Vertumnus Animal Painting, Figure Mannerism Xvi","Giuseppe Arcimboldo, a mannerism artist from the 16th century, is known for his notable works such as The Jurist and Rudolf II of Habsburg as Vertumnus. He dabbled in animal painting and figure genres.",inform,painters,1,4,inform,1,0.01554949182,64.31078339,3.259631698,0.8249945
"Pablo Picasso  notable works Science and Charity, Guernica. Pablo Picasso  genres nude, still life. Pablo Picasso  nationality Spanish. Pablo Picasso  life period century XIX - XX. Pablo Picasso  occupations choreographer, photographer. ","Pablo Picasso Science And Charity, Guernica Nude, Still Life Spanish Xix - Xx Choreographer, Photographer","Pablo Picasso, a Spanish artist from the 19th to 20th century, is known for notable works such as Science and Charity and Guernica. In addition to being a painter, Picasso was also a choreographer and photographer, creating works in genres like nude and still life.",inform,painters,1,5,inform,1,0.05463086643,18.30467033,2.081103867,0.73545396
"Leonardo da Vinci  notable works Saint John the Baptist, Adoration of the Magi. Leonardo da Vinci  life period century XV - XVI. Leonardo da Vinci  genres religious art, portrait. Leonardo da Vinci  nationality Italian. Leonardo da Vinci  occupations physicist, anatomist. Leonardo da Vinci  movements High Renaissance. ","Leonardo Da Vinci Saint John The Baptist, Adoration Of The Magi Xv - Xvi Religious Art, Portrait Italian Physicist, Anatomist High Renaissance","Leonardo da Vinci, an Italian artist from the 15th and 16th centuries, was known for his notable works like Saint John the Baptist and Adoration of the Magi. He was a physicist and anatomist, creating works in religious art and portrait genres during the High Renaissance movement.",inform,painters,1,6,inform,1,0.04409697621,22.67729187,2.65941393,0.80331063
"Caravaggio  notable works The Seven Works of Mercy, Annunciation. Caravaggio  genres religious painting, genre painting. Caravaggio  nationality Italian. ","Caravaggio The Seven Works Of Mercy, Annunciation Religious Painting, Genre Painting Italian","Caravaggio, an Italian artist known for his religious painting and genre painting, produced notable works such as The Seven Works of Mercy and Annunciation.",inform,painters,1,3,inform,1,0.02205165783,45.34806442,6.798898172,0.90316385
"Giuseppe Arcimboldo  notable works The Jurist, Rudolf II of Habsurg as Vertumnus. Giuseppe Arcimboldo  life period century XVI. Giuseppe Arcimboldo  genres figure, portrait painting. ","Giuseppe Arcimboldo The Jurist, Rudolf Ii Of Habsurg As Vertumnus Xvi Figure, Portrait Painting","Giuseppe Arcimboldo, known for works like The Jurist and Rudolf II of Habsburg as Vertumnus, was a figure and portrait painter in the 16th century.",inform,painters,1,3,inform,1,0.01458006829,68.58678436,4.491575569,0.8380618
"Joshua Reynolds  notable works Captain Arthur Blake. Joshua Reynolds  occupations painter, art collector. Joshua Reynolds  life period century XVIII. Joshua Reynolds  movements neoclassicism. Joshua Reynolds  nationality British. ","Joshua Reynolds Captain Arthur Blake Painter, Art Collector Xviii Neoclassicism British","Joshua Reynolds, a British painter and art collector in the 18th century, was associated with the neoclassicism movement. One of his notable works is Captain Arthur Blake.",inform,painters,1,5,inform,1,0.02149684264,46.51845932,6.106432774,0.85605174
"Fernando Botero  notable works The death of Luis Chalmeta. Fernando Botero  genres figurative art, portrait. Fernando Botero  nationality Colombian. Fernando Botero  occupations architectural draftsperson, sculptor. Fernando Botero  movements contemporary art. Fernando Botero  life period century XX - XXI. ","Fernando Botero The Death Of Luis Chalmeta Figurative Art, Portrait Colombian Architectural Draftsperson, Sculptor Contemporary Art Xx - Xxi","Fernando Botero, a Colombian artist known for his figurative and portrait works, created notable pieces like The Death of Luis Chalmeta. He is associated with the contemporary art movement and works as an architectural draftsperson and sculptor, spanning the XX to XXI centuries.",inform,painters,1,6,inform,1,0.01665637758,60.0370636,2.915688233,0.8762008
"Kazimir Malevich  notable works Black Square, Suprematist Composition: White on White. Kazimir Malevich  occupations costume designer, pedagogue. Kazimir Malevich  movements constructivism, suprematism. Kazimir Malevich  nationality Russian. Kazimir Malevich  life period century XIX - XX. Kazimir Malevich  genres still life, figurative art. ","Kazimir Malevich Black Square, Suprematist Composition: White On White Costume Designer, Pedagogue Constructivism, Suprematism Russian Xix - Xx Still Life, Figurative Art","Kazimir Malevich, a notable Russian artist from the XIX-XX century, is known for his works like Black Square and Suprematist Composition: White on White. Apart from being a costume designer and pedagogue, Malevich was associated with the constructivism and suprematism movements, creating still life and figurative art pieces.",inform,painters,1,6,inform,1,0.01947081691,51.35891342,6.430919796,0.868613
"John Everett Millais  notable works A Huguenot, Ophelia. John Everett Millais  movements Pre-Raphaelite Brotherhood, Symbolism. John Everett Millais  occupations painter, photographer. John Everett Millais  nationality British. John Everett Millais  life period century XIX. ","John Everett Millais A Huguenot, Ophelia Pre-Raphaelite Brotherhood, Symbolism Painter, Photographer British Xix","John Everett Millais, a British painter and photographer from the 19th century, was associated with the Pre-Raphaelite Brotherhood and Symbolism movements. Some of his notable works include A Huguenot and Ophelia.",inform,painters,1,5,inform,1,0.03192562055,31.3228054,6.61074021,0.8503956
"James McNeill Whistler  notable works Nocturne: Blue and Gold – Old Battersea Bridge, Whistlers Mother. James McNeill Whistler  genres portrait painting, portrait. ","James Mcneill Whistler Nocturne: Blue And Gold – Old Battersea Bridge, Whistler'S Mother Portrait Painting, Portrait","James McNeill Whistler is known for his notable works, including Nocturne: Blue and Gold – Old Battersea Bridge and Whistler's Mother, in the genres of portrait painting and portrait.",inform,painters,1,2,inform,1,0.01403597747,71.2454834,15.87667047,0.91579247
"Gerhard Richter  notable works Candle (Kerze). Gerhard Richter  occupations illustrator, painter. Gerhard Richter  genres cityscape, portrait. Gerhard Richter  nationality German. Gerhard Richter  movements capitalist realism. Gerhard Richter  life period century XX. ","Gerhard Richter Candle (Kerze) Illustrator, Painter Cityscape, Portrait German Capitalist Realism Xx","Gerhard Richter, a German painter and illustrator known for his notable work ""Candle (Kerze)"", was associated with the capitalist realism movement in the 20th century. His genres include cityscape and portrait painting.",inform,painters,1,6,inform,1,0.02232831526,44.7861824,7.569298711,0.83876324
"Edvard Munch  notable works Arve Arvesen, From Travemünde. Edvard Munch  occupations painter, printmaker. Edvard Munch  nationality Norwegian. ","Edvard Munch Arve Arvesen, From Travemünde Painter, Printmaker Norwegian","Edvard Munch, a Norwegian painter and printmaker, is known for works such as Arve Arvesen and From Travemünde.",inform,painters,1,3,inform,1,0.01146205472,87.2443924,6.962249701,0.9345963
"Giorgio de Chirico  notable works Mystery and Melancholy of a Street, The Song of Love. Giorgio de Chirico  life period century XIX - XX. Giorgio de Chirico  genres mythological painting, animal painting. Giorgio de Chirico  nationality Italian. ","Giorgio De Chirico Mystery And Melancholy Of A Street, The Song Of Love Xix - Xx Mythological Painting, Animal Painting Italian","Giorgio de Chirico, an Italian artist from the 19th-20th century, is known for his notable works such as Mystery and Melancholy of a Street and The Song of Love. His genres included mythological painting and animal painting.",inform,painters,1,4,inform,1,0.03255903004,30.71344566,2.74253805,0.807989
"Anselm Kiefer  notable works Athanor. Anselm Kiefer  occupations sculptor, illustrator. Anselm Kiefer  genres landscape art, Abstract art. Anselm Kiefer  life period century XX. Anselm Kiefer  nationality German. Anselm Kiefer  movements neo-expressionism. ","Anselm Kiefer Athanor Sculptor, Illustrator Landscape Art, Abstract Art Xx German Neo-Expressionism","Anselm Kiefer, a German sculptor and illustrator from the 20th century, is known for his notable work Athanor in the genres of landscape art and Abstract art. He was associated with the neo-expressionism movement.",inform,painters,1,6,inform,1,0.02895810837,34.53264236,2.65102026,0.8760212
"Johannes Vermeer  notable works The Milkmaid, Diana and her Nymphs. Johannes Vermeer  nationality Dutch. Johannes Vermeer  occupations painter, art collector. ","Johannes Vermeer The Milkmaid, Diana And Her Nymphs Dutch Painter, Art Collector","Johannes Vermeer, a Dutch painter and art collector, is known for works like The Milkmaid and Diana and her Nymphs.",inform,painters,1,3,inform,1,0.02302450658,43.43198395,5.70421226,0.9439761
"John William Waterhouse  notable works Hylas and the Nymphs, The Lady of Shalott. John William Waterhouse  movements neo-Pompeian, Pre-Raphaelite Brotherhood. John William Waterhouse  nationality British. John William Waterhouse  occupations painter, architectural draftsperson. John William Waterhouse  genres portrait. ","John William Waterhouse Hylas And The Nymphs, The Lady Of Shalott Neo-Pompeian, Pre-Raphaelite Brotherhood British Painter, Architectural Draftsperson Portrait","John William Waterhouse, a British painter and architectural draftsperson, is known for his portrait works such as Hylas and the Nymphs and The Lady of Shalott. He was associated with the neo-Pompeian and Pre-Raphaelite Brotherhood movements.",inform,painters,1,5,inform,1,0.01961262551,50.98756409,5.867672381,0.9296353
"William Hogarth  notable works The Shrimp Girl, Marriage A-la-Mode: 2. The Tête à Tête. William Hogarth  movements Realism. William Hogarth  life period century XVII - XVIII. William Hogarth  occupations exlibrist, illustrator. William Hogarth  genres genre painting, portrait. ","William Hogarth The Shrimp Girl, Marriage A-La-Mode: 2. The Tête À Tête Realism Xvii - Xviii Exlibrist, Illustrator Genre Painting, Portrait","William Hogarth, known for works such as The Shrimp Girl and Marriage A-la-Mode: 2. The Tête à Tête, was a Realism artist in the XVII - XVIII century. He was also an exlibrist and illustrator, specializing in genre painting and portraiture.",inform,painters,1,6,inform,1,0.01759127254,56.8463707,11.94900869,0.89385694
"Claude Monet  notable works La Corniche near Monaco, Impression. Claude Monet  occupations painter, graphic artist. ","Claude Monet La Corniche Near Monaco, Impression Painter, Graphic Artist","Claude Monet, known for works like La Corniche near Monaco and Impression, was a painter and graphic artist.",inform,painters,1,2,inform,1,0.01147785028,87.12432861,6.108557269,0.9334177
"Henri Matisse  notable works Blue Nude, Blue Nude II. Henri Matisse  movements fauvism, divisionism. Henri Matisse  life period century XIX - XX. ","Henri Matisse Blue Nude, Blue Nude Ii Fauvism, Divisionism Xix - Xx","Henri Matisse, known for his notable works Blue Nude and Blue Nude II, was associated with the fauvism and divisionism movements. He lived during the XIX - XX centuries.",inform,painters,1,3,inform,1,0.01542393159,64.83431244,4.30558064,0.87361354
"Michelangelo  notable works Doni Tondo. Michelangelo  occupations sculptor, general contractor. Michelangelo  life period century XV - XVI. Michelangelo  genres homoeroticism, Christian art. Michelangelo  nationality Italian. Michelangelo  movements High Renaissance, Renaissance painting. ","Michelangelo Doni Tondo Sculptor, General Contractor Xv - Xvi Homoeroticism, Christian Art Italian High Renaissance, Renaissance Painting","Michelangelo, an Italian sculptor and general contractor from the XV to XVI centuries, is known for notable works like the Doni Tondo. His art spans genres such as homoeroticism and Christian art, embodying the movements of High Renaissance and Renaissance painting.",inform,painters,1,6,inform,1,0.02483874816,40.25967789,2.894744944,0.87907445
"John Constable  notable works Dedham Lock and Mill, Salisbury Cathedral from the Bishops Grounds. John Constable  movements Romanticism, realism. John Constable  nationality British. ","John Constable Dedham Lock And Mill, Salisbury Cathedral From The Bishop'S Grounds Romanticism, Realism British","John Constable, a British artist associated with Romanticism and realism movements, is known for notable works like Dedham Lock and Mill and Salisbury Cathedral from the Bishops Grounds.",inform,painters,1,3,inform,1,0.006739473326,148.3795471,4.940755741,0.89114195
"William Blake  notable works The Ancient of Days. William Blake  occupations printer, printmaker. William Blake  nationality British. William Blake  movements fairy painting, Romanticism. William Blake  genres history painting, religious painting. ","William Blake The Ancient Of Days Printer, Printmaker British Fairy Painting, Romanticism History Painting, Religious Painting","William Blake, a British artist known for his fairy painting and Romanticism movements, created notable works such as The Ancient of Days. In addition to being a printer and printmaker, he dabbled in history painting and religious painting genres.",inform,painters,1,5,inform,1,0.02244767747,44.54803848,2.959691412,0.86234534
"Gustav Klimt  notable works The Kiss, Portrait of Adele Bloch-Bauer I. Gustav Klimt  life period century XIX - XX. Gustav Klimt  occupations architectural draftsperson, graphic artist. Gustav Klimt  genres history painting, landscape art. ","Gustav Klimt The Kiss, Portrait Of Adele Bloch-Bauer I Xix - Xx Architectural Draftsperson, Graphic Artist History Painting, Landscape Art","Gustav Klimt, known for works like The Kiss and Portrait of Adele Bloch-Bauer I, was an architectural draftsperson and graphic artist in the XIX-XX century. His notable genres include history painting and landscape art.",inform,painters,1,4,inform,1,0.01124389732,88.93713379,5.796535934,0.90293574
