mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
tv show specifier boring. tv show awards received Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Drama Series. tv show domain tv.,Boring 'Primetime Emmy Award For Outstanding Single-Camera Picture Editing For A Drama Series',Did any shows with a Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Drama Series bore you?,request,TV shows,1,3,request,1,0.01634260418,61.1897583,14.81394579,0.9150048
"Ekaterina genre drama film. Ekaterina character Grigory Orlov’, Catherine II of Russia. Ekaterina domain tv.","Ekaterina 'Drama Film' 'Grigory Orlov’, 'Catherine Ii Of Russia'",Ekaterina is a drama film starring Grigory Orlov’ and Catherine II of Russia.,inform,TV shows,1,3,inform,1,0.00658652803,151.825058,3.377156414,0.7481861
"Heartstopper genre teen drama. Heartstopper awards received MTV Movie Award for Best Song from a Movie. Heartstopper character Charlie Spring, Ben Hope. Heartstopper screenwriter Alice May Oseman. Heartstopper domain tv.","Heartstopper 'Teen Drama' 'Mtv Movie Award For Best Song From A Movie' 'Charlie Spring', 'Ben Hope' 'Alice May Oseman'","Heartstopper is a teen drama starring Charlie Spring and Ben Hope, written by Alice May Oseman, and has won the MTV Movie Award for Best Song from a Movie.",inform,TV shows,1,5,inform,1,0.0151777625,65.88586426,3.773564529,0.77916294
"Downton Abbey genre drama television series. Downton Abbey awards received None. Downton Abbey creator Michael Engler, Philip John. Downton Abbey screenwriter Julian Fellowes. Downton Abbey cast member Rupert Frazer, Christine Lohr. Downton Abbey review score average. Downton Abbey character Edward VIII of the United Kingdom, Neville Chamberlain. Downton Abbey domain tv.","Downton Abbey 'Drama Television Series' 'None' 'Michael Engler', 'Philip John' 'Julian Fellowes' 'Rupert Frazer', 'Christine Lohr' Average 'Edward Viii Of The United Kingdom', 'Neville Chamberlain'","Downton Abbey is an average-rated drama television series created by Michael Engler and Philip John, written by Julian Fellowes, starring Rupert Frazer, Christine Lohr, Edward VIII of the United Kingdom, and Neville Chamberlain.",inform,TV shows,1,8,inform,1,0.02193484028,45.58957291,2.482716947,0.69613385
Wednesday review score average. Wednesday domain tv.,Wednesday Average,Wednesday is an average TV show.,give_opinion,TV shows,1,2,give_opinion,1,0.00166337322,601.1879883,6.567274736,0.79524016
"Obi-Wan Kenobi review score average. Obi-Wan Kenobi cast member Ewan McGregor, Moses Ingram. Obi-Wan Kenobi domain tv.","Obi-Wan Kenobi Average 'Ewan Mcgregor', 'Moses Ingram'","Have you watched Obi-Wan Kenobi, with Ewan McGregor and Moses Ingram? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.008400931158,119.0344238,4.2377132,0.817362
"Wolf Hall genre drama television series. Wolf Hall screenwriter Peter Straughan. Wolf Hall character Anne Boleyn, George Cavendish. Wolf Hall awards received Golden Globe Award for Best Miniseries or Television Film. Wolf Hall domain tv.","Wolf Hall 'Drama Television Series' 'Peter Straughan' 'Anne Boleyn', 'George Cavendish' 'Golden Globe Award For Best Miniseries Or Television Film'","Wolf Hall is a drama television series written by Peter Straughan, starring Anne Boleyn and George Cavendish. It has won the Golden Globe Award for Best Miniseries or Television Film.",inform,TV shows,1,5,inform,1,0.03063870212,32.63845825,4.180647946,0.83563524
Downton Abbey review score average. Downton Abbey domain tv.,Downton Abbey Average,"Downton Abbey is an average show, but it still has its moments.",give_opinion,TV shows,1,2,give_opinion,1,0.04118105864,24.28300858,5.679677445,0.82109386
"Wednesday review score average. Wednesday cast member Luis Guzman’, Will Houston. Wednesday domain tv.","Wednesday Average 'Luis Guzman’, 'Will Houston'","Wednesday is an average show with a good cast, such as Luis Guzman’ and Will Houston.",give_opinion,TV shows,1,3,give_opinion,1,0.003893318695,256.8502808,2.826520588,0.76682955
"Perry Mason review score average. Perry Mason cast member ""Mark OBrien"", Juliet Rylance. Perry Mason genre costume drama. Perry Mason domain tv.","Perry Mason Average ""Mark O'Brien"", 'Juliet Rylance' 'Costume Drama'","Perry Mason is an average costume drama, with a good cast, like Mark O'Brien and Juliet Rylance.",give_opinion,TV shows,1,4,give_opinion,1,0.007361382128,135.8440552,5.725998732,0.80846626
"tv show specifier disappointing. tv show creator Miikko Oikkonen, Juuso Syrja’. tv show domain tv.","Disappointing 'Miikko Oikkonen', 'Juuso Syrja’",Did anything from Miikko Oikkonen and Juuso Syrja’ turn out to be disappointing for you?,request,TV shows,1,3,request,1,0.004027371822,248.3008881,2.445593937,0.88307077
The Big Bang Theory review score excellent. The Big Bang Theory screenwriter Chuck Lorre. The Big Bang Theory domain tv.,The Big Bang Theory Excellent 'Chuck Lorre',"Have you seen The Big Bang Theory, written by Chuck Lorre? It has an excellent review score!",recommend,TV shows,1,3,recommend,1,0.02766758162,36.14338303,11.98606296,0.7437597
Wallander review score average. Wallander awards received British Academy Television Award for Best Drama Series. Wallander domain tv.,Wallander Average 'British Academy Television Award For Best Drama Series',"Have you seen Wallander, the TV series that won a British Academy Television Award for Best Drama Series? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.02286700641,43.73112869,6.798898172,0.8273672
Wolf Hall review score average. Wolf Hall awards received Golden Globe Award for Best Miniseries or Television Film. Wolf Hall domain tv.,Wolf Hall Average 'Golden Globe Award For Best Miniseries Or Television Film',"I believe Wolf Hall is an average show, but I do think it deserved the Golden Globe Award for Best Miniseries or Television Film.",give_opinion,TV shows,1,3,give_opinion,1,0.02223526955,44.97359467,5.200788807,0.8691102
"Bordertown review score average. Bordertown creator Miikko Oikkonen, Juuso Syrja’. Bordertown genre drama fiction. Bordertown domain tv.","Bordertown Average 'Miikko Oikkonen', 'Juuso Syrja’ 'Drama Fiction'","Bordertown, created by Miikko Oikkonen and Juuso Syrja', is an average drama fiction show.",give_opinion,TV shows,1,4,give_opinion,1,0.003243177653,308.3395691,2.719665272,0.872842
tv show specifier realistic. tv show screenwriter Taylor Sheridan. tv show domain tv.,Realistic 'Taylor Sheridan',Can you think of a realistic show written by Taylor Sheridan?,request,TV shows,1,3,request,1,0.008949791731,111.7344437,0.0,0.7622973
"Atlanta review score average. Atlanta cast member Zazie Beetz, LaKeith Stanfield. Atlanta domain tv.","Atlanta Average 'Zazie Beetz', 'Lakeith Stanfield'","Have you watched Atlanta, with Zazie Beetz and LaKeith Stanfield in the cast? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.01040827497,96.07740021,2.054026831,0.78085655
tv show specifier realistic. tv show genre television series based on a novel. tv show domain tv.,Realistic 'Television Series Based On A Novel',Can you think of a realistic television series based on a novel?,request,TV shows,1,3,request,1,0.01961135487,50.99086761,0.0,0.8699575
"1899 review score average. 1899 cast member Miguel Bernardeau, Aneurin Barnard. 1899 domain tv.","1899 Average 'Miguel Bernardeau', 'Aneurin Barnard'","Have you heard of 1899, the TV show starring Miguel Bernardeau and Aneurin Barnard? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.0107321021,93.1783905,1.958224833,0.7654445
"The Big Bang Theory review score excellent. The Big Bang Theory awards received ""Critics Choice Television Award for Best Comedy Supporting Actress"". The Big Bang Theory domain tv.","The Big Bang Theory Excellent ""Critics' Choice Television Award For Best Comedy Supporting Actress""","The Big Bang Theory is an excellent show that deservedly won the ""Critics Choice Television Award for Best Comedy Supporting Actress"".",give_opinion,TV shows,1,3,give_opinion,1,0.02678349024,37.33643341,30.14528044,0.91424465
Romulus review score average. Romulus genre drama television series. Romulus domain tv.,Romulus Average 'Drama Television Series',Romulus is an average drama television series.,give_opinion,TV shows,1,3,give_opinion,1,0.002829047989,353.4757996,5.522397784,0.8693906
tv show specifier disappointing. tv show screenwriter Taylor Sheridan. tv show domain tv.,Disappointing 'Taylor Sheridan',Have you seen anything from Taylor Sheridan that was disappointing?,request,TV shows,1,3,request,1,0.006342135446,157.6755981,0.0,0.75131834
My Country: The New Age genre romance television series. My Country: The New Age domain tv.,My Country: The New Age 'Romance Television Series',My Country: The New Age is a romance television series.,inform,TV shows,1,2,inform,1,0.004517002722,221.3857422,41.72261449,0.8839374
The Last of Us genre post-apocalyptic television series. The Last of Us awards received None. The Last of Us domain tv.,The Last Of Us 'Post-Apocalyptic Television Series' 'None',The Last of Us is a post-apocalyptic television series that has not won any awards.,inform,TV shows,1,3,inform,1,0.05078197114,19.69202805,5.412989187,0.7501301
Wallander review score average. Wallander genre drama television series. Wallander domain tv.,Wallander Average 'Drama Television Series',Wallander is an average drama television series.,give_opinion,TV shows,1,3,give_opinion,1,0.001762286636,567.4445801,5.522397784,0.8654802
The Virgin Queen review score average. The Virgin Queen screenwriter Paula Milne. The Virgin Queen creator Coky Giedroyc. The Virgin Queen domain tv.,The Virgin Queen Average 'Paula Milne' 'Coky Giedroyc',The Virgin Queen is an average show with some good writing from Paula Milne and the creative vision of Coky Giedroyc.,give_opinion,TV shows,1,4,give_opinion,1,0.006933624322,144.2247162,6.429451441,0.75734574
"Foundation genre television series based on a novel. Foundation cast member Lee Pace, Laura Birn. Foundation domain tv.","Foundation 'Television Series Based On A Novel' 'Lee Pace', 'Laura Birn'","Foundation is a television series based on a novel, starring Lee Pace and Laura Birn.",inform,TV shows,1,3,inform,1,0.01020464966,97.99454498,2.719665272,0.8000358
"Ms. Marvel review score average. Ms. Marvel cast member Arian Moayed, Laurel Marsden. Ms. Marvel domain tv.","Ms. Marvel Average 'Arian Moayed', 'Laurel Marsden'",Have you heard of Ms. Marvel? It has an average review score and features Arian Moayed and Laurel Marsden in the cast.,recommend,TV shows,1,6,recommend,1,0.00438575593,228.0108643,5.606668411,0.733773
"Vigil review score average. Vigil cast member Anjli Mohindra, Gary Lewis. Vigil domain tv.","Vigil Average 'Anjli Mohindra', 'Gary Lewis'",Vigil is an average show with good performances from Anjli Mohindra and Gary Lewis.,give_opinion,TV shows,1,3,give_opinion,1,0.003138888838,318.5840759,2.62796171,0.7488814
Ms. Marvel genre superhero film. Ms. Marvel screenwriter Will Dunn. Ms. Marvel domain tv.,Ms. Marvel 'Superhero Film' 'Will Dunn',Ms. Marvel is a superhero film written by Will Dunn.,inform,TV shows,1,6,inform,1,0.00500319074,199.8724518,12.60596809,0.84385246
tv show specifier funniest. tv show creator Uli Edel. tv show domain tv.,Funniest 'Uli Edel',What's the funniest show you've seen from Uli Edel?,request,TV shows,1,3,request,1,0.01244340766,80.3638382,0.0,0.786755
"tv show specifier dramatic. tv show cast member Michael McMillian, Chris Chalk. tv show domain tv.","Dramatic 'Michael Mcmillian', 'Chris Chalk'",Is there a dramatic TV show starring Michael McMillian and Chris Chalk?,request,TV shows,1,3,request,1,0.006568947689,152.2313843,0.0,0.7545603
The Lord of the Rings: The Rings of Power review score average. The Lord of the Rings: The Rings of Power domain tv.,The Lord Of The Rings: The Rings Of Power Average,Have you heard of The Lord of the Rings: The Rings of Power? It has an average review score.,recommend,TV shows,1,2,recommend,1,0.02569034773,38.92512512,13.3641276,0.8415218
Star Trek: Picard review score average. Star Trek: Picard genre science fiction television series. Star Trek: Picard domain tv.,Star Trek: Picard Average 'Science Fiction Television Series',"Given that it is a science fiction television series, I think Star Trek: Picard is an average show.",give_opinion,TV shows,1,3,give_opinion,1,0.02416219151,41.38697433,11.36930615,0.866412
tv show specifier dramatic. tv show genre comedy television series. tv show domain tv.,Dramatic 'Comedy Television Series',Can you think of a dramatic comedy television series?,request,TV shows,1,3,request,1,0.007919006601,126.2784653,0.0,0.7390525
"tv show specifier realistic. tv show creator Donald Glover, Hiro Murai. tv show domain tv.","Realistic 'Donald Glover', 'Hiro Murai'",Can you think of a realistic show from Donald Glover and Hiro Murai?,request,TV shows,1,3,request,1,0.004854248838,206.0050964,0.0,0.79006284
"Bordertown genre drama fiction. Bordertown creator Miikko Oikkonen, Juuso Syrja’. Bordertown domain tv.","Bordertown 'Drama Fiction' 'Miikko Oikkonen', 'Juuso Syrja’",Bordertown is a drama fiction created by Miikko Oikkonen and Juuso Syrja’.,inform,TV shows,1,3,inform,1,0.00334295985,299.1361084,3.673526563,0.88207984
tv show specifier scary. tv show awards received Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series. tv show domain tv.,Scary 'Primetime Emmy Award For Outstanding Lead Actor In A Comedy Series',Is there a scary TV show that won a Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series?,request,TV shows,1,3,request,1,0.06924044609,14.44242573,8.896962873,0.8974519
tv show specifier scary. tv show screenwriter Dominic Minghella. tv show domain tv.,Scary 'Dominic Minghella',Did Dominic Minghella write any scary TV shows?,request,TV shows,1,3,request,1,0.001453404047,688.039917,0.0,0.7389782
"Bordertown review score average. Bordertown screenwriter Miikko Oikkonen. Bordertown cast member Matleena Kuusniemi, Kristiina Halttu. Bordertown domain tv.","Bordertown Average 'Miikko Oikkonen' 'Matleena Kuusniemi', 'Kristiina Halttu'","I think Bordertown is an average show, but I appreciate the efforts of the screenwriter Miikko Oikkonen and the cast members Matleena Kuusniemi and Kristiina Halttu.",give_opinion,TV shows,1,4,give_opinion,1,0.007732240041,129.3286285,1.588011771,0.83592993
Wednesday review score average. Wednesday screenwriter April Blair. Wednesday domain tv.,Wednesday Average 'April Blair',"Did you watch Wednesday, written by April Blair? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.004150376679,240.9419861,2.286956778,0.7501766
tv show specifier interesting. tv show awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. tv show domain tv.,Interesting 'Saturn Award For Best Performance By A Younger Actor In A Television Series',Which TV show won the Saturn Award for Best Performance by a Younger Actor in a Television Series that you found interesting?,request,TV shows,1,3,request,1,0.02247232044,44.49918747,5.154337627,0.8295432
"The Lord of the Rings: The Rings of Power review score average. The Lord of the Rings: The Rings of Power cast member Charlie Vickers, Robert Aramayo. The Lord of the Rings: The Rings of Power domain tv.","The Lord Of The Rings: The Rings Of Power Average 'Charlie Vickers', 'Robert Aramayo'",I think The Lord of the Rings: The Rings of Power is an average show despite the great casting of Charlie Vickers and Robert Aramayo.,give_opinion,TV shows,1,3,give_opinion,1,0.01019347396,98.10198212,10.7380375,0.8365053
tv show specifier interesting. tv show creator James Gunn. tv show domain tv.,Interesting 'James Gunn',What interesting show did James Gunn create?,request,TV shows,1,3,request,1,0.002178613749,459.0074768,0.0,0.7724296
"Ekaterina review score average. Ekaterina character Aleksey Obreskov, Maria Feodorovna. Ekaterina genre historical film. Ekaterina domain tv.","Ekaterina Average 'Aleksey Obreskov', 'Maria Feodorovna' 'Historical Film'",Ekaterina is an average historical film with interesting characters such as Aleksey Obreskov and Maria Feodorovna.,give_opinion,TV shows,1,4,give_opinion,1,0.009264116518,107.9433746,2.286956778,0.81784356
Houdini genre historical drama. Houdini screenwriter Nicholas Meyer. Houdini domain tv.,Houdini 'Historical Drama' 'Nicholas Meyer',Houdini is a historical drama written by Nicholas Meyer.,inform,TV shows,1,3,inform,1,0.01380864172,72.41841888,4.196114906,0.83454335
Wallander genre television series based on a novel. Wallander awards received British Academy Television Award for Best Drama Series. Wallander review score average. Wallander screenwriter Henning Mankell. Wallander domain tv.,Wallander 'Television Series Based On A Novel' 'British Academy Television Award For Best Drama Series' Average 'Henning Mankell',Wallander is an average-rated television series based on the novel by Henning Mankell and has won the British Academy Television Award for Best Drama Series.,inform,TV shows,1,5,inform,1,0.02004916383,49.87739182,7.355026066,0.8634466
"Angel genre paranormal television program. Angel cast member Jeffrey Dean Morgan’, Gina Torres. Angel domain tv.","Angel 'Paranormal Television Program' 'Jeffrey Dean Morgan’, 'Gina Torres'",Angel is a paranormal television program starring Jeffrey Dean Morgan’ and Gina Torres.,inform,TV shows,1,3,inform,1,0.003455722813,289.375061,6.285596338,0.82891405
My Love from the Star review score average. My Love from the Star screenwriter Park Ji-eun. My Love from the Star creator Jang Tae-yoo. My Love from the Star domain tv.,My Love From The Star Average 'Park Ji-Eun' 'Jang Tae-Yoo',"My Love from the Star is an average show, but I think it was well written by Park Ji-eun and created by Jang Tae-yoo.",give_opinion,TV shows,1,4,give_opinion,1,0.02464673227,40.57332993,3.197383344,0.7062984
tv show specifier scary. tv show genre science fiction television series. tv show domain tv.,Scary 'Science Fiction Television Series',Can you think of a scary science fiction television series?,request,TV shows,1,3,request,1,0.01196787833,83.55699921,0.0,0.85326374
"Downton Abbey genre drama television series. Downton Abbey cast member Paul Copley, Anna Chancellor. Downton Abbey screenwriter Julian Fellowes. Downton Abbey domain tv.","Downton Abbey 'Drama Television Series' 'Paul Copley', 'Anna Chancellor' 'Julian Fellowes'","Downton Abbey is a drama television series starring Paul Copley and Anna Chancellor, written by Julian Fellowes.",inform,TV shows,1,4,inform,1,0.02480742224,40.31051636,4.48083616,0.77997655
"Strike review score average. Strike character Robin Ellacott, Cormoran Strike. Strike screenwriter Ben Richards. Strike domain tv.","Strike Average 'Robin Ellacott', 'Cormoran Strike' 'Ben Richards'","Strike is an average show, but I think Ben Richards did a great job in creating the characters of Robin Ellacott and Cormoran Strike.",give_opinion,TV shows,1,4,give_opinion,1,0.007258064873,137.777771,1.717906001,0.7528444
"The Crown review score average. The Crown creator Julian Jarrold, Stephen Daldry. The Crown domain tv.","The Crown Average 'Julian Jarrold', 'Stephen Daldry'","The Crown is an average show, but I think Julian Jarrold and Stephen Daldry did a great job in creating it.",give_opinion,TV shows,1,3,give_opinion,1,0.01930987299,51.78697968,3.644667089,0.7648003
"The Big Bang Theory genre American television sitcom. The Big Bang Theory creator Mark Cendrowski. The Big Bang Theory awards received ""Critics Choice Television Award for Best Comedy Supporting Actress"". The Big Bang Theory domain tv.","The Big Bang Theory 'American Television Sitcom' 'Mark Cendrowski' ""Critics' Choice Television Award For Best Comedy Supporting Actress""","The Big Bang Theory is an American television sitcom created by Mark Cendrowski and it has won the ""Critics Choice Television Award for Best Comedy Supporting Actress"".",inform,TV shows,1,4,inform,1,0.02273905395,43.97720337,23.78780281,0.93084735
tv show specifier cheerful. tv show genre historical television series. tv show domain tv.,Cheerful 'Historical Television Series',Can you think of a cheerful historical television series?,request,TV shows,1,3,request,1,0.00520016625,192.3015442,0.0,0.7643599
The Empress review score average. The Empress domain tv.,The Empress Average,I would say The Empress is an average show.,give_opinion,TV shows,1,2,give_opinion,1,0.006641036551,150.5789032,8.392229813,0.81071806
"Wolf Hall genre drama television series. Wolf Hall screenwriter Peter Straughan. Wolf Hall awards received Golden Globe Award for Best Miniseries or Television Film. Wolf Hall cast member Paul Ritter, Bryan Dick. Wolf Hall domain tv.","Wolf Hall 'Drama Television Series' 'Peter Straughan' 'Golden Globe Award For Best Miniseries Or Television Film' 'Paul Ritter', 'Bryan Dick'","Wolf Hall is a drama television series, written by Peter Straughan, starring Paul Ritter and Bryan Dick, and it has won a Golden Globe Award for Best Miniseries or Television Film.",inform,TV shows,1,5,inform,1,0.02270135803,44.05022812,3.930769647,0.81030816
"My Country: The New Age review score average. My Country: The New Age character Seo Hwi, Han Hee-jae. My Country: The New Age domain tv.","My Country: The New Age Average 'Seo Hwi', 'Han Hee-Jae'","My Country: The New Age is an average show, but I enjoyed the characters of Seo Hwi and Han Hee-jae.",give_opinion,TV shows,1,3,give_opinion,1,0.01176219321,85.01815796,21.08445457,0.7470759
tv show specifier overrated. tv show screenwriter Andrew Davies. tv show domain tv.,Overrated 'Andrew Davies',Do you think any of Andrew Davies' shows are overrated?,request,TV shows,1,3,request,1,0.01132433224,88.30542755,3.747776737,0.7792316
The Big Bang Theory review score excellent. The Big Bang Theory creator Mark Cendrowski. The Big Bang Theory domain tv.,The Big Bang Theory Excellent 'Mark Cendrowski',"Do you watch The Big Bang Theory, created by Mark Cendrowski? It has an excellent review score!",recommend,TV shows,1,3,recommend,1,0.0112769664,88.67633057,11.98606296,0.81155765
tv show specifier dramatic. tv show genre comedy drama. tv show domain tv.,Dramatic 'Comedy Drama',Can you think of a dramatic comedy drama on TV?,request,TV shows,1,3,request,1,0.007689710061,130.0439148,0.0,0.7495733
"The Empress genre historical television series. The Empress character Duke in Bavaria, Duke Maximilian Joseph. The Empress screenwriter Janna Nandzik. The Empress creator Katrin Gebbe, Florian Cossen. The Empress awards received None. The Empress cast member Hanna Hilsdorf, Svenja Jung. The Empress review score average. The Empress domain tv.","The Empress 'Historical Television Series' Duke In Bavaria', 'Duke Maximilian Joseph 'Janna Nandzik' 'Katrin Gebbe', 'Florian Cossen' 'None' 'Hanna Hilsdorf', 'Svenja Jung' Average","The Empress is an average-rated historical television series created by Katrin Gebbe and Florian Cossen and written by Janna Nandzik, starring Hanna Hilsdorf, Svenja Jung, Duke in Bavaria, and Duke Maximilian Joseph.",inform,TV shows,1,8,inform,1,0.007973207706,125.4200363,3.351542279,0.71506435
Wednesday review score average. Wednesday creator Tim Burton. Wednesday domain tv.,Wednesday Average 'Tim Burton',"Wednesday, created by Tim Burton, is an average show.",give_opinion,TV shows,1,3,give_opinion,1,0.005300361788,188.6663666,3.386498568,0.78880507
"The Big Bang Theory genre American television sitcom. The Big Bang Theory screenwriter Bill Prady. The Big Bang Theory awards received Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series. The Big Bang Theory review score excellent. The Big Bang Theory character Sheldon Cooper, Mary Cooper. The Big Bang Theory domain tv.","The Big Bang Theory 'American Television Sitcom' 'Bill Prady' 'Primetime Emmy Award For Outstanding Lead Actor In A Comedy Series' Excellent 'Sheldon Cooper', 'Mary Cooper'","The Big Bang Theory is an excellent American television sitcom written by Bill Prady, starring Sheldon Cooper and Mary Cooper. It has received the Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series.",inform,TV shows,1,6,inform,1,0.05912006847,16.91473007,10.28199365,0.87287533
Drop Dead Diva review score average. Drop Dead Diva domain tv.,Drop Dead Diva Average,Drop Dead Diva is an average show that might not be for everyone.,give_opinion,TV shows,1,2,give_opinion,1,0.01557216096,64.21716309,10.57107086,0.8020035
tv show specifier realistic. tv show genre science fiction. tv show domain tv.,Realistic 'Science Fiction',Can you think of a realistic science fiction TV show?,request,TV shows,1,3,request,1,0.01886759318,53.00093079,0.0,0.75014466
"Star Trek: Picard review score average. Star Trek: Picard cast member Lulu Wilson, Brent Spiner. Star Trek: Picard domain tv.","Star Trek: Picard Average 'Lulu Wilson', 'Brent Spiner'","Despite the excellent casting of Lulu Wilson and Brent Spiner, Star Trek: Picard is still an average show.",give_opinion,TV shows,1,3,give_opinion,1,0.01245304172,80.30166626,12.02157761,0.7208799
The Virgin Queen genre docudrama. The Virgin Queen creator Coky Giedroyc. The Virgin Queen domain tv.,The Virgin Queen 'Docudrama' 'Coky Giedroyc',The Virgin Queen is a docudrama created by Coky Giedroyc.,inform,TV shows,1,3,inform,1,0.009137140057,109.4434357,13.95079697,0.8405854
Stargirl review score good. Stargirl awards received Saturn Award for Best Performance by a Younger Actor in a Television Series. Stargirl screenwriter Geoff Johns. Stargirl domain tv.,Stargirl Good 'Saturn Award For Best Performance By A Younger Actor In A Television Series' 'Geoff Johns',"Stargirl is a good show with great writing from Geoff Johns, which was proven by its Saturn Award for Best Performance by a Younger Actor in a Television Series.",give_opinion,TV shows,1,4,give_opinion,1,0.01701950513,58.75611496,3.901663113,0.7946044
"Ekaterina review score average. Ekaterina cast member Danila Dunayev, Alexey Vorobyov. Ekaterina domain tv.","Ekaterina Average 'Danila Dunayev', 'Alexey Vorobyov'","Have you watched Ekaterina, starring Danila Dunayev and Alexey Vorobyov? It has an average review score.",recommend,TV shows,1,3,recommend,1,0.007630468128,131.0535583,2.407485904,0.8209887
tv show specifier overrated. tv show screenwriter Jeff Freilich. tv show domain tv.,Overrated 'Jeff Freilich',Is there anything from Jeff Freilich that you think is overrated?,request,TV shows,1,3,request,1,0.0129713074,77.0932312,0.0,0.8544311
Bleak House review score average. Bleak House genre television series based on a novel. Bleak House domain tv.,Bleak House Average 'Television Series Based On A Novel',Bleak House is an average television series based on a novel.,give_opinion,TV shows,1,3,give_opinion,1,0.01381688786,72.37519836,6.772997137,0.9214278
Bordertown review score average. Bordertown domain tv.,Bordertown Average,Have you seen Bordertown? It has an average review score.,recommend,TV shows,1,2,recommend,1,0.0071306818,140.2390442,3.386498568,0.7283395
"Houdini review score average. Houdini character William Melville, Arthur Conan Doyle. Houdini creator Uli Edel. Houdini domain tv.","Houdini Average 'William Melville', 'Arthur Conan Doyle' 'Uli Edel'","Houdini is an average show, but Uli Edel did a great job in bringing to life the characters of William Melville and Arthur Conan Doyle.",give_opinion,TV shows,1,4,give_opinion,1,0.01792626737,55.78406143,1.826472886,0.7638192
1899 genre historical drama. 1899 domain tv.,1899 'Historical Drama',1899 is a historical drama.,inform,TV shows,1,2,inform,1,0.001713082159,583.7431641,8.116697887,0.869693
"The Big Bang Theory genre American television sitcom. The Big Bang Theory awards received ""Critics Choice Television Award for Best Comedy Supporting Actress"". The Big Bang Theory cast member Kevin Sussman, Laurie Metcalf. The Big Bang Theory domain tv.","The Big Bang Theory 'American Television Sitcom' ""Critics' Choice Television Award For Best Comedy Supporting Actress"" 'Kevin Sussman', 'Laurie Metcalf'","The Big Bang Theory is an American television sitcom starring Kevin Sussman and Laurie Metcalf. It has received the ""Critics Choice Television Award for Best Comedy Supporting Actress"".",inform,TV shows,1,4,inform,1,0.03122269887,32.0279808,22.22577229,0.9019962
The Terminal List review score average. The Terminal List domain tv.,The Terminal List Average,Have you seen The Terminal List? It has an average review score.,recommend,TV shows,1,2,recommend,1,0.007443249144,134.3499298,10.57107086,0.7302142
"Knightfall genre drama television series. Knightfall creator Douglas Mackinnon, Metin Huseyin. Knightfall domain tv.","Knightfall 'Drama Television Series' 'Douglas Mackinnon', 'Metin Huseyin'",Knightfall is a drama television series created by Douglas Mackinnon and Metin Huseyin.,inform,TV shows,1,3,inform,1,0.01210866947,82.58545685,2.839838723,0.7961539
The Crown genre crime film. The Crown domain tv.,The Crown 'Crime Film',The Crown is a crime film.,inform,TV shows,1,2,inform,1,0.005473985081,182.6822662,13.13454947,0.83908314
Peacemaker review score average. Peacemaker genre action television series. Peacemaker domain tv.,Peacemaker Average 'Action Television Series',Peacemaker is an average action television series.,give_opinion,TV shows,1,3,give_opinion,1,0.005134678361,194.7541656,5.522397784,0.9031827
1899 review score average. 1899 genre drama film. 1899 domain tv.,1899 Average 'Drama Film',Have you heard of the drama film 1899? It has an average review score.,recommend,TV shows,1,3,recommend,1,0.006559632894,152.4475555,2.445593937,0.734749
"The Big Bang Theory genre American television sitcom. The Big Bang Theory awards received ""Critics Choice Television Award for Best Comedy Supporting Actress"". The Big Bang Theory review score excellent. The Big Bang Theory creator Mark Cendrowski. The Big Bang Theory screenwriter Bill Prady. The Big Bang Theory cast member James Hong, Charlie Sheen. The Big Bang Theory character Sheldon Cooper, Leslie Winkle. The Big Bang Theory domain tv.","The Big Bang Theory 'American Television Sitcom' ""Critics' Choice Television Award For Best Comedy Supporting Actress"" Excellent 'Mark Cendrowski' 'Bill Prady' 'James Hong', 'Charlie Sheen' 'Sheldon Cooper', 'Leslie Winkle'","The Big Bang Theory is an excellent American television sitcom created by Mark Cendrowski and written by Bill Prady, starring James Hong, Charlie Sheen, Sheldon Cooper, and Leslie Winkle. It has won the ""Critics Choice Television Award for Best Comedy Supporting Actress"".",inform,TV shows,1,8,inform,1,0.02368228104,42.22566223,14.48022378,0.82148015
The Virgin Queen review score average. The Virgin Queen creator Coky Giedroyc. The Virgin Queen domain tv.,The Virgin Queen Average 'Coky Giedroyc',"The Virgin Queen, created by Coky Giedroyc, is an average show.",give_opinion,TV shows,1,3,give_opinion,1,0.006111804542,163.6177979,10.57107086,0.85041356
tv show specifier dramatic. tv show genre American television sitcom. tv show domain tv.,Dramatic 'American Television Sitcom',Can you think of a dramatic American television sitcom?,request,TV shows,1,3,request,1,0.007945884665,125.8513107,0.0,0.88155496
