mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"verify_attribute(name[Chelsea F.C.], rating[excellent], name[2000 FA Charity Shield], sport[association football])",Chelsea F.C. rating excellent. 2000 FA Charity Shield winner Chelsea F.C.. 2000 FA Charity Shield sport association football.,excellent Chelsea F.C. 2000 FA Charity Shield association football,You seem to love Chelsea F.C. winning the 2000 FA Charity Shield. Is this true for other association football teams?,verify_attribute,teams,1,3
"inform(name[Inverness Caledonian Thistle F.C.], head coach[John Robertson], home venue[Caledonian Stadium], name[John Robertson], member of sports team[Heart of Midlothian F.C.], name[Caledonian Stadium], sport[association football])",Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson member of sports team Heart of Midlothian F.C.. Inverness Caledonian Thistle F.C. home venue Caledonian Stadium. Caledonian Stadium sport association football.,Inverness Caledonian Thistle F.C. John Robertson Heart of Midlothian F.C. Caledonian Stadium association football," Inverness Caledonian Thistle F.C. is an association football team coached by John Robertson, who was a member of the Heart of Midlothian F.C. Their home venue is the Caledonian Stadium.",inform,teams,1,4
"inform(name[José Mourinho], member of sports team[Rio Ave F.C.], member of sports team[Comércio e Indústria], name[Ahmed Hassan Mahgoub], member of sports team[Rio Ave F.C.], name[Rio Ave F.C.], home venue[Estádio do Rio Ave FC], name[Estádio do Rio Ave FC], sport[association football])",José Mourinho member of sports team Rio Ave F.C.. José Mourinho member of sports team Comércio e Indústria. Ahmed Hassan Mahgoub member of sports team Rio Ave F.C.. Rio Ave F.C. home venue Estádio do Rio Ave FC. Estádio do Rio Ave FC sport association football.,Rio Ave F.C. José Mourinho Comércio e Indústria Ahmed Hassan Mahgoub Estádio do Rio Ave FC association football,"
José Mourinho and Ahmed Hassan Mahgoub are members of Rio Ave F.C., an association football team with their home venue at Estádio do Rio Ave FC. They also both play for Comércio e Indústria.",inform,teams,1,5
"inform(name[Aston Villa F.C.], home venue[Villa Park], head coach[Unai Emery], name[Villa Park], sport[association football], name[Éric Djemba-Djemba], member of sports team[Aston Villa F.C.], name[Unai Emery], sport[association football])",Aston Villa F.C. home venue Villa Park. Villa Park sport association football. Éric Djemba-Djemba member of sports team Aston Villa F.C.. Aston Villa F.C. head coach Unai Emery. Unai Emery sport association football.,Aston Villa F.C. Villa Park association football Éric Djemba-Djemba Unai Emery association football,"

Aston Villa F.C. is an association football team based at Villa Park, coached by Unai Emery, and featuring player Éric Djemba-Djemba.",inform,teams,1,5
"inform(name[Gamba Osaka], head coach[Levir Culpi], name[Levir Culpi], member of sports team[Botafogo F.R.], name[Michihiro Yasuda], member of sports team[Gamba Osaka])",Gamba Osaka head coach Levir Culpi. Levir Culpi member of sports team Botafogo F.R.. Michihiro Yasuda member of sports team Gamba Osaka.,Gamba Osaka Levir Culpi Botafogo F.R. Michihiro Yasuda,"
Levir Culpi is the head coach of Gamba Osaka and a member of Botafogo F.R., while Michihiro Yasuda is a member of Gamba Osaka.",inform,teams,1,3
"inform(name[Barcelona S.C.], head coach[Fabián Bustos], name[Fabián Bustos], member of sports team[Club El Porvenir], name[Edwin Villafuerte], member of sports team[Barcelona S.C.], name[Diego Herrera], member of sports team[Barcelona S.C.], member of sports team[Barcelona S.C], name[Cristian Sánchez Prette], member of sports team[Barcelona S.C.], name[Marco Etcheverry], member of sports team[Barcelona S.C.])",Barcelona S.C. head coach Fabián Bustos. Fabián Bustos member of sports team Club El Porvenir. Edwin Villafuerte member of sports team Barcelona S.C.. Diego Herrera member of sports team Barcelona S.C.. Cristian Sánchez Prette member of sports team Barcelona S.C.. Marco Etcheverry member of sports team Barcelona S.C.. Diego Herrera member of sports team Barcelona S.C..,Barcelona S.C. Fabián Bustos Club El Porvenir Edwin Villafuerte Diego Herrera Cristian Sánchez Prette Marco Etcheverry Diego Herrera," Fabián Bustos is the head coach of Barcelona S.C., and its players include Edwin Villafuerte, Diego Herrera, Cristian Sánchez Prette, Marco Etcheverry, and Diego Herrera. Fabián Bustos is also a member of Club El Porvenir.",inform,teams,1,7
"inform(name[Özgür Öçal], member of sports team[Alanyaspor], member of sports team[Galatasaray S.K.], name[Zeki Yıldırım], member of sports team[Alanyaspor], name[Abdullah Karmil], member of sports team[Alanyaspor], name[Alanyaspor], sport[association football], head coach[Francesco Farioli], name[Francesco Farioli], sport[association football])",Özgür Öçal member of sports team Alanyaspor. Özgür Öçal member of sports team Galatasaray S.K.. Zeki Yıldırım member of sports team Alanyaspor. Abdullah Karmil member of sports team Alanyaspor. Alanyaspor sport association football. Alanyaspor head coach Francesco Farioli. Francesco Farioli sport association football.,Alanyaspor Özgür Öçal Galatasaray S.K. Zeki Yıldırım Abdullah Karmil association football Francesco Farioli association football," Alanyaspor is an association football team coached by Francesco Farioli. The team is composed of Özgür Öçal, Zeki Yıldırım, and Abdullah Karmil, with Özgür Öçal also playing for Galatasaray S.K.",inform,teams,1,7
"give_opinion(name[Newcastle United F.C.], rating[good], sport[association football])",Newcastle United F.C. rating good. Newcastle United F.C. sport association football.,good Newcastle United F.C. association football,Newcastle United F.C. is a good association football team with potential to be great.,give_opinion,teams,1,2
"inform(name[Eldin Karišik], member of sports team[Viborg FF], member of sports team[Sweden national under-19 football team], member of sports team[Sweden national under-21 football team])",Eldin Karišik member of sports team Viborg FF. Eldin Karišik member of sports team Sweden national under-19 football team. Eldin Karišik member of sports team Sweden national under-21 football team.,Viborg FF Eldin Karišik Sweden national under-19 football team Sweden national under-21 football team," Eldin Karišik is a member of the Viborg FF, Sweden national under-19 football team and Sweden national under-21 football team.",inform,teams,1,3
"inform(name[René Tretschok], member of sports team[Borussia Dortmund], league[DDR-Oberliga], name[Borussia Dortmund], home venue[Westfalenstadion], head coach[Edin Terzić], name[Westfalenstadion], sport[association football], name[Edin Terzić], sport[association football])",René Tretschok member of sports team Borussia Dortmund. René Tretschok league DDR-Oberliga. Borussia Dortmund home venue Westfalenstadion. Westfalenstadion sport association football. Borussia Dortmund head coach Edin Terzić. Edin Terzić sport association football.,Borussia Dortmund René Tretschok DDR-Oberliga Westfalenstadion association football Edin Terzić association football,"
René Tretschok is a member of the Borussia Dortmund association football team, which is coached by Edin Terzić and plays at Westfalenstadion in the DDR-Oberliga league.",inform,teams,1,6
"inform(name[Gamba Osaka], league[J1 League], name[J1 League], sport[association football], name[Akira Kubota], member of sports team[Gamba Osaka], name[Yuji Yaso], member of sports team[Gamba Osaka])",Gamba Osaka league J1 League. J1 League sport association football. Akira Kubota member of sports team Gamba Osaka. Yuji Yaso member of sports team Gamba Osaka.,Gamba Osaka J1 League association football Akira Kubota Yuji Yaso," Gamba Osaka is an association football team in the J1 League, with members Akira Kubota and Yuji Yaso.",inform,teams,1,4
"inform(name[FC Dnipro], head coach[Myron Markevych], league[Premier League], name[Myron Markevych], member of sports team[FC Alania Vladikavkaz], member of sports team[SKA Lviv], name[Ruslan Rotan], member of sports team[FC Dnipro], name[Maksym Kalynychenko], member of sports team[FC Dnipro], name[Premier League], sport[association football])",FC Dnipro head coach Myron Markevych. Myron Markevych member of sports team FC Alania Vladikavkaz. Ruslan Rotan member of sports team FC Dnipro. Maksym Kalynychenko member of sports team FC Dnipro. FC Dnipro league Premier League. Premier League sport association football. Myron Markevych member of sports team SKA Lviv.,FC Dnipro Myron Markevych FC Alania Vladikavkaz Ruslan Rotan Maksym Kalynychenko Premier League association football SKA Lviv,"
Myron Markevych is the head coach of FC Dnipro, a Premier League association football team. He is also a member of FC Alania Vladikavkaz and SKA Lviv, while Ruslan Rotan and Maksym Kalynychenko are members of FC Dnipro.",inform,teams,1,7
"verify_attribute(name[FC Dnipro], rating[good], name[Viktor Skrypnyk], member of sports team[FC Dnipro])",FC Dnipro rating good. Viktor Skrypnyk member of sports team FC Dnipro.,good FC Dnipro Viktor Skrypnyk,You told me you like FC Dnipro with Viktor Skrypnyk. Do you usually enjoy watching teams with Viktor Skrypnyk?,verify_attribute,teams,1,2
"inform(name[Everton F.C.], head coach[Sean Dyche], name[Sean Dyche], member of sports team[Nottingham Forest F.C.], name[Per Krøldrup], member of sports team[Everton F.C.], name[John Collins], member of sports team[Everton F.C])",Everton F.C. head coach Sean Dyche. Sean Dyche member of sports team Nottingham Forest F.C.. Per Krøldrup member of sports team Everton F.C.. John Collins member of sports team Everton F.C..,Everton F.C. Sean Dyche Nottingham Forest F.C. Per Krøldrup John Collins," Sean Dyche is the head coach of Everton F.C. and was a member of Nottingham Forest F.C., while Per Krøldrup and John Collins are members of Everton F.C.",inform,teams,1,4
"give_opinion(name[Bohemian F.C.], rating[good], name[Liam Neeson], member of sports team[Bohemian F.C.], name[Brian Murphy], member of sports team[Bohemian F.C])",Bohemian F.C. rating good. Liam Neeson member of sports team Bohemian F.C.. Brian Murphy member of sports team Bohemian F.C..,good Bohemian F.C. Liam Neeson Brian Murphy,"

Bohemian F.C. is a good team with members such as Liam Neeson and Brian Murphy.",give_opinion,teams,1,3
"verify_attribute(name[Mamelodi Sundowns F.C.], rating[good], head coach[Pitso Mosimane], country[South Africa])",Mamelodi Sundowns F.C. rating good. Mamelodi Sundowns F.C. head coach Pitso Mosimane. Mamelodi Sundowns F.C. country South Africa.,good Mamelodi Sundowns F.C. Pitso Mosimane South Africa,You seem to have a good opinion of Mamelodi Sundowns F.C. under Pitso Mosimane. Do you generally like South African teams?,verify_attribute,teams,1,3
"give_opinion(name[Hanshin Tigers], rating[okay], name[Shintaro Fujinami], member of sports team[Hanshin Tigers])",Hanshin Tigers rating okay. Shintaro Fujinami member of sports team Hanshin Tigers.,okay Hanshin Tigers Shintaro Fujinami,The Hanshin Tigers are an okay team that has players like Shintaro Fujinami.,give_opinion,teams,1,2
"inform(name[Boston Celtics sport basketball. basketball], inception[1891], name[Darren Daye], member of sports team[Boston Celtics], name[Sihugo Green], member of sports team[Boston Celtics], name[Vitor Faverani], member of sports team[Boston Celtics])",Boston Celtics sport basketball. basketball inception 1891. Darren Daye member of sports team Boston Celtics. Sihugo Green member of sports team Boston Celtics. Vitor Faverani member of sports team Boston Celtics.,Boston Celtics basketball 1891 Darren Daye Sihugo Green Vitor Faverani,"
Boston Celtics is a basketball team founded in 1891, with Darren Daye, Sihugo Green and Vitor Faverani as members.",inform,teams,1,5
"inform(name[Inverness Caledonian Thistle F.C.], head coach[John Robertson], home venue[Caledonian Stadium], name[John Robertson], member of sports team[Scotland national football team], name[Caledonian Stadium], sport[association football], name[Filipe Morais], member of sports team[Inverness Caledonian Thistle F.C.], sport[association football])",Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson member of sports team Scotland national football team. Inverness Caledonian Thistle F.C. home venue Caledonian Stadium. Caledonian Stadium sport association football. Filipe Morais member of sports team Inverness Caledonian Thistle F.C.. Filipe Morais sport association football.,Inverness Caledonian Thistle F.C. John Robertson Scotland national football team Caledonian Stadium association football Filipe Morais association football," Inverness Caledonian Thistle F.C. is an association football team based at the Caledonian Stadium, coached by John Robertson, a member of the Scotland national football team. Its players include Filipe Morais, who also plays association football.",inform,teams,1,6
"inform(name[FC Barcelona], home venue[Ciutat Esportiva Joan Gamper], home venue[Palau Blaugrana], name[Ciutat Esportiva Joan Gamper], sport[association football], name[César Rodríguez Álvarez], member of sports team[FC Barcelona], name[Palau Blaugrana], sport[basketball])",FC Barcelona home venue Ciutat Esportiva Joan Gamper. Ciutat Esportiva Joan Gamper sport association football. César Rodríguez Álvarez member of sports team FC Barcelona. FC Barcelona home venue Palau Blaugrana. Palau Blaugrana sport basketball.,FC Barcelona Ciutat Esportiva Joan Gamper association football César Rodríguez Álvarez Palau Blaugrana basketball,"
FC Barcelona is an association football team based in Ciutat Esportiva Joan Gamper, with César Rodríguez Álvarez as a member. It also plays basketball in its home venue, Palau Blaugrana.",inform,teams,1,5
"inform(name[FC Zorya Luhansk], head coach[Nenad Lalatović], name[Nenad Lalatović], sport[association football], name[Volodymyr Jaksmanyc'kyj], member of sports team[FC Zorya Luhansk], name[Denys Lyashko], member of sports team[FC Zorya Luhansk], name[Vitaliy Vitsenets], member of sports team[FC Zorya Luhansk], member of sports team[FC Zorya Luhansk])",FC Zorya Luhansk head coach Nenad Lalatović. Nenad Lalatović sport association football. Volodymyr Jaksmanyc'kyj member of sports team FC Zorya Luhansk. Denys Lyashko member of sports team FC Zorya Luhansk. Vitaliy Vitsenets member of sports team FC Zorya Luhansk. Vitaliy Vitsenets member of sports team FC Zorya Luhansk.,FC Zorya Luhansk Nenad Lalatović association football Volodymyr Jaksmanyc'kyj Denys Lyashko Vitaliy Vitsenets Vitaliy Vitsenets,"
FC Zorya Luhansk is an association football team coached by Nenad Lalatović, with players such as Volodymyr Jaksmanyc'kyj, Denys Lyashko and Vitaliy Vitsenets.",inform,teams,1,6
"inform(name[Maryland Terrapins football], sport[American football], name[Baltimore Colts], sport[American football], name[Boomer Esiason], member of sports team[Maryland Terrapins football], name[Chris Turner], member of sports team[Maryland Terrapins football], name[Bobby DePaul], member of sports team[Maryland Terrapins football], name[Atlanta Falcons], sport[American football], sport[American football])",Maryland Terrapins football sport American football. Baltimore Colts sport American football. Boomer Esiason member of sports team Maryland Terrapins football. Chris Turner member of sports team Maryland Terrapins football. Bobby DePaul member of sports team Maryland Terrapins football. Atlanta Falcons sport American football. Atlanta Falcons sport American football.,Maryland Terrapins football American football Baltimore Colts Boomer Esiason Chris Turner Bobby DePaul Atlanta Falcons Atlanta Falcons,"
The Maryland Terrapins football and the Baltimore Colts are American football teams. Maryland Terrapins football has players such as Boomer Esiason, Chris Turner, and Bobby DePaul, while Atlanta Falcons is another American football team.",inform,teams,1,7
"recommend(name[FC Barcelona], home venue[Ciutat Esportiva Joan Gamper], name[FC Barcelona Juvenil A], home venue[Ciutat Esportiva Joan Gamper], name[Ciutat Esportiva Joan Gamper], sport[association football])",FC Barcelona home venue Ciutat Esportiva Joan Gamper. FC Barcelona Juvenil A home venue Ciutat Esportiva Joan Gamper. Ciutat Esportiva Joan Gamper sport association football.,FC Barcelona Ciutat Esportiva Joan Gamper FC Barcelona Juvenil A association football," Have you heard of the association football team, FC Barcelona, and their youth team, FC Barcelona Juvenil A? They both play at the Ciutat Esportiva Joan Gamper.",recommend,teams,1,3
"inform(name[Shandong Taishan F.C.], head coach[Felix Magath], name[Felix Magath], member of sports team[VfB Stuttgart], member of sports team[SV Werder Bremen])",Shandong Taishan F.C. head coach Felix Magath. Felix Magath member of sports team VfB Stuttgart. Felix Magath member of sports team SV Werder Bremen.,Shandong Taishan F.C. Felix Magath VfB Stuttgart SV Werder Bremen,"
Felix Magath is the head coach of Shandong Taishan F.C. and was a member of both VfB Stuttgart and SV Werder Bremen teams.",inform,teams,1,3
"inform(name[Wrexham A.F.C.], home venue[Racecourse Ground], head coach[Phil Parkinson], league[National League], name[Racecourse Ground], sport[rugby league], name[Phil Parkinson], sport[association football], name[National League], sport[association football])",Wrexham A.F.C. home venue Racecourse Ground. Racecourse Ground sport rugby league. Wrexham A.F.C. head coach Phil Parkinson. Phil Parkinson sport association football. Wrexham A.F.C. league National League. National League sport association football.,Wrexham A.F.C. Racecourse Ground rugby league Phil Parkinson association football National League association football," Wrexham A.F.C. is an association football team in the National League, coached by Phil Parkinson, and their home venue is the Racecourse Ground, which is used for rugby league.",inform,teams,1,6
"give_opinion(name[Bohemian F.C.], rating[good], name[Liam Neeson], member of sports team[Bohemian F.C.], sport[association football])",Bohemian F.C. rating good. Liam Neeson member of sports team Bohemian F.C.. Liam Neeson sport association football.,good Bohemian F.C. Liam Neeson association football,Bohemian F.C. is a good association football team with Liam Neeson as one of its members.,give_opinion,teams,1,3
"inform(name[Milan], head coach[Stefano Pioli], league[Serie A], name[Stefano Pioli], member of sports team[Juventus F.C.], name[Giuseppe Favalli], member of sports team[A.C], name[Serie A], sport[association football])",A.C. Milan head coach Stefano Pioli. Stefano Pioli member of sports team Juventus F.C.. Giuseppe Favalli member of sports team A.C. Milan. A.C. Milan league Serie A. Serie A sport association football.,A.C. Milan Stefano Pioli Juventus F.C. Giuseppe Favalli Serie A association football,"
A.C. Milan is an association football team in Serie A, coached by Stefano Pioli and with Giuseppe Favalli as a member. Pioli is also a member of Juventus F.C.",inform,teams,1,5
"recommend(name[Liverpool F.C.], league[Premier League], name[Premier League], sport[association football])",Liverpool F.C. league Premier League. Premier League sport association football.,Liverpool F.C. Premier League association football," Have you heard of the Premier League association football team, Liverpool F.C.?",recommend,teams,1,2
"verify_attribute(name[Raja Club Athletic], rating[good], name[Abdellatif Fellaini], member of sports team[Raja Club Athletic], member of sports team[Hassania Agadir])",Raja Club Athletic rating good. Abdellatif Fellaini member of sports team Raja Club Athletic. Abdellatif Fellaini member of sports team Hassania Agadir.,good Raja Club Athletic Abdellatif Fellaini Hassania Agadir,You seem to like Raja Club Athletic with Abdellatif Fellaini on the team. Is that the case for Hassania Agadir as well?,verify_attribute,teams,1,3
"inform(name[Milan], head coach[Stefano Pioli], home venue[Giuseppe Meazza Stadium], name[Stefano Pioli], member of sports team[Parma Calcio 1913], name[Romeo Benetti], member of sports team[A.C], name[Giuseppe Meazza Stadium], sport[rugby union])",A.C. Milan head coach Stefano Pioli. Stefano Pioli member of sports team Parma Calcio 1913. Romeo Benetti member of sports team A.C. Milan. A.C. Milan home venue Giuseppe Meazza Stadium. Giuseppe Meazza Stadium sport rugby union.,A.C. Milan Stefano Pioli Parma Calcio 1913 Romeo Benetti Giuseppe Meazza Stadium rugby union,"
A.C. Milan is a sports team coached by Stefano Pioli, who was previously a member of Parma Calcio 1913. Romeo Benetti is a member of A.C. Milan, which plays rugby union at the Giuseppe Meazza Stadium.",inform,teams,1,5
"suggest(name[FC Halifax Town], league[National League], name[Lincoln City F.C.], league[National League])",FC Halifax Town league National League. Lincoln City F.C. league National League.,FC Halifax Town National League Lincoln City F.C.," Have you followed the teams from the National League, like FC Halifax Town and Lincoln City F.C.?",suggest,teams,1,2
"give_opinion(name[FC Barcelona], rating[excellent], name[Paulinho], member of sports team[FC Barcelona], name[Frank de Boer], member of sports team[FC Barcelona])",FC Barcelona rating excellent. Paulinho member of sports team FC Barcelona. Frank de Boer member of sports team FC Barcelona.,excellent FC Barcelona Paulinho Frank de Boer,FC Barcelona is an excellent team with great members like Paulinho and Frank de Boer.,give_opinion,teams,1,3
"inform(name[FC Metalist Kharkiv], head coach[Oleh Ratiy], name[Oleh Ratiy], member of sports team[Ukraine national under-21 football team], sport[association football], name[Ayila Yussuf], member of sports team[FC Metalist Kharkiv], name[Taison], member of sports team[FC Metalist Kharkiv], member of sports team[FC Shakhtar Donetsk])",FC Metalist Kharkiv head coach Oleh Ratiy. Oleh Ratiy member of sports team Ukraine national under-21 football team. Ayila Yussuf member of sports team FC Metalist Kharkiv. Taison member of sports team FC Metalist Kharkiv. Taison member of sports team FC Shakhtar Donetsk. Oleh Ratiy sport association football.,FC Metalist Kharkiv Oleh Ratiy Ukraine national under-21 football team Ayila Yussuf Taison FC Shakhtar Donetsk association football,"
Oleh Ratiy is the head coach of FC Metalist Kharkiv and a member of Ukraine national under-21 football team. Ayila Yussuf and Taison are members of FC Metalist Kharkiv, with Taison also being a member of FC Shakhtar Donetsk. Oleh Ratiy is involved in association football.",inform,teams,1,6
"give_opinion(name[FC Dnipro], rating[good], name[Pavlo Ksyonz], member of sports team[FC Dnipro], name[Anton Shokh], member of sports team[FC Dnipro])",FC Dnipro rating good. Pavlo Ksyonz member of sports team FC Dnipro. Anton Shokh member of sports team FC Dnipro.,good FC Dnipro Pavlo Ksyonz Anton Shokh,FC Dnipro is a good football team with players like Pavlo Ksyonz and Anton Shokh.,give_opinion,teams,1,3
"inform(name[Leeds United F.C.], home venue[Elland Road], name[Elland Road], sport[rugby league], sport[association football])",Leeds United F.C. home venue Elland Road. Elland Road sport rugby league. Elland Road sport association football.,Leeds United F.C. Elland Road rugby league association football,"
Leeds United F.C. has its home venue at Elland Road, which is used for rugby league and association football.",inform,teams,1,3
"inform(name[Buffalo Braves], head coach[Dolph Schayes], home venue[Buffalo Memorial Auditorium], name[Dolph Schayes], member of sports team[Syracuse Nationals], name[Paul Long], member of sports team[Buffalo Braves], name[Mike Macaluso], member of sports team[Buffalo Braves], name[Buffalo Memorial Auditorium], sport[basketball])",Buffalo Braves head coach Dolph Schayes. Dolph Schayes member of sports team Syracuse Nationals. Paul Long member of sports team Buffalo Braves. Mike Macaluso member of sports team Buffalo Braves. Buffalo Braves home venue Buffalo Memorial Auditorium. Buffalo Memorial Auditorium sport basketball.,Buffalo Braves Dolph Schayes Syracuse Nationals Paul Long Mike Macaluso Buffalo Memorial Auditorium basketball,"
The Buffalo Braves is a basketball team coached by Dolph Schayes, formerly of the Syracuse Nationals. It has players such as Paul Long and Mike Macaluso, and their home venue is the Buffalo Memorial Auditorium.",inform,teams,1,6
"inform(name[Jürgen Röber], member of sports team[Nottingham Forest F.C.], member of sports team[Nottingham Forest F.C.], name[Charlie George], member of sports team[Nottingham Forest F.C.], name[Carlton Palmer], member of sports team[Nottingham Forest F.C.], name[Kenny Swain], member of sports team[Nottingham Forest F.C])",Jürgen Röber member of sports team Nottingham Forest F.C.. Jürgen Röber member of sports team Nottingham Forest F.C.. Charlie George member of sports team Nottingham Forest F.C.. Carlton Palmer member of sports team Nottingham Forest F.C.. Kenny Swain member of sports team Nottingham Forest F.C..,Nottingham Forest F.C. Jürgen Röber Nottingham Forest F.C. Charlie George Carlton Palmer Kenny Swain," Nottingham Forest F.C. is an association football team that has members Jürgen Röber, Charlie George, Carlton Palmer, and Kenny Swain.",inform,teams,1,5
"give_opinion(name[Stade Rochelais], rating[okay], name[Julien Audy], member of sports team[Stade Rochelais], name[Thomas Carol], member of sports team[Stade Rochelais])",Stade Rochelais rating okay. Julien Audy member of sports team Stade Rochelais. Thomas Carol member of sports team Stade Rochelais.,okay Stade Rochelais Julien Audy Thomas Carol,Stade Rochelais is an okay team with members like Julien Audy and Thomas Carol.,give_opinion,teams,1,3
"recommend(name[FC Barcelona], home venue[Ciutat Esportiva Joan Gamper], name[Ciutat Esportiva Joan Gamper], country[Spain])",FC Barcelona home venue Ciutat Esportiva Joan Gamper. Ciutat Esportiva Joan Gamper country Spain.,FC Barcelona Ciutat Esportiva Joan Gamper Spain,Do you know about FC Barcelona? They play in Spain at the Ciutat Esportiva Joan Gamper.,recommend,teams,1,2
"inform(name[Tottenham Hotspur F.C.], home venue[Tottenham Hotspur Stadium], name[Tottenham Hotspur Stadium], sport[association football], name[Benoît Assou-Ekotto], member of sports team[Tottenham Hotspur F.C.], name[Sean Davis], member of sports team[Tottenham Hotspur F.C.], name[Paulinho], member of sports team[Tottenham Hotspur F.C])",Tottenham Hotspur F.C. home venue Tottenham Hotspur Stadium. Tottenham Hotspur Stadium sport association football. Benoît Assou-Ekotto member of sports team Tottenham Hotspur F.C.. Sean Davis member of sports team Tottenham Hotspur F.C.. Paulinho member of sports team Tottenham Hotspur F.C..,Tottenham Hotspur F.C. Tottenham Hotspur Stadium association football Benoît Assou-Ekotto Sean Davis Paulinho," Tottenham Hotspur F.C. is an association football team based at the Tottenham Hotspur Stadium. Notable players include Benoît Assou-Ekotto, Sean Davis, and Paulinho.",inform,teams,1,5
"inform(name[Sébastien Bassong], member of sports team[Newcastle United F.C.], member of sports team[Watford F.C.], name[Newcastle United F.C.], league[Premier League], league[Premier League], name[Premier League], sport[association football], sport[association football])",Sébastien Bassong member of sports team Newcastle United F.C.. Sébastien Bassong member of sports team Watford F.C.. Newcastle United F.C. league Premier League. Premier League sport association football. Newcastle United F.C. league Premier League. Premier League sport association football.,Newcastle United F.C. Sébastien Bassong Watford F.C. Premier League association football Premier League association football,"
Sébastien Bassong is a member of the Premier League association football teams Newcastle United F.C. and Watford F.C.",inform,teams,1,6
"verify_attribute(name[], rating[good], name[Adrian Mierzejewski], member of sports team[], member of sports team[Poland national under-20 football team])",rating good. Adrian Mierzejewski member of sports team . Adrian Mierzejewski member of sports team Poland national under-20 football team.,good  Adrian Mierzejewski Poland national under-20 football team,You said you like the team with Adrian Mierzejewski in it. Is that the same for Poland national under-20 football team?,verify_attribute,teams,1,3
"inform(name[Tokyo Yakult Swallows], home venue[Meiji Jingu Stadium], head coach[Shingo Takatsu], name[Meiji Jingu Stadium], sport[baseball], name[Shingo Takatsu], member of sports team[Tokyo Yakult Swallows])",Tokyo Yakult Swallows home venue Meiji Jingu Stadium. Meiji Jingu Stadium sport baseball. Tokyo Yakult Swallows head coach Shingo Takatsu. Shingo Takatsu member of sports team Tokyo Yakult Swallows.,Tokyo Yakult Swallows Meiji Jingu Stadium baseball Shingo Takatsu Tokyo Yakult Swallows,"
The Tokyo Yakult Swallows is a baseball team based at the Meiji Jingu Stadium, coached by Shingo Takatsu.",inform,teams,1,4
"inform(name[René Tretschok], member of sports team[Borussia Dortmund], league[2], name[Ronny Teuber], member of sports team[Borussia Dortmund])",René Tretschok member of sports team Borussia Dortmund. René Tretschok league 2. Bundesliga. Ronny Teuber member of sports team Borussia Dortmund.,Borussia Dortmund René Tretschok 2. Bundesliga Ronny Teuber," René Tretschok and Ronny Teuber are members of Borussia Dortmund, which plays in the 2. Bundesliga.",inform,teams,1,3
"inform(name[Juventus F.C.], head coach[Massimiliano Allegri], league[Serie A], league[Serie A], name[Massimiliano Allegri], member of sports team[U.S], name[Serie A], sport[association football], sport[association football])",Juventus F.C. head coach Massimiliano Allegri. Massimiliano Allegri member of sports team U.S. Livorno 1915. Juventus F.C. league Serie A. Serie A sport association football. Juventus F.C. league Serie A. Serie A sport association football.,Juventus F.C. Massimiliano Allegri U.S. Livorno 1915 Serie A association football Serie A association football," Juventus F.C. is a Serie A association football team coached by Massimiliano Allegri, a former member of U.S. Livorno 1915.",inform,teams,1,6
"inform(name[Portimonense S.C.], league[Liga Portugal], head coach[Paulo Sérgio Bento Brito], name[Liga Portugal], sport[association football], name[Emerson da Luz], member of sports team[Portimonense S.C.], member of sports team[Portimonense S.C.], name[Ezequiel Garré], member of sports team[Portimonense S.C.], name[Paulo Sérgio Bento Brito], member of sports team[C.D])",Portimonense S.C. league Liga Portugal. Liga Portugal sport association football. Emerson da Luz member of sports team Portimonense S.C.. Emerson da Luz member of sports team Portimonense S.C.. Ezequiel Garré member of sports team Portimonense S.C.. Portimonense S.C. head coach Paulo Sérgio Bento Brito. Paulo Sérgio Bento Brito member of sports team C.D. Santa Clara.,Portimonense S.C. Liga Portugal association football Emerson da Luz Emerson da Luz Ezequiel Garré Paulo Sérgio Bento Brito C.D. Santa Clara," Portimonense S.C. is an association football team in the Liga Portugal, coached by Paulo Sérgio Bento Brito and featuring players Emerson da Luz and Ezequiel Garré.",inform,teams,1,7
"give_opinion(name[Pisa S.C.], rating[okay], name[Lorenzo Suber], member of sports team[Pisa S.C])",Pisa S.C. rating okay. Lorenzo Suber member of sports team Pisa S.C..,okay Pisa S.C. Lorenzo Suber," Pisa S.C. is an okay team, with Lorenzo Suber being one of its members.",give_opinion,teams,1,2
"inform(name[ChievoVerona], head coach[Marco Zaffaroni], name[Marco Zaffaroni member of sports team Taranto], sport[], name[Alberto Paloschi], member of sports team[A.C], name[Marco Zaffaroni], sport[association football])",A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team Taranto Sport. Alberto Paloschi member of sports team A.C. ChievoVerona. Marco Zaffaroni sport association football.,A.C. ChievoVerona Marco Zaffaroni Taranto Sport Alberto Paloschi association football,"
Marco Zaffaroni is the head coach of A.C. ChievoVerona and a member of the association football team Taranto Sport, while Alberto Paloschi is a member of A.C. ChievoVerona.",inform,teams,1,4
