mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
athletes specifier boring. athletes awards N/A.,Boring N/A,Who is the most boring athlete you know of that hasn't won any awards?,request,athletes,1,2
athletes specifier seasoned. athletes start time 2000.,Seasoned 2000,Who is a seasoned athlete that has been active since 2000?,request,athletes,1,2
athletes specifier gifted. athletes team positions midfielder.,Gifted Midfielder,Who is the most gifted midfielder you know of?,request,athletes,1,2
athletes specifier boring. athletes awards Library of Congress Living Legend.,Boring Library Of Congress Living Legend,Who is the most boring athlete with the Library of Congress Living Legend award?,request,athletes,1,2
athletes specifier gifted. athletes start time 2012.,Gifted 2012,Who are some gifted athletes that began their career in 2012 or later?,request,athletes,1,2
athletes specifier Overrated. athletes team positions N/A.,Overrated N/A,Who is the most overrated athlete you can think of?,request,athletes,1,2
athletes specifier seasoned. athletes start time 2019.,Seasoned 2019,Who is the most seasoned athlete to have started in 2019?,request,athletes,1,2
athletes specifier unlucky. athletes sport basketball.,Unlucky Basketball,Were there any unlucky basketball players?,request,athletes,1,2
athletes specifier accomplished. athletes height 176.,Accomplished 176,Who is the most accomplished athlete under 176 cm tall?,request,athletes,1,2
athletes specifier seasoned. athletes awards Bill Russell NBA Finals Most Valuable Player Award.,Seasoned Bill Russell Nba Finals Most Valuable Player Award,Who is the most seasoned athlete to have won the Bill Russell NBA Finals Most Valuable Player Award?,request,athletes,1,2
athletes specifier Overrated. athletes sport association football.,Overrated Association Football,Who is the most overrated association football player?,request,athletes,1,2
athletes specifier Overrated. athletes num awards 48.,Overrated 48,Who is an overrated athlete that has won at least 48 awards?,request,athletes,1,2
athletes specifier Overrated. athletes sport tennis.,Overrated Tennis,Who is the most overrated tennis player?,request,athletes,1,2
athletes specifier seasoned. athletes awards Teen Choice Awards.,Seasoned Teen Choice Awards,Who is the most seasoned Teen Choice Awards winner?,request,athletes,1,2
athletes specifier boring. athletes awards Sport Australia Hall of Fame.,Boring Sport Australia Hall Of Fame,Who is the most boring athlete inducted into the Sport Australia Hall of Fame?,request,athletes,1,2
athletes specifier Underated. athletes height 208.,Underated 208,Who is an underated athlete over 208 cm tall that you know of?,request,athletes,1,2
athletes specifier unlucky. athletes num awards 0.,Unlucky 0,Are there any unlucky athletes who have never won an award?,request,athletes,1,2
athletes specifier unlucky. athletes start time 1990.,Unlucky 1990,Who were some of the unlucky athletes since 1990?,request,athletes,1,2
athletes specifier gifted. athletes awards Member of the Order of the British Empire.,Gifted Member Of The Order Of The British Empire,Who is the most gifted athlete to have received the Member of the Order of the British Empire?,request,athletes,1,2
athletes specifier Overrated. athletes stats leader N/A.,Overrated N/A,Who do you think is the most overrated athlete based on their stats?,request,athletes,1,2
"athletes specifier seasoned. athletes sports teams Nigeria national under-20 football team, Newcastle United F.C.. ","Seasoned Nigeria National Under-20 Football Team, Newcastle United F.C.",Who is the most seasoned player on the Nigeria national under-20 football team and Newcastle United F.C.?,request,athletes,1,2
athletes specifier accomplished. athletes height 196.,Accomplished 196,Who is the most accomplished athlete you know of that is 196cm tall?,request,athletes,1,2
athletes specifier boring. athletes start time 2015.,Boring 2015,Who do you think is the most boring athlete since 2015?,request,athletes,1,2
athletes specifier Underated. athletes sports teams N/A.,Underated N/A,Who is an underrated athlete you know of?,request,athletes,1,2
athletes specifier seasoned. athletes start time 1959.,Seasoned 1959,Who is the most seasoned athlete that started playing in 1959?,request,athletes,1,2
athletes specifier accomplished. athletes sport association football.,Accomplished Association Football,Who is the most accomplished association football player you know of?,request,athletes,1,2
athletes specifier gifted. athletes height 194.,Gifted 194,Who are some gifted athletes that are 194 cm tall?,request,athletes,1,2
athletes specifier seasoned. athletes team positions N/A.,Seasoned N/A,Who is the most seasoned athlete you know of?,request,athletes,1,2
"athletes specifier boring. athletes sports teams Sporting CP, Atlético Huila. ","Boring Sporting Cp, Atlético Huila",Who is the most boring athlete from Sporting CP or Atlético Huila?,request,athletes,1,2
athletes specifier Overrated. athletes num awards 0.,Overrated 0,Who is the most overrated athlete you know of who has won zero awards?,request,athletes,1,2
athletes specifier Overrated. athletes start time 1959.,Overrated 1959,Who is the most overrated athlete since 1959?,request,athletes,1,2
athletes specifier Underated. athletes start time 1990.,Underated 1990,Who do you think is the most underated athlete since 1990?,request,athletes,1,2
athletes specifier Overrated. athletes num awards 1.,Overrated 1,Who is the most overrated athlete that has won just one award?,request,athletes,1,2
"athletes specifier unlucky. athletes sports teams Los Angeles Clippers, Portland Trail Blazers. ","Unlucky Los Angeles Clippers, Portland Trail Blazers",Are there any unlucky athletes from the Los Angeles Clippers or Portland Trail Blazers?,request,athletes,1,2
athletes specifier gifted. athletes team positions forward.,Gifted Forward,Who is the most gifted forward you know of?,request,athletes,1,2
athletes specifier gifted. athletes awards N/A.,Gifted N/A,Who do you think is the most gifted athlete that has not received any awards?,request,athletes,1,2
athletes specifier accomplished. athletes start time 1996.,Accomplished 1996,Who is the most accomplished athlete that started their career after 1996?,request,athletes,1,2
"athletes specifier Overrated. athletes sports teams England national under-17 association football team, Derby County F.C.. ","Overrated England National Under-17 Association Football Team, Derby County F.C.",Who do you think is the most overrated player on the England national under-17 association football team and Derby County F.C.?,request,athletes,1,2
athletes specifier Underated. athletes start time 1992.,Underated 1992,Who is the most underated athlete since 1992?,request,athletes,1,2
athletes specifier unlucky. athletes start time 1981.,Unlucky 1981,Who are some of the most unlucky athletes since 1981?,request,athletes,1,2
athletes specifier seasoned. athletes height 185.,Seasoned 185,Who is the most seasoned athlete you know of that is 185 cm tall?,request,athletes,1,2
athletes specifier accomplished. athletes start time 2003.,Accomplished 2003,Who is the most accomplished athlete that has been active since 2003?,request,athletes,1,2
"athletes specifier inadequate. athletes sports teams Uni Girona CB, Spain womens national basketball team. ","Inadequate Uni Girona Cb, Spain Womens National Basketball Team",Who do you think is an inadequate player on the Uni Girona CB or the Spain women's national basketball team?,request,athletes,1,2
athletes specifier seasoned. athletes team positions midfielder.,Seasoned Midfielder,Who is the most seasoned midfielder you know of?,request,athletes,1,2
athletes specifier unlucky. athletes team positions N/A.,Unlucky N/A,Are there any unlucky athletes who did not get the chance to play in any team?,request,athletes,1,2
athletes specifier boring. athletes stats leader 2008 NBA All-Star Game.,Boring 2008 Nba All-Star Game,Who do you think was the most boring player in the 2008 NBA All-Star Game?,request,athletes,1,2
"athletes specifier unlucky. athletes sports teams Derby County F.C., D.C. United. ","Unlucky Derby County F.C., D.C. United",Were there any unlucky athletes from Derby County F.C. and D.C. United?,request,athletes,1,2
athletes specifier gifted. athletes start time 1980.,Gifted 1980,Who do you think is the most gifted athlete to have started their career after 1980?,request,athletes,1,2
athletes specifier Underated. athletes sport tennis.,Underated Tennis,Who is the most underated tennis player that you know of?,request,athletes,1,2
athletes specifier Underated. athletes start time 2018.,Underated 2018,Who are some underrated athletes since 2018?,request,athletes,1,2
athletes specifier accomplished. athletes height 216.,Accomplished 216,Who is the most accomplished athlete over 216cm tall?,request,athletes,1,2
athletes specifier Overrated. athletes awards BBC Young Sports Personality of the Year.,Overrated Bbc Young Sports Personality Of The Year,Who is the most overrated athlete to receive the BBC Young Sports Personality of the Year award?,request,athletes,1,2
athletes specifier Underated. athletes stats leader N/A.,Underated N/A,Who is the most underrated athlete you know of?,request,athletes,1,2
athletes specifier Underated. athletes start time 1939.,Underated 1939,Who are some underrated athletes from 1939 onwards?,request,athletes,1,2
athletes specifier accomplished. athletes stats leader N/A.,Accomplished N/A,Who is the most accomplished athlete you can think of in terms of stats?,request,athletes,1,2
athletes specifier boring. athletes stats leader N/A.,Boring N/A,Who is the most boring athlete you know of who is not a stats leader?,request,athletes,1,2
athletes specifier unlucky. athletes start time 1996.,Unlucky 1996,Are there any unlucky athletes who started playing after 1996?,request,athletes,1,2
athletes specifier seasoned. athletes num awards 6.,Seasoned 6,Who is a seasoned athlete that has won at least six awards?,request,athletes,1,2
athletes specifier seasoned. athletes sport association football.,Seasoned Association Football,Who is the most seasoned association football player you know of?,request,athletes,1,2
athletes specifier accomplished. athletes start time 2011.,Accomplished 2011,Who is the most accomplished athlete to have started competing since 2011?,request,athletes,1,2
athletes specifier boring. athletes team positions N/A.,Boring N/A,Who is the most boring athlete you know of?,request,athletes,1,2
athletes specifier accomplished. athletes stats leader match 55 of 2014 FIFA World Cup.,Accomplished Match 55 Of 2014 Fifa World Cup,Who was the most accomplished player in the match 55 of the 2014 FIFA World Cup?,request,athletes,1,2
athletes specifier gifted. athletes sport basketball.,Gifted Basketball,Who is the most gifted basketball player you know of?,request,athletes,1,2
athletes specifier seasoned. athletes start time 1988.,Seasoned 1988,Who is the most seasoned athlete that started playing in 1988?,request,athletes,1,2
athletes specifier inadequate. athletes num awards 10.,Inadequate 10,Who is an inadequate athlete that has won at least 10 awards?,request,athletes,1,2
athletes specifier Overrated. athletes sports teams FC Barcelona.,Overrated Fc Barcelona,Who is the most overrated player on FC Barcelona?,request,athletes,1,2
athletes specifier unlucky. athletes team positions small forward.,Unlucky Small Forward,Are there any unlucky small forwards you know of?,request,athletes,1,2
Leon Osman place of birth Wigan. Leon Osman domain athletes.,Leon Osman Wigan," Are you familiar with any athletes from Wigan, like Leon Osman?",suggest,athletes,1,2
Joseph Yobo awards N/A. Joseph Yobo domain athletes.,Joseph Yobo N/A," Have you ever heard of any athelete without awards, such as Joseph Yobo?",suggest,athletes,1,2
Venus Williams place of birth Lynwood. Venus Williams domain athletes.,Venus Williams Lynwood," Are you familiar with any athletes from Lynwood, like Venus Williams?",suggest,athletes,1,2
Ahmad Nourollahi sport association football. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football," Are you familiar with any association football players, such as Ahmad Nourollahi?",suggest,athletes,1,2
Hugo Dellien height 180. Hugo Dellien domain athletes.,Hugo Dellien 180," Are you familiar with any athletes over 180 cm tall, like Hugo Dellien?",suggest,athletes,1,2
Logan Paul num awards 3. Logan Paul domain athletes.,Logan Paul 3," Do you know of any athletes with 3 awards, such as Logan Paul?",suggest,athletes,1,2
David Campese place of birth Queanbeyan. David Campese domain athletes.,David Campese Queanbeyan," Have you heard of any athletes from Queanbeyan, like David Campese?",suggest,athletes,1,2
Cristiano Ronaldo place of birth Funchal. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Funchal," Are you familiar with any athletes from Funchal, such as Cristiano Ronaldo?",suggest,athletes,1,2
David Campese team positions winger. David Campese domain athletes.,David Campese Winger," Are you familiar with any winger athletes, like David Campese?",suggest,athletes,1,2
Kendall Gill num awards 0. Kendall Gill domain athletes.,Kendall Gill 0," Have you ever heard of any athletes who have won zero awards, such as Kendall Gill?",suggest,athletes,1,2
David Campese stats leader N/A. David Campese domain athletes.,David Campese N/A,Are you familiar with any athletes such as David Campese?,suggest,athletes,1,2
Kiki VanDeWeghe sport basketball. Kiki VanDeWeghe domain athletes.,Kiki Vandeweghe Basketball," Have you ever followed any basketball players, such as Kiki VanDeWeghe?",suggest,athletes,1,2
O. J. Simpson team positions running back. O. J. Simpson domain athletes.,O. J. Simpson Running Back,Have you ever heard of any running back players such as O. J. Simpson?,suggest,athletes,1,2
Kiki VanDeWeghe stats leader N/A. Kiki VanDeWeghe domain athletes.,Kiki Vandeweghe N/A," Are you familiar with any athletes, like Kiki VanDeWeghe?",suggest,athletes,1,2
Dwayne Johnson start time 1990. Dwayne Johnson domain athletes.,Dwayne Johnson 1990," Have you been following the career of any atheletes since 1990, such as Dwayne Johnson?",suggest,athletes,1,2
David Beckham height 183. David Beckham domain athletes.,David Beckham 183," Have you ever heard of any athletes that are over 183 cm tall, like David Beckham?",suggest,athletes,1,2
Floyd Mayweather awards WBO World Welterweight Champion. Floyd Mayweather domain athletes.,Floyd Mayweather Wbo World Welterweight Champion," Have you ever heard of any WBO World Welterweight Champions, like Floyd Mayweather?",suggest,athletes,1,2
Anthony Joshua place of birth Watford. Anthony Joshua domain athletes.,Anthony Joshua Watford," Are you familiar with any athletes from Watford, like Anthony Joshua?",suggest,athletes,1,2
Davie Selke awards N/A. Davie Selke domain athletes.,Davie Selke N/A," Have you ever heard of any atheletes, such as Davie Selke, who have not won any awards?",suggest,athletes,1,2
LeBron James team positions small forward. LeBron James domain athletes.,Lebron James Small Forward," Have you heard of any small forward players, like LeBron James?",suggest,athletes,1,2
Billy Vunipola num awards 0. Billy Vunipola domain athletes.,Billy Vunipola 0," Have you ever heard of any athletes with 0 awards, like Billy Vunipola?",suggest,athletes,1,2
Zizinho team positions midfielder. Zizinho domain athletes.,Zizinho Midfielder," Are you familiar with any midfielders, like Zizinho?",suggest,athletes,1,2
Ronaldo num awards 11. Ronaldo domain athletes.,Ronaldo 11," Are you aware of any athletes with 11 awards, such as Ronaldo?",suggest,athletes,1,2
Carlos Alcaraz num awards 0. Carlos Alcaraz domain athletes.,Carlos Alcaraz 0," Have you ever heard of any athletes with 0 awards, such as Carlos Alcaraz?",suggest,athletes,1,2
Cristiano Ronaldo team positions forward. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Forward," Are you familiar with any forward players, such as Cristiano Ronaldo?",suggest,athletes,1,2
"David Campese sports teams Queanbeyan Whites, Australia national rugby union team. David Campese domain athletes.","David Campese Queanbeyan Whites, Australia National Rugby Union Team"," Are you familiar with any athletes who have played for Queanbeyan Whites and the Australia national rugby union team, like David Campese?",suggest,athletes,1,2
Lionel Messi awards Trofeo Aldo Rovira. Lionel Messi domain athletes.,Lionel Messi Trofeo Aldo Rovira," Have you ever heard of any atheletes that have won the Trofeo Aldo Rovira, such as Lionel Messi?",suggest,athletes,1,2
Wayne Rooney sport association football. Wayne Rooney domain athletes.,Wayne Rooney Association Football," Have you ever heard of any association football players, such as Wayne Rooney?",suggest,athletes,1,2
Nick Kyrgios sports teams N/A. Nick Kyrgios domain athletes.,Nick Kyrgios N/A," Are you familiar with the career of any athlete, such as Nick Kyrgios?",suggest,athletes,1,2
Marta Xargay stats leader N/A. Marta Xargay domain athletes.,Marta Xargay N/A," Are you familiar with any athletes, like Marta Xargay?",suggest,athletes,1,2
Jude Bellingham place of birth Stourbridge. Jude Bellingham domain athletes.,Jude Bellingham Stourbridge," Are you familiar with any athletes from Stourbridge, like Jude Bellingham?",suggest,athletes,1,2
John Kirwan sport rugby union. John Kirwan domain athletes.,John Kirwan Rugby Union," Have you ever heard of any rugby union players, like John Kirwan?",suggest,athletes,1,2
LeBron James awards NBA Most Valuable Player Award. LeBron James domain athletes.,Lebron James Nba Most Valuable Player Award," Are you familiar with any atheletes who have won the NBA Most Valuable Player Award, like LeBron James?",suggest,athletes,1,2
Nilmar num awards 0. Nilmar domain athletes.,Nilmar 0," Are you familiar with any atheletes who have won no awards, such as Nilmar?",suggest,athletes,1,2
Kendall Gill height 196. Kendall Gill domain athletes.,Kendall Gill 196," Have you heard of any athletes over 196 cm tall, such as Kendall Gill?",suggest,athletes,1,2
Ime Udoka height 198. Ime Udoka domain athletes.,Ime Udoka 198," Are you familiar with any athletes over 198 cm tall, like Ime Udoka?",suggest,athletes,1,2
Robert Lewandowski sports teams FC Barcelona. Robert Lewandowski domain athletes.,Robert Lewandowski Fc Barcelona," Are you familiar with any athletes that have played for FC Barcelona, like Robert Lewandowski?",suggest,athletes,1,2
Venus Williams team positions N/A. Venus Williams domain athletes.,Venus Williams N/A," Do you know about any female athletes, like Venus Williams?",suggest,athletes,1,2
Andy Murray sports teams N/A. Andy Murray domain athletes.,Andy Murray N/A," Have you ever followed the career of any athlete, like Andy Murray?",suggest,athletes,1,2
Kendall Gill start time 1990. Kendall Gill domain athletes.,Kendall Gill 1990," Have you been following any athletes since 1990, such as Kendall Gill?",suggest,athletes,1,2
Cristiano Ronaldo start time 2002. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo 2002,Have you been following the career of Cristiano Ronaldo since 2002?,suggest,athletes,1,2
Dwayne Johnson sport professional wrestling. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling," Are you familiar with any professional wrestlers, such as Dwayne Johnson?",suggest,athletes,1,2
Matt Holland sport association football. Matt Holland domain athletes.,Matt Holland Association Football," Are you familiar with any association football players, such as Matt Holland?",suggest,athletes,1,2
Arike Ogunbowale sport basketball. Arike Ogunbowale domain athletes.,Arike Ogunbowale Basketball," Are you familiar with any basketball players, like Arike Ogunbowale?",suggest,athletes,1,2
Tim Thomas start time 1997. Tim Thomas domain athletes.,Tim Thomas 1997," Have you been following the career of any athletes since 1997, such as Tim Thomas?",suggest,athletes,1,2
Nick Kyrgios place of birth Canberra. Nick Kyrgios domain athletes.,Nick Kyrgios Canberra," Have you heard of any athletes from Canberra, like Nick Kyrgios?",suggest,athletes,1,2
LeBron James height 206. LeBron James domain athletes.,Lebron James 206," Are you familiar with any atheletes over 206 cm tall, like LeBron James?",suggest,athletes,1,2
Zizinho sport association football. Zizinho domain athletes.,Zizinho Association Football," Have you ever heard of any association football players, like Zizinho?",suggest,athletes,1,2
Tim Thomas sport basketball. Tim Thomas domain athletes.,Tim Thomas Basketball," Are you familiar with any basketball players, like Tim Thomas?",suggest,athletes,1,2
Larry Bird sport basketball. Larry Bird domain athletes.,Larry Bird Basketball," Are you familiar with any basketball players, such as Larry Bird?",suggest,athletes,1,2
Magic Johnson sport basketball. Magic Johnson domain athletes.,Magic Johnson Basketball," Are you familiar with any basketball players, such as Magic Johnson?",suggest,athletes,1,2
Wilt Chamberlain sport basketball. Wilt Chamberlain domain athletes.,Wilt Chamberlain Basketball," Are you familiar with any basketball players, such as Wilt Chamberlain?",suggest,athletes,1,2
"Monty Brown sports teams New England Patriots, Buffalo Bills. Monty Brown domain athletes.","Monty Brown New England Patriots, Buffalo Bills"," Are you familiar with any athletes who have been part of the New England Patriots or Buffalo Bills, such as Monty Brown?",suggest,athletes,1,2
Lionel Messi place of birth Rosario. Lionel Messi domain athletes.,Lionel Messi Rosario," Are you familiar with athletes from Rosario, such as Lionel Messi?",suggest,athletes,1,2
Djamel Belmadi awards N/A. Djamel Belmadi domain athletes.,Djamel Belmadi N/A," Are you familiar with any atheletes, such as Djamel Belmadi, who have not won awards?",suggest,athletes,1,2
Neymar sports teams Paris Saint-Germain F.C.. Neymar domain athletes.,Neymar Paris Saint-Germain F.C.," Have you ever followed the career of Neymar, who plays for Paris Saint-Germain F.C.?",suggest,athletes,1,2
Paul Pogba start time 2011. Paul Pogba domain athletes.,Paul Pogba 2011," Have you been following the career of any athletes since 2011, like Paul Pogba?",suggest,athletes,1,2
Cristiano Ronaldo sport association football. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Association Football," Are you familiar with any association football players, such as Cristiano Ronaldo?",suggest,athletes,1,2
Robert Lewandowski start time 2006. Robert Lewandowski domain athletes.,Robert Lewandowski 2006," Are you familiar with the career of Robert Lewandowski, who started in 2006?",suggest,athletes,1,2
Tim Thomas num awards 0. Tim Thomas domain athletes.,Tim Thomas 0," Have you ever heard of any athletes with 0 awards, such as Tim Thomas?",suggest,athletes,1,2
Ime Udoka start time 2000. Ime Udoka domain athletes.,Ime Udoka 2000," Have you been following the career of any athlete since 2000, such as Ime Udoka?",suggest,athletes,1,2
Jake Paul team positions N/A. Jake Paul domain athletes.,Jake Paul N/A,Are you familiar with any athletes such as Jake Paul?,suggest,athletes,1,2
Liam Neeson team positions N/A. Liam Neeson domain athletes.,Liam Neeson N/A," Are you familiar with any athletes, such as Liam Neeson, who don't play on a team?",suggest,athletes,1,2
Arike Ogunbowale team positions point guard. Arike Ogunbowale domain athletes.,Arike Ogunbowale Point Guard," Are you familiar with any point guard players, like Arike Ogunbowale?",suggest,athletes,1,2
Hugo Dellien start time 1980. Hugo Dellien domain athletes.,Hugo Dellien 1980," Are you familiar with the career of Hugo Dellien, who started in 1980?",suggest,athletes,1,2
"Fredy Montero sports teams Sporting CP, Colombia national football team. Fredy Montero domain athletes.","Fredy Montero Sporting Cp, Colombia National Football Team"," Have you been following any athletes, like Fredy Montero, who played for Sporting CP and the Colombia national football team?",suggest,athletes,1,2
"Joseph Yobo place of birth Kono, Rivers. Joseph Yobo domain athletes.","Joseph Yobo Kono, Rivers"," Are you familiar with any athletes from Kono, Rivers, like Joseph Yobo?",suggest,athletes,1,2
Liam Neeson place of birth Ballymena. Liam Neeson domain athletes.,Liam Neeson Ballymena," Have you ever heard of any athelete from Ballymena, such as Liam Neeson?",suggest,athletes,1,2
Magic Johnson place of birth Lansing. Magic Johnson domain athletes.,Magic Johnson Lansing," Are you familiar with any athletes from Lansing, like Magic Johnson?",suggest,athletes,1,2
Jake Paul stats leader N/A. Jake Paul domain athletes.,Jake Paul N/A,Are you familiar with any athletes such as Jake Paul?,suggest,athletes,1,2
Matt Holland awards N/A. Matt Holland domain athletes.,Matt Holland N/A," Are you familiar with any atheletes who have not won any awards, such as Matt Holland?",suggest,athletes,1,2
"Wayne Rooney sports teams England national association football team, England national under-19 association football team. Wayne Rooney domain athletes.","Wayne Rooney England National Association Football Team, England National Under-19 Association Football Team",Did you ever follow the career of Wayne Rooney with the England national association football team or the England national under-19 association football team?,suggest,athletes,1,2
Noah Rubin place of birth New York City. Noah Rubin domain athletes.,Noah Rubin New York City," Are you familiar with any athletes from New York City, like Noah Rubin?",suggest,athletes,1,2
Sam Morsy stats leader N/A. Sam Morsy domain athletes.,Sam Morsy N/A," Are you familiar with any athletes, such as Sam Morsy?",suggest,athletes,1,2
Maryna Zanevska team positions N/A. Maryna Zanevska domain athletes.,Maryna Zanevska N/A," Are you familiar with any athletes, such as Maryna Zanevska?",suggest,athletes,1,2
Magic Johnson stats leader 1990 NBA All-Star Game. Magic Johnson domain athletes.,Magic Johnson 1990 Nba All-Star Game,Have you been following Magic Johnson's stats since the 1990 NBA All-Star Game?,suggest,athletes,1,2
Renato Steffen sport association football. Renato Steffen domain athletes.,Renato Steffen Association Football," Have you ever followed any association football players, such as Renato Steffen?",suggest,athletes,1,2
Matt Holland num awards 0. Matt Holland domain athletes.,Matt Holland 0," Are you familiar with any athletes who have zero awards, such as Matt Holland?",suggest,athletes,1,2
Neymar place of birth Mogi das Cruzes. Neymar domain athletes.,Neymar Mogi Das Cruzes," Are you familiar with any athletes from Mogi das Cruzes, like Neymar?",suggest,athletes,1,2
Davie Selke height 192. Davie Selke domain athletes.,Davie Selke 192," Are you familiar with any atheletes that are over 192 cm tall, such as Davie Selke?",suggest,athletes,1,2
Peter Lorimer awards N/A. Peter Lorimer domain athletes.,Peter Lorimer N/A," Are you familiar with any athletes that have not won any awards, like Peter Lorimer?",suggest,athletes,1,2
Floyd Mayweather sport boxing. Floyd Mayweather domain athletes.,Floyd Mayweather Boxing," Do you know any boxers, like Floyd Mayweather?",suggest,athletes,1,2
Billy Vunipola height 188. Billy Vunipola domain athletes.,Billy Vunipola 188," Do you know any athletes that are over 188 cm tall, like Billy Vunipola?",suggest,athletes,1,2
Luigi Di Biagio team positions midfielder. Luigi Di Biagio domain athletes.,Luigi Di Biagio Midfielder," Are you familiar with any midfielders, like Luigi Di Biagio?",suggest,athletes,1,2
Carlos Alcaraz start time 2018. Carlos Alcaraz domain athletes.,Carlos Alcaraz 2018," Have you been following any athletes since 2018, such as Carlos Alcaraz?",suggest,athletes,1,2
"Luigi Di Biagio sports teams S.S. Lazio, Inter Milan. Luigi Di Biagio domain athletes.","Luigi Di Biagio S.S. Lazio, Inter Milan"," Are you familiar with any athlete who has played for S.S. Lazio and Inter Milan, like Luigi Di Biagio?",suggest,athletes,1,2
Renato Steffen awards N/A. Renato Steffen domain athletes.,Renato Steffen N/A," Have you ever heard of any athletes who haven't been awarded, such as Renato Steffen?",suggest,athletes,1,2
Paul Pogba awards Knight of the Legion of Honour. Paul Pogba domain athletes.,Paul Pogba Knight Of The Legion Of Honour," Are you familiar with any athletes who have been awarded the Knight of the Legion of Honour, like Paul Pogba?",suggest,athletes,1,2
Anthony Joshua awards WBO World Heavyweight Champion. Anthony Joshua domain athletes.,Anthony Joshua Wbo World Heavyweight Champion," Are you familiar with any athletes who have won the WBO World Heavyweight Champion title, like Anthony Joshua?",suggest,athletes,1,2
Novak Djokovic height 188. Novak Djokovic domain athletes.,Novak Djokovic 188," Are you familiar with any athletes over 188 cm tall, such as Novak Djokovic?",suggest,athletes,1,2
"David Beckham sports teams England national under-21 association football team, LA Galaxy. David Beckham domain athletes.","David Beckham England National Under-21 Association Football Team, La Galaxy"," Have you ever followed the career of any athlete who played for the England national under-21 association football team and LA Galaxy, like David Beckham?",suggest,athletes,1,2
Wilt Chamberlain place of birth Philadelphia. Wilt Chamberlain domain athletes.,Wilt Chamberlain Philadelphia," Are you familiar with any atheletes from Philadelphia, such as Wilt Chamberlain?",suggest,athletes,1,2
Djamel Belmadi place of birth Champigny-sur-Marne. Djamel Belmadi domain athletes.,Djamel Belmadi Champigny-Sur-Marne," Are you familiar with any athletes from Champigny-sur-Marne, like Djamel Belmadi?",suggest,athletes,1,2
John Fleck place of birth Glasgow. John Fleck domain athletes.,John Fleck Glasgow," Are you familiar with any athletes from Glasgow, like John Fleck?",suggest,athletes,1,2
Ime Udoka num awards 0. Ime Udoka domain athletes.,Ime Udoka 0," Have you ever heard of any athlete with 0 awards, such as Ime Udoka?",suggest,athletes,1,2
David Beckham sport association football. David Beckham domain athletes.,David Beckham Association Football," Have you ever followed the career of any association football players, such as David Beckham?",suggest,athletes,1,2
Neymar sport association football. Neymar domain athletes.,Neymar Association Football," Have you ever followed the career of any association football players, like Neymar?",suggest,athletes,1,2
"Giannis Antetokounmpo sports teams Milwaukee Bucks, Filathlitikos B.C.. Giannis Antetokounmpo domain athletes.","Giannis Antetokounmpo Milwaukee Bucks, Filathlitikos B.C."," Are you familiar with any athletes who have played for Milwaukee Bucks and Filathlitikos B.C., such as Giannis Antetokounmpo?",suggest,athletes,1,2
Kiki VanDeWeghe num awards 0. Kiki VanDeWeghe domain athletes.,Kiki Vandeweghe 0," Are you familiar with any athletes with 0 awards, like Kiki VanDeWeghe?",suggest,athletes,1,2
Billy Vunipola awards N/A. Billy Vunipola domain athletes.,Billy Vunipola N/A," Are you familiar with any athletes with no awards, like Billy Vunipola?",suggest,athletes,1,2
Nick Kyrgios num awards 0. Nick Kyrgios team positions N/A. Nick Kyrgios domain athletes.,Nick Kyrgios 0 N/A,Are you familiar with any atheletes like Nick Kyrgios who have not won any awards?,suggest,athletes,1,3
Marta Xargay start time 1996. Marta Xargay sport basketball. Marta Xargay domain athletes.,Marta Xargay 1996 Basketball," Have you been following the career of any basketball players since 1996, such as Marta Xargay?",suggest,athletes,1,3
"Fredy Montero team positions forward. Fredy Montero sports teams deportivo cali, Colombia national football team. Fredy Montero domain athletes.","Fredy Montero Forward Deportivo Cali, Colombia National Football Team"," Are you familiar with any forward players, like Fredy Montero, who have played for Deportivo Cali and the Colombia national football team?",suggest,athletes,1,3
Nick Kyrgios sport tennis. Nick Kyrgios start time 2013. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis 2013," Have you been following the career of any tennis players since 2013, like Nick Kyrgios?",suggest,athletes,1,3
Zizinho awards N/A. Zizinho team positions midfielder. Zizinho domain athletes.,Zizinho N/A Midfielder," Are you familiar with any midfielders, like Zizinho, who have not won any awards?",suggest,athletes,1,3
Jake Paul height 1.83. Jake Paul sport boxing. Jake Paul domain athletes.,Jake Paul 1.83 Boxing," Are you familiar with any boxers over 1.83m, such as Jake Paul?",suggest,athletes,1,3
Lionel Messi height 170. Lionel Messi sports teams Paris Saint-Germain F.C.. Lionel Messi domain athletes.,Lionel Messi 170 Paris Saint-Germain F.C.," Are you familiar with any athletes over 170 cm tall, like Lionel Messi, who plays for Paris Saint-Germain F.C.?",suggest,athletes,1,3
Carlos Alcaraz height 183. Carlos Alcaraz sport tennis. Carlos Alcaraz domain athletes.,Carlos Alcaraz 183 Tennis," Are you familiar with any tennis players over 183 cm, like Carlos Alcaraz?",suggest,athletes,1,3
