mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
Bryan Cranston rating highly rated. Bryan Cranston cast member of Malcolm in the Middle. Bryan Cranston place of birth Hollywood. Bryan Cranston gender male. Bryan Cranston occupation screenwriter. Bryan Cranston domain actor.,Bryan Cranston Highly Rated 'Malcolm In The Middle' Hollywood Male 'Screenwriter',Bryan Cranston is a highly rated male actor and screenwriter from Hollywood. He is best known for his role in the show Malcolm in the Middle.,inform,movie actors,1,6
Jada Pinkett Smith place of birth Baltimore. Jada Pinkett Smith date of birth 1971. Jada Pinkett Smith gender female. Jada Pinkett Smith occupation screenwriter. Jada Pinkett Smith domain actor.,Jada Pinkett Smith Baltimore 1971 Female 'Screenwriter',Jada Pinkett Smith is a female actor and screenwriter born in Baltimore in 1971.,inform,movie actors,1,5
Kajol height shorter. Kajol cast member of Kabhi Khushi Kabhie Gham.... Kajol spouse Ajay Devgn. Kajol occupation film actor. Kajol date of birth 1974. Kajol awards received Padma Shri in arts. Kajol gender female. Kajol domain actor.,Kajol Shorter 'Kabhi Khushi Kabhie Gham...' Ajay Devgn 'Film Actor' 1974 'Padma Shri In Arts' Female,Kajol is a female film actor born in 1974. She is shorter than average and is best known for her role in Kabhi Khushi Kabhie Gham.... She married Ajay Devgn and received the Padma Shri in arts.,inform,movie actors,1,11
Bea Arthur date of birth 1922. Bea Arthur rating highly rated. Bea Arthur awards received Tony Award for Best Actress in a Musical. Bea Arthur domain actor.,Bea Arthur 1922 Highly Rated 'Tony Award For Best Actress In A Musical',Bea Arthur is a highly rated actor born in 1922 who won a Tony Award for Best Actress in a Musical.,inform,movie actors,1,4
Natalie Portman domain actor.,Natalie Portman,Natalie Portman is an actor.,inform,movie actors,1,1
Madonna rating top rated. Madonna height average. Madonna place of birth Bay City. Madonna gender female. Madonna cast member of Material Girl. Madonna date of birth 1958. Madonna awards received Golden Globe Award for Best Actress – Motion Picture Musical or Comedy. Madonna domain actor.,Madonna Top Rated Average Bay City Female 'Material Girl' 1958 'Golden Globe Award For Best Actress – Motion Picture Musical Or Comedy'," Madonna is a top rated female actor born in Bay City in 1958. She is of average height and is best known for her role in Material Girl, for which she won a Golden Globe Award for Best Actress – Motion Picture Musical or Comedy.",inform,movie actors,1,8
Sara Gilbert height shorter. Sara Gilbert cast member of The View. Sara Gilbert occupation film actor. Sara Gilbert awards received Young Artist Awards. Sara Gilbert date of birth 1975. Sara Gilbert domain actor.,Sara Gilbert Shorter 'The View' 'Film Actor' 'Young Artist Awards' 1975,Sara Gilbert is a shorter film actor born in 1975. She is best known for her role in The View and has won Young Artist Awards.,inform,movie actors,1,6
Madonna rating top rated. Madonna cast member of La Isla Bonita. Madonna domain actor.,Madonna Top Rated 'La Isla Bonita',Madonna is a top rated actor known for her role in La Isla Bonita.,inform,movie actors,1,3
Pamela Adlon awards received Primetime Emmy Award. Pamela Adlon gender female. Pamela Adlon occupation actor. Pamela Adlon height shorter. Pamela Adlon spouse Felix O. Adlon. Pamela Adlon date of birth 1966. Pamela Adlon domain actor.,Pamela Adlon 'Primetime Emmy Award' Female 'Actor' Shorter Felix O. Adlon 1966," Pamela Adlon is a female actor and spouse of Felix O. Adlon, born in 1966. She is shorter than average and has won a Primetime Emmy Award.",inform,movie actors,1,8
Britney Spears gender female. Britney Spears domain actor.,Britney Spears Female,Britney Spears is a female actor.,inform,movie actors,1,2
Jessica Walter occupation television actor. Jessica Walter date of birth 1941. Jessica Walter gender female. Jessica Walter domain actor.,Jessica Walter 'Television Actor' 1941 Female,Jessica Walter is a female television actor born in 1941.,inform,movie actors,1,4
Tiffani Thiessen place of birth Long Beach. Tiffani Thiessen height average. Tiffani Thiessen occupation model. Tiffani Thiessen domain actor.,Tiffani Thiessen Long Beach Average 'Model',Tiffani Thiessen is an actor and model born in Long Beach with an average height.,inform,movie actors,1,4
Bruce Lee gender male. Bruce Lee place of birth San Francisco Chinese Hospital. Bruce Lee date of birth 1940. Bruce Lee rating moderately rated. Bruce Lee spouse Linda Lee Cadwell. Bruce Lee height shorter. Bruce Lee awards received star on Hollywood Walk of Fame. Bruce Lee domain actor.,Bruce Lee Male San Francisco Chinese Hospital 1940 Moderately Rated Linda Lee Cadwell Shorter 'Star On Hollywood Walk Of Fame',Bruce Lee was a moderately rated male actor born in 1940 at the San Francisco Chinese Hospital. He was shorter than average and was married to Linda Lee Cadwell. He received a star on the Hollywood Walk of Fame.,inform,movie actors,1,8
Christian Bale date of birth 1974. Christian Bale gender male. Christian Bale height taller. Christian Bale occupation voice actor. Christian Bale spouse Sandra Blažić. Christian Bale awards received Broadcast Film Critics Association Award for Best Actor in a Comedy. Christian Bale domain actor.,Christian Bale 1974 Male Taller 'Voice Actor' Sandra Blažić 'Broadcast Film Critics Association Award For Best Actor In A Comedy',Christian Bale is a male voice actor born in 1974 who is taller than average. He won a Broadcast Film Critics Association Award for Best Actor in a Comedy and is married to Sandra Blažić.,inform,movie actors,1,7
Lee Byung-hun awards received Asian Film Award for Best Actor. Lee Byung-hun height average. Lee Byung-hun domain actor.,Lee Byung-Hun 'Asian Film Award For Best Actor' Average,Lee Byung-hun is an actor of average height who won the Asian Film Award for Best Actor.,inform,movie actors,1,3
Angelina Jolie gender female. Angelina Jolie rating top rated. Angelina Jolie occupation humanitarian. Angelina Jolie cast member of Gia. Angelina Jolie domain actor.,Angelina Jolie Female Top Rated 'Humanitarian' 'Gia',Angelina Jolie is a top rated female actor and humanitarian best known for her role in Gia.,inform,movie actors,1,5
Marilyn Monroe place of birth Los Angeles. Marilyn Monroe gender female. Marilyn Monroe awards received star on Hollywood Walk of Fame. Marilyn Monroe rating highly rated. Marilyn Monroe cast member of The Misfits. Marilyn Monroe height average. Marilyn Monroe occupation Playboy Playmate. Marilyn Monroe domain actor.,Marilyn Monroe Los Angeles Female 'Star On Hollywood Walk Of Fame' Highly Rated 'The Misfits' Average 'Playboy Playmate',Marilyn Monroe is a highly rated female actor born in Los Angeles. She has an average height and was a Playboy Playmate. She has a star on the Hollywood Walk of Fame and is best known for her role in The Misfits.,inform,movie actors,1,8
Sophia Loren gender female. Sophia Loren spouse Carlo Ponti. Sophia Loren domain actor.,Sophia Loren Female Carlo Ponti,Sophia Loren is a female actor and is married to Carlo Ponti.,inform,movie actors,1,3
Natalie Portman gender female. Natalie Portman spouse Benjamin Millepied. Natalie Portman cast member of Black Swan. Natalie Portman awards received Golden Globe Award for Best Supporting Actress – Motion Picture. Natalie Portman occupation manufacturer. Natalie Portman domain actor.,Natalie Portman Female Benjamin Millepied 'Black Swan' 'Golden Globe Award For Best Supporting Actress – Motion Picture' 'Manufacturer'," Natalie Portman is a female actor, manufacturer, and spouse of Benjamin Millepied. She is best known for her role in Black Swan and has won a Golden Globe Award for Best Supporting Actress – Motion Picture.",inform,movie actors,1,6
James Cromwell cast member of Six Feet Under. James Cromwell occupation film actor. James Cromwell awards received Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie. James Cromwell date of birth 1940. James Cromwell gender male. James Cromwell domain actor.,James Cromwell 'Six Feet Under' 'Film Actor' 'Primetime Emmy Award For Outstanding Supporting Actor In A Miniseries Or A Movie' 1940 Male,James Cromwell is a male film actor born in 1940. He was a cast member of Six Feet Under and won a Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie.,inform,movie actors,1,6
Arnold Schwarzenegger place of birth Thal. Arnold Schwarzenegger gender male. Arnold Schwarzenegger rating top rated. Arnold Schwarzenegger awards received Bavarian TV Awards. Arnold Schwarzenegger spouse Maria Shriver. Arnold Schwarzenegger height taller. Arnold Schwarzenegger date of birth 1947. Arnold Schwarzenegger domain actor.,Arnold Schwarzenegger Thal Male Top Rated 'Bavarian Tv Awards' Maria Shriver Taller 1947," Arnold Schwarzenegger is a top rated male actor born in Thal in 1947. He is taller than average, married to Maria Shriver and received the Bavarian TV Awards.",inform,movie actors,1,8
Jackie Chan date of birth 1954. Jackie Chan gender male. Jackie Chan awards received star on Hollywood Walk of Fame. Jackie Chan rating highly rated. Jackie Chan domain actor.,Jackie Chan 1954 Male 'Star On Hollywood Walk Of Fame' Highly Rated,Jackie Chan is a highly rated male actor born in 1954. He received a star on the Hollywood Walk of Fame.,inform,movie actors,1,5
Bea Arthur place of birth New York City. Bea Arthur spouse Robert Alan Aurthur. Bea Arthur date of birth 1922. Bea Arthur occupation voice actor. Bea Arthur gender female. Bea Arthur rating highly rated. Bea Arthur awards received Tony Award for Best Featured Actress in a Musical. Bea Arthur domain actor.,Bea Arthur New York City Robert Alan Aurthur 1922 'Voice Actor' Female Highly Rated 'Tony Award For Best Featured Actress In A Musical',Bea Arthur is a highly rated female voice actor born in New York City in 1922. She was married to Robert Alan Aurthur and won a Tony Award for Best Featured Actress in a Musical.,inform,movie actors,1,8
Christian Bale occupation television actor. Christian Bale awards received Academy Award for Best Supporting Actor. Christian Bale rating moderately rated. Christian Bale gender male. Christian Bale domain actor.,Christian Bale 'Television Actor' 'Academy Award For Best Supporting Actor' Moderately Rated Male,Christian Bale is a moderately rated male television actor who has won an Academy Award for Best Supporting Actor.,inform,movie actors,1,5
Bryan Cranston height average. Bryan Cranston occupation stage actor. Bryan Cranston awards received Drama Desk Award for Outstanding Actor in a Play. Bryan Cranston cast member of Malcolm in the Middle. Bryan Cranston spouse Mickey Middleton. Bryan Cranston domain actor.,Bryan Cranston Average 'Stage Actor' 'Drama Desk Award For Outstanding Actor In A Play' 'Malcolm In The Middle' Mickey Middleton,Bryan Cranston is an average height stage actor who won a Drama Desk Award for Outstanding Actor in a Play and was a cast member of Malcolm in the Middle. He is married to Mickey Middleton.,inform,movie actors,1,6
Sophia Loren cast member of Yesterday. Sophia Loren domain actor.,Sophia Loren 'Yesterday,Sophia Loren is an actor known for her role in Yesterday.,inform,movie actors,1,2
Anthony Perkins domain actor.,Anthony Perkins,Anthony Perkins is an actor.,inform,movie actors,1,1
Tom Hardy rating moderately rated. Tom Hardy domain actor.,Tom Hardy Moderately Rated,Tom Hardy is a moderately rated actor.,inform,movie actors,1,2
Chris Hemsworth height taller. Chris Hemsworth cast member of Men in Black: International. Chris Hemsworth domain actor.,Chris Hemsworth Taller 'Men In Black: International',Chris Hemsworth is a taller than average actor known for his role in Men in Black: International.,inform,movie actors,1,3
Taika Waititi date of birth 1975. Taika Waititi rating moderately rated. Taika Waititi cast member of Boy. Taika Waititi place of birth Raukokore. Taika Waititi height taller. Taika Waititi awards received Academy Award for Best Writing. Taika Waititi domain actor.,Taika Waititi 1975 Moderately Rated 'Boy' Raukokore Taller 'Academy Award For Best Writing," Taika Waititi is a moderately rated actor born in 1975 in Raukokore, who is taller than average. He has acted in the movie Boy and won an Academy Award for Best Writing.",inform,movie actors,1,7
Rita Hayworth rating lower rated. Rita Hayworth cast member of Gilda. Rita Hayworth place of birth New York City. Rita Hayworth awards received star on Hollywood Walk of Fame. Rita Hayworth domain actor.,Rita Hayworth Lower Rated 'Gilda' New York City 'Star On Hollywood Walk Of Fame',Rita Hayworth is a lower rated actor born in New York City. She is best known for her role in Gilda and has a star on the Hollywood Walk of Fame.,inform,movie actors,1,5
Ken Watanabe place of birth Uonuma. Ken Watanabe domain actor.,Ken Watanabe Uonuma,Ken Watanabe is an actor from Uonuma.,inform,movie actors,1,2
Ronald Reagan date of birth 1911. Ronald Reagan awards received Doublespeak Award. Ronald Reagan gender male. Ronald Reagan spouse Nancy Reagan. Ronald Reagan height taller. Ronald Reagan occupation lifeguard. Ronald Reagan cast member of Tear down this wall!. Ronald Reagan domain actor.,Ronald Reagan 1911 'Doublespeak Award' Male Nancy Reagan Taller 'Lifeguard' 'Tear Down This Wall!'," Ronald Reagan was a male actor born in 1911. He was taller than average and was a lifeguard. He is best known for his role in 'Tear down this wall!', and won the Doublespeak Award. He was married to Nancy Reagan.",inform,movie actors,1,8
Patty Duke occupation actor. Patty Duke place of birth Queens. Patty Duke height shorter. Patty Duke domain actor.,Patty Duke 'Actor' Queens Shorter,Patty Duke is a shorter actor born in Queens.,inform,movie actors,1,4
Pamela Adlon rating lower rated. Pamela Adlon date of birth 1966. Pamela Adlon height shorter. Pamela Adlon domain actor.,Pamela Adlon Lower Rated 1966 Shorter,Pamela Adlon is a lower rated actor born in 1966. She is shorter than average.,inform,movie actors,1,4
Brad Garrett awards received Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series. Brad Garrett occupation screenwriter. Brad Garrett domain actor.,Brad Garrett 'Primetime Emmy Award For Outstanding Supporting Actor In A Comedy Series' 'Screenwriter',Brad Garrett is a screenwriter who won a Primetime Emmy Award for Outstanding Supporting Actor in a Comedy Series.,inform,movie actors,1,3
Taika Waititi cast member of Boy. Taika Waititi height taller. Taika Waititi rating moderately rated. Taika Waititi spouse Chelsea Winstanley. Taika Waititi occupation actor. Taika Waititi date of birth 1975. Taika Waititi awards received Academy Award for Best Writing. Taika Waititi domain actor.,Taika Waititi 'Boy' Taller Moderately Rated Chelsea Winstanley 'Actor' 1975 'Academy Award For Best Writing," Taika Waititi is a moderately rated taller actor born in 1975, who won an Academy Award for Best Writing. He is married to Chelsea Winstanley and was a cast member in the movie Boy.",inform,movie actors,1,8
Jenna Jameson height taller. Jenna Jameson domain actor.,Jenna Jameson Taller,Jenna Jameson is a taller than average actor.,inform,movie actors,1,2
Ken Watanabe rating highly rated. Ken Watanabe height taller. Ken Watanabe cast member of The Last Samurai. Ken Watanabe domain actor.,Ken Watanabe Highly Rated Taller 'The Last Samurai',Ken Watanabe is a highly rated actor who is taller than average. He is best known for his role in The Last Samurai.,inform,movie actors,1,4
Anthony Perkins rating highly rated. Anthony Perkins cast member of Psycho. Anthony Perkins height taller. Anthony Perkins gender male. Anthony Perkins date of birth 1932. Anthony Perkins awards received Cannes Film Festival Award for Best Actor. Anthony Perkins spouse Berry Berenson. Anthony Perkins domain actor.,Anthony Perkins Highly Rated 'Psycho' Taller Male 1932 'Cannes Film Festival Award For Best Actor' Berry Berenson,Anthony Perkins is a highly rated male actor who was born in 1932. He is taller than average and is best known for his role in Psycho. He married Berry Berenson and won the Cannes Film Festival Award for Best Actor.,inform,movie actors,1,8
Johnny Depp height average. Johnny Depp gender male. Johnny Depp domain actor.,Johnny Depp Average Male,Johnny Depp is a male actor of average height.,inform,movie actors,1,3
Arnold Schwarzenegger occupation film producer. Arnold Schwarzenegger rating top rated. Arnold Schwarzenegger awards received Golden Globe Award for New Star of the Year – Actor. Arnold Schwarzenegger cast member of Last Action Hero. Arnold Schwarzenegger domain actor.,Arnold Schwarzenegger 'Film Producer' Top Rated 'Golden Globe Award For New Star Of The Year – Actor' 'Last Action Hero',Arnold Schwarzenegger is a top rated film producer and actor best known for his role in Last Action Hero. He has won a Golden Globe Award for New Star of the Year – Actor.,inform,movie actors,1,5
Jennifer Connelly occupation model. Jennifer Connelly height taller. Jennifer Connelly domain actor.,Jennifer Connelly 'Model' Taller,Jennifer Connelly is a model who is taller than average.,inform,movie actors,1,3
Sara Gilbert rating lower rated. Sara Gilbert spouse Linda Perry. Sara Gilbert occupation film actor. Sara Gilbert place of birth Santa Monica. Sara Gilbert cast member of Roseanne. Sara Gilbert awards received Young Artist Awards. Sara Gilbert gender female. Sara Gilbert domain actor.,Sara Gilbert Lower Rated Linda Perry 'Film Actor' Santa Monica 'Roseanne' 'Young Artist Awards' Female,Sara Gilbert is a lower rated female film actor from Santa Monica. She is married to Linda Perry and is best known for her role in Roseanne. She has won Young Artist Awards.,inform,movie actors,1,8
Tom Hardy occupation executive producer. Tom Hardy height shorter. Tom Hardy awards received BAFTA Rising Star Award. Tom Hardy cast member of Inception. Tom Hardy domain actor.,Tom Hardy 'Executive Producer' Shorter 'Bafta Rising Star Award' 'Inception',Tom Hardy is an executive producer and actor of shorter stature. He won the BAFTA Rising Star Award and is best known for his role in Inception.,inform,movie actors,1,5
Patty Duke height shorter. Patty Duke spouse Harry Falk. Patty Duke occupation television actor. Patty Duke date of birth 1946. Patty Duke place of birth Queens. Patty Duke rating highly rated. Patty Duke awards received Golden Globe Award for Best Actress – Motion Picture Musical or Comedy. Patty Duke domain actor.,Patty Duke Shorter Harry Falk 'Television Actor' 1946 Queens Highly Rated 'Golden Globe Award For Best Actress – Motion Picture Musical Or Comedy'," Patty Duke is a highly rated television actor, born in Queens in 1946. She is known for her shorter stature, is married to Harry Falk, and won a Golden Globe Award for Best Actress – Motion Picture Musical or Comedy.",inform,movie actors,1,8
Kajol occupation film actor. Kajol place of birth Mumbai. Kajol cast member of Gupt: The Hidden Truth. Kajol rating highly rated. Kajol spouse Ajay Devgn. Kajol domain actor.,Kajol 'Film Actor' Mumbai 'Gupt: The Hidden Truth' Highly Rated Ajay Devgn," Kajol is a highly rated film actor from Mumbai, who was a cast member of Gupt: The Hidden Truth. She is married to Ajay Devgn.",inform,movie actors,1,6
Bruce Lee height shorter. Bruce Lee date of birth 1940. Bruce Lee gender male. Bruce Lee domain actor.,Bruce Lee Shorter 1940 Male," Bruce Lee was a male actor born in 1940, known for his shorter stature.",inform,movie actors,1,4
David Tennant height taller. David Tennant date of birth 1971. David Tennant rating moderately rated. David Tennant spouse Georgia Tennant. David Tennant awards received Daytime Emmy Award. David Tennant cast member of Doctor Who. David Tennant occupation podcaster. David Tennant domain actor.,David Tennant Taller 1971 Moderately Rated Georgia Tennant 'Daytime Emmy Award' 'Doctor Who' 'Podcaster'," David Tennant is a moderately rated actor, podcaster, and spouse of Georgia Tennant. He is taller than average, born in 1971, and won a Daytime Emmy Award. He is best known for his role in Doctor Who.",inform,movie actors,1,8
Ryan Reynolds awards received Saturn Award. Ryan Reynolds gender male. Ryan Reynolds place of birth Vancouver. Ryan Reynolds domain actor.,Ryan Reynolds 'Saturn Award' Male Vancouver,Ryan Reynolds is a male actor from Vancouver who has won a Saturn Award.,inform,movie actors,1,4
Zachary Levi place of birth Lake Charles. Zachary Levi domain actor.,Zachary Levi Lake Charles,Zachary Levi is an actor from Lake Charles.,inform,movie actors,1,2
Tom Hanks domain actor.,Tom Hanks,Tom Hanks is an actor.,inform,movie actors,1,1
"Ryan Reynolds date of birth 1976. Ryan Reynolds cast member of Deadpool. Ryan Reynolds place of birth Vancouver. Ryan Reynolds rating highly rated. Ryan Reynolds gender male. Ryan Reynolds spouse Blake Lively. Ryan Reynolds awards received ""Canadas Walk of Fame"". Ryan Reynolds domain actor.","Ryan Reynolds 1976 'Deadpool' Vancouver Highly Rated Male Blake Lively ""Canada'S Walk Of Fame"""," Ryan Reynolds is a highly rated male actor from Vancouver, born in 1976. He is best known for his role in Deadpool and is married to Blake Lively. He has received the ""Canada's Walk of Fame"" award.",inform,movie actors,1,8
Traci Lords place of birth Steubenville. Traci Lords spouse Brook Yeaton. Traci Lords height taller. Traci Lords date of birth 1968. Traci Lords cast member of Traci Lords: Underneath It All. Traci Lords rating lower rated. Traci Lords occupation film actor. Traci Lords domain actor.,Traci Lords Steubenville Brook Yeaton Taller 1968 'Traci Lords: Underneath It All' Lower Rated 'Film Actor'," Traci Lords is a lower rated film actor from Steubenville, who was born in 1968. She is taller than average and is best known for her role in the film Traci Lords: Underneath It All. She is married to Brook Yeaton.",inform,movie actors,1,8
Ronald Reagan place of birth Tampico. Ronald Reagan awards received Armed Forces Reserve Medal. Ronald Reagan gender male. Ronald Reagan domain actor.,Ronald Reagan Tampico 'Armed Forces Reserve Medal' Male,Ronald Reagan is a male actor born in Tampico who received the Armed Forces Reserve Medal.,inform,movie actors,1,4
"Ken Watanabe awards received ""Elan dor Award for Newcomer of the Year"". Ken Watanabe cast member of Tampopo. Ken Watanabe height taller. Ken Watanabe date of birth 1959. Ken Watanabe gender male. Ken Watanabe place of birth Uonuma. Ken Watanabe domain actor.","Ken Watanabe ""Elan D'Or Award For Newcomer Of The Year"" 'Tampopo' Taller 1959 Male Uonuma",Ken Watanabe is a taller than average male actor born in Uonuma in 1959. He won an Elan dor Award for Newcomer of the Year and is best known for his role in Tampopo.,inform,movie actors,1,7
Brad Garrett gender male. Brad Garrett date of birth 1960. Brad Garrett place of birth Woodland Hills. Brad Garrett cast member of Finding Nemo. Brad Garrett occupation television actor. Brad Garrett domain actor.,Brad Garrett Male 1960 Woodland Hills 'Finding Nemo' 'Television Actor',Brad Garrett is a male television actor born in 1960 in Woodland Hills. He is best known for his role in Finding Nemo.,inform,movie actors,1,6
Tom Hanks awards received Primetime Emmy Award. Tom Hanks spouse Rita Wilson. Tom Hanks gender male. Tom Hanks cast member of Forrest Gump. Tom Hanks date of birth 1956. Tom Hanks rating top rated. Tom Hanks domain actor.,Tom Hanks 'Primetime Emmy Award' Rita Wilson Male 'Forrest Gump' 1956 Top Rated,Tom Hanks is a top rated male actor born in 1956 who has won a Primetime Emmy Award. He is married to Rita Wilson and is best known for his role in Forrest Gump.,inform,movie actors,1,7
Donnie Yen occupation film actor. Donnie Yen height shorter. Donnie Yen domain actor.,Donnie Yen 'Film Actor' Shorter,Donnie Yen is a film actor known for his shorter stature.,inform,movie actors,1,3
Tiffani Thiessen rating lower rated. Tiffani Thiessen spouse Brady Smith. Tiffani Thiessen date of birth 1974. Tiffani Thiessen awards received Young Artist Awards. Tiffani Thiessen occupation film actor. Tiffani Thiessen domain actor.,Tiffani Thiessen Lower Rated Brady Smith 1974 'Young Artist Awards' 'Film Actor',Tiffani Thiessen is a lower rated film actor born in 1974. She is married to Brady Smith and has received Young Artist Awards.,inform,movie actors,1,6
David Tennant height taller. David Tennant awards received Daytime Emmy Award. David Tennant occupation stage actor. David Tennant date of birth 1971. David Tennant place of birth Bathgate. David Tennant rating moderately rated. David Tennant spouse Georgia Tennant. David Tennant domain actor.,David Tennant Taller 'Daytime Emmy Award' 'Stage Actor' 1971 Bathgate Moderately Rated Georgia Tennant,David Tennant is a moderately rated stage actor born in 1971 in Bathgate. He is taller than average and has won a Daytime Emmy Award. He is married to Georgia Tennant.,inform,movie actors,1,8
Bryan Cranston occupation screenwriter. Bryan Cranston domain actor.,Bryan Cranston 'Screenwriter',Bryan Cranston is an actor and screenwriter.,inform,movie actors,1,2
Lena Dunham awards received Directors Guild of America Award for Outstanding Directing – Comedy Series. Lena Dunham domain actor.,Lena Dunham 'Directors Guild Of America Award For Outstanding Directing – Comedy Series',Lena Dunham has won a Directors Guild of America Award for Outstanding Directing – Comedy Series.,inform,movie actors,1,2
Tiffani Thiessen gender female. Tiffani Thiessen occupation voice actor. Tiffani Thiessen place of birth Long Beach. Tiffani Thiessen awards received Young Artist Awards. Tiffani Thiessen domain actor.,Tiffani Thiessen Female 'Voice Actor' Long Beach 'Young Artist Awards',Tiffani Thiessen is a female voice actor from Long Beach who has won Young Artist Awards.,inform,movie actors,1,5
Sophia Loren date of birth 1934. Sophia Loren cast member of Yesterday. Sophia Loren rating top rated. Sophia Loren domain actor.,Sophia Loren 1934 'Yesterday Top Rated,Sophia Loren is a top rated actor born in 1934. She was a cast member of Yesterday.,inform,movie actors,1,4
Bea Arthur rating highly rated. Bea Arthur date of birth 1922. Bea Arthur domain actor.,Bea Arthur Highly Rated 1922,Bea Arthur was a highly rated actor born in 1922.,inform,movie actors,1,3
Bruce Lee awards received star on Hollywood Walk of Fame. Bruce Lee cast member of Enter the Dragon. Bruce Lee rating moderately rated. Bruce Lee place of birth San Francisco Chinese Hospital. Bruce Lee date of birth 1940. Bruce Lee height shorter. Bruce Lee occupation writer. Bruce Lee domain actor.,Bruce Lee 'Star On Hollywood Walk Of Fame' 'Enter The Dragon' Moderately Rated San Francisco Chinese Hospital 1940 Shorter 'Writer'," Bruce Lee was an actor, writer, born in 1940 in San Francisco Chinese Hospital. He was moderately rated, and is best known for his role in Enter the Dragon. He was shorter than average and was awarded a star on the Hollywood Walk of Fame.",inform,movie actors,1,8
Anthony Perkins height taller. Anthony Perkins rating highly rated. Anthony Perkins place of birth New York City. Anthony Perkins domain actor.,Anthony Perkins Taller Highly Rated New York City,Anthony Perkins is a highly rated actor from New York City who is taller than average.,inform,movie actors,1,4
Natalie Portman spouse Benjamin Millepied. Natalie Portman rating highly rated. Natalie Portman place of birth Jerusalem. Natalie Portman date of birth 1981. Natalie Portman occupation film actor. Natalie Portman cast member of Star Wars prequel trilogy. Natalie Portman domain actor.,Natalie Portman Benjamin Millepied Highly Rated Jerusalem 1981 'Film Actor' 'Star Wars Prequel Trilogy',Natalie Portman is a highly rated film actor born in Jerusalem in 1981. She is married to Benjamin Millepied and best known as a cast member of the Star Wars prequel trilogy.,inform,movie actors,1,7
Farrah Fawcett awards received Miniseries and Specials. Farrah Fawcett date of birth 1947. Farrah Fawcett occupation film producer. Farrah Fawcett place of birth Corpus Christi. Farrah Fawcett gender female. Farrah Fawcett domain actor.,Farrah Fawcett Miniseries And Specials' 1947 'Film Producer' Corpus Christi Female,Farrah Fawcett is a female film producer born in 1947 in Corpus Christi. She won a Miniseries and Specials award.,inform,movie actors,1,6
Ryan Reynolds cast member of Deadpool 2. Ryan Reynolds domain actor.,Ryan Reynolds 'Deadpool 2',Ryan Reynolds is an actor best known for his role in Deadpool 2.,inform,movie actors,1,2
James Cromwell height taller. James Cromwell occupation stage actor. James Cromwell domain actor.,James Cromwell Taller 'Stage Actor',James Cromwell is a tall stage actor.,inform,movie actors,1,3
Dwayne Johnson gender male. Dwayne Johnson rating moderately rated. Dwayne Johnson spouse Lauren Hashian. Dwayne Johnson date of birth 1972. Dwayne Johnson domain actor.,Dwayne Johnson Male Moderately Rated Lauren Hashian 1972,Dwayne Johnson is a moderately rated male actor born in 1972. He is married to Lauren Hashian.,inform,movie actors,1,5
George Clooney gender male. George Clooney place of birth Lexington. George Clooney spouse Amal Clooney. George Clooney cast member of Syriana. George Clooney awards received BAFTA Award for Best Film. George Clooney height taller. George Clooney rating top rated. George Clooney domain actor.,George Clooney Male Lexington Amal Clooney 'Syriana' 'Bafta Award For Best Film' Taller Top Rated," George Clooney is a top rated, taller than average male actor from Lexington. He is married to Amal Clooney and is best known for his role in Syriana, for which he won a BAFTA Award for Best Film.",inform,movie actors,1,8
Pamela Adlon place of birth Albany. Pamela Adlon awards received Primetime Emmy Award. Pamela Adlon spouse Felix O. Adlon. Pamela Adlon gender female. Pamela Adlon domain actor.,Pamela Adlon Albany 'Primetime Emmy Award' Felix O. Adlon Female,Pamela Adlon is a female actor from Albany who won a Primetime Emmy Award. She is married to Felix O. Adlon.,inform,movie actors,1,6
Dwayne Johnson place of birth Hayward. Dwayne Johnson spouse Lauren Hashian. Dwayne Johnson date of birth 1972. Dwayne Johnson rating moderately rated. Dwayne Johnson height taller. Dwayne Johnson gender male. Dwayne Johnson occupation television actor. Dwayne Johnson domain actor.,Dwayne Johnson Hayward Lauren Hashian 1972 Moderately Rated Taller Male 'Television Actor',Dwayne Johnson is a moderately rated male television actor born in 1972 in Hayward. He is taller than average and is married to Lauren Hashian.,inform,movie actors,1,8
Niecy Nash height shorter. Niecy Nash spouse Jessica Betts. Niecy Nash date of birth 1970. Niecy Nash domain actor.,Niecy Nash Shorter Jessica Betts 1970,Niecy Nash is a shorter actor born in 1970 and married to Jessica Betts.,inform,movie actors,1,4
Jessica Walter cast member of Play Misty for Me. Jessica Walter rating highly rated. Jessica Walter domain actor.,Jessica Walter 'Play Misty For Me' Highly Rated," Jessica Walter is a highly rated actor, best known for her role in Play Misty for Me.",inform,movie actors,1,3
Lee Byung-hun place of birth Seoul. Lee Byung-hun cast member of Mr. Sunshine. Lee Byung-hun spouse Lee Min-jung. Lee Byung-hun awards received Asian Film Award for Best Actor. Lee Byung-hun domain actor.,Lee Byung-Hun Seoul 'Mr. Sunshine' Lee Min-Jung 'Asian Film Award For Best Actor'," Lee Byung-hun is an actor from Seoul, best known for his role in Mr. Sunshine. He is married to Lee Min-jung and has won the Asian Film Award for Best Actor.",inform,movie actors,1,6
