,Unnamed: 0,index,mr,mr_new,pseudo_mr,num_triples,wikiName,text,da,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
39788,39788,252940,"Kinder Goat common class mammal. Kinder Goat locations North-America, South-America. Kinder Goat diet Herbivore. Kinder Goat color BrownGreyBlackWhite. Kinder Goat domain animals.","Kinder Goat common class mammal. Kinder Goat locations North-America, South-America. Kinder Goat diet Herbivore. Kinder Goat color BrownGreyBlackWhite. Kinder Goat domain animals.","Kinder Goat Mammal ['North-America', 'South-America' Herbivore Browngreyblackwhite",6,Kinder Goat," The Kinder Goat is a common mammal found in North-America and South-America. It is an Herbivore and is typically Brown, Grey, Black, and White.",inform,0.0284627247035069,35.133670806884766,3.060336737367801,0.79295343,inform,match_scores
41499,41499,253056,"Xerus slogan Squirrel that lives in burrows in Africa.. Xerus lifespan Unknown in the wild, 11.5 years-in captivity. Xerus skin type Hair. Xerus weight 14oz-22oz. Xerus diet Omnivore. Xerus domain animals.","Xerus slogan Squirrel that lives in burrows in Africa.. Xerus lifespan Unknown in the wild, 11.5 years-in captivity. Xerus skin type Hair. Xerus weight 14oz-22oz. Xerus diet Omnivore. Xerus domain animals.","Xerus Squirrel That Lives In Burrows In Africa. Unknown In The Wild, 11.5 Years-In Captivity Hair 14Oz-22Oz Omnivore",6,Xerus," Xerus is a Squirrel that lives in burrows in Africa, with a lifespan of  unknown in the wild but up to 11.5 years in captivity. It is covered in hair and typically weighs between 14oz and 22oz, and it is an omnivore.",inform,0.0283148065038595,35.31721115112305,1.2438555540747176,0.8404176,inform,match_scores
44507,44507,253211,Snorkie estimated population size unknown. Snorkie locations North-America. Snorkie biggest threat being crushed by larger animals or people. Snorkie color BrownGreyWhiteSilverMulti-colored. Snorkie favorite food meat. Snorkie main prey rats. Snorkie skin type Fur. Snorkie domain animals.,Snorkie estimated population size unknown. Snorkie locations North-America. Snorkie biggest threat being crushed by larger animals or people. Snorkie color BrownGreyWhiteSilverMulti-colored. Snorkie favorite food meat. Snorkie main prey rats. Snorkie skin type Fur. Snorkie domain animals.,Snorkie Unknown ['North-America' Being Crushed By Larger Animals Or People Browngreywhitesilvermulti-Colored Meat Rats Fur,9,Snorkie," The Snorkie is a small North American animal with an unknown population size. It has brown, grey, white, silver and multi-colored fur and it's favorite food is meat, particularly rats. Its biggest threat is being crushed by larger animals or people.",inform,0.0276657683397161,36.145751953125,0.7605497822189857,0.752331,inform,match_scores
40752,40752,253681,Fishing Cat domain animals.,Fishing Cat domain animals.,Fishing Cat,1,Fishing Cat, The Fishing Cat is an animal.,inform,0.0037957526445338,263.4523620605469,13.134549472120788,0.7937376,inform,match_scores_PPL
36036,36036,254031,"Ferret main prey Mice, Rabbit, Gophers. Ferret diet Carnivore. Ferret distinctive feature Long thin body and large eyes. Ferret favorite food Mice. Ferret lifespan 7 - 10 years. Ferret locations Europe. Ferret domain animals.","Ferret main prey Mice, Rabbit, Gophers. Ferret diet Carnivore. Ferret distinctive feature Long thin body and large eyes. Ferret favorite food Mice. Ferret lifespan 7 - 10 years. Ferret locations Europe. Ferret domain animals.","Ferret Mice, Rabbit, Gophers Carnivore Long Thin Body And Large Eyes Mice 7 - 10 Years ['Europe'",8,Ferret," The Ferret is a carnivore that lives in Europe, with a lifespan of 7 to 10 years. It has a distinctive long thin body and large eyes and it preys on Mice, Rabbit, and Gophers, with Mice being its favorite food.",inform,0.0393914331326575,25.38623046875,5.959615211458471,0.80837363,inform,match_scores
38745,38745,254035,"White Ferret / Albino Ferrets litter size 3-7. White Ferret / Albino Ferrets estimated population size 5-7 million U.S. alone. White Ferret / Albino Ferrets common class Mammal. White Ferret / Albino Ferrets height 15â€ avg + tail. White Ferret / Albino Ferrets name of young kit. White Ferret / Albino Ferrets locations Central-America, Oceania, Asia. White Ferret / Albino Ferrets domain animals.","White Ferret / Albino Ferrets litter size 3-7. White Ferret / Albino Ferrets estimated population size 5-7 million U.S. alone. White Ferret / Albino Ferrets common class Mammal. White Ferret / Albino Ferrets height 15â€ avg + tail. White Ferret / Albino Ferrets name of young kit. White Ferret / Albino Ferrets locations Central-America, Oceania, Asia. White Ferret / Albino Ferrets domain animals.","White Ferret / Albino Ferrets 3-7 5-7 Million (U.S. Alone) Mammal 15â€ Avg + Tail Kit 'Central-America', 'Oceania', 'Asia'",7,White Ferret / Albino Ferrets," The White Ferret, also known as an Albino Ferret, is a mammal found in Central-America, Oceania, and Asia. It has an estimated population of 5 to 7 million in the US alone, and its litter size averages from 3 to 7. White Ferrets are typically 15 inches long, not including the tail, and the young are called kits",inform,0.043110163171961,23.196386337280277,1.6898369320139537,0.73046887,inform,match_scores
37563,37563,254598,"Sockeye Salmon skin type Scales. Sockeye Salmon other names blueback salmon. Sockeye Salmon estimated population size Unknown. Sockeye Salmon group behavior School. Sockeye Salmon common class fish. Sockeye Salmon locations North-America, Ocean. Sockeye Salmon most distinctive feature Bright red to dirty red coloration during spawning season. Sockeye Salmon domain animals.","Sockeye Salmon skin type Scales. Sockeye Salmon other names blueback salmon. Sockeye Salmon estimated population size Unknown. Sockeye Salmon group behavior School. Sockeye Salmon common class fish. Sockeye Salmon locations North-America, Ocean. Sockeye Salmon most distinctive feature Bright red to dirty red coloration during spawning season. Sockeye Salmon domain animals.","Sockeye Salmon Scales Blueback Salmon Unknown School Fish ['North-America', 'Ocean' Bright Red To Dirty Red Coloration During Spawning Season",9,Sockeye Salmon," The Sockeye Salmon, also known as the blueback salmon, is a fish commonly found in North-America and the Ocean. It schools together and is most recognizable due to its bright red to dirty red coloration during the spawning season. The population size of this species is unknown.",inform,0.0312062073382394,32.04490661621094,1.5499686563608683,0.7732735,inform,match_scores
43658,43658,254853,"Keel Billed Toucan locations Central-America, South-America. Keel Billed Toucan popularity very popular. Keel Billed Toucan domain animals.","Keel Billed Toucan locations Central-America, South-America. Keel Billed Toucan popularity very popular. Keel Billed Toucan domain animals.","Keel Billed Toucan ['Central-America', 'South-America' Very Popular",4,Keel Billed Toucan," The Keel Billed Toucan is a very popular animal, found in Central and South America.",inform,0.0121652868507108,82.20110321044922,9.1478271122476,0.7357508,inform,match_scores
44665,44665,257305,"Biscuit Beetle lifespan 2-7 months. Biscuit Beetle other names Bread beetle or drugstore beetle. Biscuit Beetle predators Other insects. Biscuit Beetle skin type Exoskeleton. Biscuit Beetle locations Africa, Eurasia, South-America. Biscuit Beetle gestation period A few days. Biscuit Beetle domain animals.","Biscuit Beetle lifespan 2-7 months. Biscuit Beetle other names Bread beetle or drugstore beetle. Biscuit Beetle predators Other insects. Biscuit Beetle skin type Exoskeleton. Biscuit Beetle locations Africa, Eurasia, South-America. Biscuit Beetle gestation period A few days. Biscuit Beetle domain animals.","Biscuit Beetle 2-7 Months Bread Beetle Or Drugstore Beetle Other Insects Exoskeleton ['Africa', 'Eurasia', 'South-America' A Few Days",8,Biscuit Beetle," The Biscuit Beetle, also known as the Bread Beetle or Drugstore Beetle, has a lifespan of 2 to 7 months. It has an exoskeleton and is found in Africa, Eurasia, and South-America. It has a few days of gestation, and its predators are other insects.",inform,0.0395330216112514,25.29530906677246,2.7027319057477674,0.81772864,inform,match_scores
36630,36630,257436,"Gouldian Finch height 5in. Gouldian Finch estimated population size 2,500. Gouldian Finch biggest threat Habitat changes. Gouldian Finch predators Cats, hawks, and snakes. Gouldian Finch popularity very popular. Gouldian Finch weight 14g. Gouldian Finch domain animals.","Gouldian Finch height 5in. Gouldian Finch estimated population size 2,500. Gouldian Finch biggest threat Habitat changes. Gouldian Finch predators Cats, hawks, and snakes. Gouldian Finch popularity very popular. Gouldian Finch weight 14g. Gouldian Finch domain animals.","Gouldian Finch 5In 2,500 Habitat Changes Cats, Hawks, And Snakes Very Popular 14G",7,Gouldian Finch," The Gouldian Finch is a very popular, five inch tall bird with an estimated population of 2,500. It is threatened by habitat changes, and it is preyed upon by cats, hawks, and snakes. It weighs 14g.",inform,0.0243145554628956,41.127628326416016,2.1432834272474053,0.8013928,inform,match_scores
37082,37082,257964,"Siberian Tiger weight 100kg - 350kg 220lbs - 770lbs. Siberian Tiger main prey Deer, Cattle, Wild Boar. Siberian Tiger color BlackWhiteOrange. Siberian Tiger locations Asia, Eurasia. Siberian Tiger predators Human. Siberian Tiger domain animals.","Siberian Tiger weight 100kg - 350kg 220lbs - 770lbs. Siberian Tiger main prey Deer, Cattle, Wild Boar. Siberian Tiger color BlackWhiteOrange. Siberian Tiger locations Asia, Eurasia. Siberian Tiger predators Human. Siberian Tiger domain animals.","Siberian Tiger 100Kg - 350Kg (220Lbs - 770Lbs) Deer, Cattle, Wild Boar Blackwhiteorange ['Asia', 'Eurasia' Human",7,Siberian Tiger," The Siberian Tiger is a large predator found throughout Asia and Eurasia, with a weight ranging from 100kg to 350kg (220lbs to 770lbs). It has a distinctive black, white and orange coloring and preys on deer, cattle and wild boar. Its main predator is humans.",inform,0.0521051177977287,19.191972732543945,1.8784392958042235,0.8352422,inform,match_scores
42072,42072,258129,"Parrot Snake color GoldGreen. Parrot Snake lifespan 7-8 years. Parrot Snake locations Central-America, South-America. Parrot Snake diet Carnivore. Parrot Snake popularity very popular. Parrot Snake common class reptile. Parrot Snake name of young Hatchlings. Parrot Snake domain animals.","Parrot Snake color GoldGreen. Parrot Snake lifespan 7-8 years. Parrot Snake locations Central-America, South-America. Parrot Snake diet Carnivore. Parrot Snake popularity very popular. Parrot Snake common class reptile. Parrot Snake name of young Hatchlings. Parrot Snake domain animals.","Parrot Snake Goldgreen 7-8 Years ['Central-America', 'South-America' Carnivore Very Popular Reptile Hatchlings",9,Parrot Snake," The Parrot Snake is a Gold-Green reptile native to Central-America and South-America. It lives for 7 to 8 years, and it is a carnivore which is very popular. Its young are called hatchlings.",inform,0.0284005647091045,35.210567474365234,2.5058623314122577,0.8348339,inform,match_scores
44357,44357,259179,"American Pygmy Goat locations North-America. American Pygmy Goat color GreyBlackWhiteCaramel. American Pygmy Goat weight 30-90 lbs. American Pygmy Goat lifespan 8-12 years. American Pygmy Goat group behavior Herd. American Pygmy Goat habitat Rocky terrain, Hillsides, Plains, Farmland. American Pygmy Goat skin type Fur. American Pygmy Goat domain animals.","American Pygmy Goat locations North-America. American Pygmy Goat color GreyBlackWhiteCaramel. American Pygmy Goat weight 30-90 lbs. American Pygmy Goat lifespan 8-12 years. American Pygmy Goat group behavior Herd. American Pygmy Goat habitat Rocky terrain, Hillsides, Plains, Farmland. American Pygmy Goat skin type Fur. American Pygmy Goat domain animals.","American Pygmy Goat ['North-America' Greyblackwhitecaramel 30-90 Lbs 8-12 Years Herd Rocky Terrain, Hillsides, Plains, Farmland Fur",9,American Pygmy Goat," The American Pygmy Goat is a small goat native to North America, typically grey, black, white, or caramel colored and weighing 30 to 90 pounds. They can live up to 8-12 years and live in herds, and are typically found in rocky terrain, hillsides, plains, and farmland. They have a fur type of skin.",inform,0.0467822105747348,21.375646591186523,3.932648690042879,0.7665498,inform,match_scores
41430,41430,260584,Eastern Brown Snake popularity very popular. Eastern Brown Snake diet Carnivore. Eastern Brown Snake color Brown. Eastern Brown Snake locations Oceania. Eastern Brown Snake common class reptile. Eastern Brown Snake lifespan 10 to 20 years. Eastern Brown Snake domain animals.,Eastern Brown Snake popularity very popular. Eastern Brown Snake diet Carnivore. Eastern Brown Snake color Brown. Eastern Brown Snake locations Oceania. Eastern Brown Snake common class reptile. Eastern Brown Snake lifespan 10 to 20 years. Eastern Brown Snake domain animals.,Eastern Brown Snake Very Popular Carnivore Brown ['Oceania' Reptile 10 To 20 Years,8,Eastern Brown Snake," The Eastern Brown Snake is a very popular, carnivorous, brown reptile that is found in Oceania and typically lives for 10 to 20 years.",inform,0.0287173810901768,34.82211685180664,5.869760893038728,0.85345113,inform,match_scores
42266,42266,261448,Cockatiel litter size Five. Cockatiel diet Herbivore. Cockatiel domain animals.,Cockatiel litter size Five. Cockatiel diet Herbivore. Cockatiel domain animals.,Cockatiel Five Herbivore,3,Cockatiel, The Cockatiel is a herbivore with a litter size of five.,inform,0.0193230533172209,51.75165557861328,3.3864985683445354,0.83322024,inform,match_scores
42342,42342,261539,"Indian Rhinoceros color BrownGreyBlack. Indian Rhinoceros habitat Tropical bushland, grassland and savannas. Indian Rhinoceros skin type Leather. Indian Rhinoceros top speed 30 mph. Indian Rhinoceros slogan Also known as the one-horned rhino!. Indian Rhinoceros lifespan 45-50 years. Indian Rhinoceros common class Mammal. Indian Rhinoceros domain animals.","Indian Rhinoceros color BrownGreyBlack. Indian Rhinoceros habitat Tropical bushland, grassland and savannas. Indian Rhinoceros skin type Leather. Indian Rhinoceros top speed 30 mph. Indian Rhinoceros slogan Also known as the one-horned rhino!. Indian Rhinoceros lifespan 45-50 years. Indian Rhinoceros common class Mammal. Indian Rhinoceros domain animals.","Indian Rhinoceros Browngreyblack Tropical Bushland, Grassland And Savannas Leather 30 Mph Also Known As The One-Horned Rhino! 45-50 Years Mammal",8,Indian Rhinoceros," The Indian Rhinoceros, also known as the one-horned rhino, is a Brown, Grey and Black mammal with a leathery skin. It can reach up to 30 mph and lives for 45 to 50 years in tropical bushland, grasslands and savannas.",inform,0.0487248354581428,20.523414611816406,2.1740981369339423,0.9251422,inform,match_scores
42140,42140,261967,"Sambar locations Asia, North-America, Oceania. Sambar lifespan 26 years. Sambar most distinctive feature The large antlers of the male. Sambar predators Humans, tigers, leopards, and dholes. Sambar estimated population size Unknown. Sambar group behavior Solitary/Group. Sambar domain animals.","Sambar locations Asia, North-America, Oceania. Sambar lifespan 26 years. Sambar most distinctive feature The large antlers of the male. Sambar predators Humans, tigers, leopards, and dholes. Sambar estimated population size Unknown. Sambar group behavior Solitary/Group. Sambar domain animals.","Sambar ['Asia', 'North-America', 'Oceania' 26 Years The Large Antlers Of The Male Humans, Tigers, Leopards, And Dholes Unknown Solitary/Group",8,Sambar," The Sambar is native to Asia, North-America and Oceania and it has a life span of up to 26 years. The most distinctive feature of the male is its large antlers. It is preyed upon by Humans, tigers, leopards, and dholes. Its population size is unknown, and it can be found in both solitary and group behavior",inform,0.0337487361636187,29.630739212036133,1.6654097806299404,0.7360464,inform,match_scores
41293,41293,263207,Cockatiel most distinctive feature Its cheek patches. Cockatiel common class Bird. Cockatiel popularity very popular. Cockatiel top speed 43 mph. Cockatiel predators Raptors. Cockatiel skin type Feathers. Cockatiel domain animals.,Cockatiel most distinctive feature Its cheek patches. Cockatiel common class Bird. Cockatiel popularity very popular. Cockatiel top speed 43 mph. Cockatiel predators Raptors. Cockatiel skin type Feathers. Cockatiel domain animals.,Cockatiel Its Cheek Patches Bird Very Popular 43 Mph Raptors Feathers,7,Cockatiel," The Cockatiel is a very popular bird, known for its cheek patches, that has a top speed of 43 miles per hour. It is covered in feathers and its predators are Raptors.",inform,0.0223389820195839,44.76479721069336,1.34941169475663,0.8655313,inform,match_scores
39415,39415,263208,"Common Raven predators Owls, eagles, martens attack their eggs, larger birds of prey such as great horned owls and mammalian carnivores such as coyotes or cougars might prey on younger ravens.. Common Raven litter size Three to seven. Common Raven most distinctive feature Their intelligence. Common Raven top speed 40 mph. Common Raven popularity very popular. Common Raven domain animals.","Common Raven predators Owls, eagles, martens attack their eggs, larger birds of prey such as great horned owls and mammalian carnivores such as coyotes or cougars might prey on younger ravens.. Common Raven litter size Three to seven. Common Raven most distinctive feature Their intelligence. Common Raven top speed 40 mph. Common Raven popularity very popular. Common Raven domain animals.","Common Raven Owls, Eagles, Martens Attack Their Eggs, Larger Birds Of Prey Such As Great Horned Owls And Mammalian Carnivores Such As Coyotes Or Cougars Might Prey On Younger Ravens. Three To Seven Their Intelligence 40 Mph Very Popular",6,Common Raven,"
The Common Raven is a very popular animal with many predators, such as Owls, Eagles and Martens that attack their eggs. Larger birds of prey such as Great Horned Owls and mammalian carnivores such as Coyotes or Cougars might prey on younger ravens. They are known for their intelligence and have a top speed of 40 miles per hour. A typical",inform,0.0345456705469443,28.94718742370605,4.563214269860877,0.94012266,inform,match_scores
41459,41459,263329,"Eastern Barred Bandicoot biggest threat Habitat loss. Eastern Barred Bandicoot skin type Hair. Eastern Barred Bandicoot predators Red fox, dingo. Eastern Barred Bandicoot locations Oceania. Eastern Barred Bandicoot gestation period 12 days. Eastern Barred Bandicoot domain animals.","Eastern Barred Bandicoot biggest threat Habitat loss. Eastern Barred Bandicoot skin type Hair. Eastern Barred Bandicoot predators Red fox, dingo. Eastern Barred Bandicoot locations Oceania. Eastern Barred Bandicoot gestation period 12 days. Eastern Barred Bandicoot domain animals.","Eastern Barred Bandicoot Habitat Loss Hair Red Fox, Dingo ['Oceania' 12 Days",7,Eastern Barred Bandicoot," The Eastern Barred Bandicoot is an Oceania animal covered with hair, whose biggest threat is habitat loss. Its predators are Red fox and dingo, and its gestation period is 12 days.",inform,0.0138434909863952,72.23611450195312,4.674499231292217,0.7724708,inform,match_scores
39031,39031,263452,"Slow Worm weight 20g - 100g 0.7oz - 3.5oz. Slow Worm main prey Insects, Slugs, Worms. Slow Worm slogan Found widely throughout British gardens!. Slow Worm favorite food Insects. Slow Worm domain animals.","Slow Worm weight 20g - 100g 0.7oz - 3.5oz. Slow Worm main prey Insects, Slugs, Worms. Slow Worm slogan Found widely throughout British gardens!. Slow Worm favorite food Insects. Slow Worm domain animals.","Slow Worm 20G - 100G (0.7Oz - 3.5Oz) Insects, Slugs, Worms Found Widely Throughout British Gardens! Insects",5,Slow Worm," The Slow Worm is a common inhabitant of British gardens, and it eats Insects, Slugs and Worms. It can weigh from 20g to 100g, which is about 0.7oz to 3.5oz. Its favorite food is Insects.",inform,0.0397231092715843,25.17426300048828,4.85467799764443,0.822911,inform,match_scores
37574,37574,264479,"Saiga locations Asia. Saiga favorite food grasses, lichen. Saiga weight 30-45kg 66-99lbs. Saiga habitat arid grasslands, steppes. Saiga most distinctive feature Large nose with downward-facing nostrils. Saiga domain animals.","Saiga locations Asia. Saiga favorite food grasses, lichen. Saiga weight 30-45kg 66-99lbs. Saiga habitat arid grasslands, steppes. Saiga most distinctive feature Large nose with downward-facing nostrils. Saiga domain animals.","Saiga ['Asia' Grasses, Lichen 30-45Kg (66-99Lbs) Arid Grasslands, Steppes Large Nose With Downward-Facing Nostrils",7,Saiga," The Saiga is a species of antelope found in Asia, living in arid grasslands and steppes. It eats grasses and lichen and weighs between 30-45kg (66-99lbs). Its most distinctive feature is its large nose with downward-facing nostrils.",inform,0.0462225450929188,21.634464263916016,4.091806534297076,0.8265613,inform,match_scores
42629,42629,264541,"Coyote slogan Also known as the Prairie Wolf!. Coyote common class Mammal. Coyote popularity very popular. Coyote main prey Rabbit, Mice, Deer. Coyote color BrownGreyTan. Coyote favorite food Rabbit. Coyote lifespan 10 - 15 years. Coyote domain animals.","Coyote slogan Also known as the Prairie Wolf!. Coyote common class Mammal. Coyote popularity very popular. Coyote main prey Rabbit, Mice, Deer. Coyote color BrownGreyTan. Coyote favorite food Rabbit. Coyote lifespan 10 - 15 years. Coyote domain animals.","Coyote Also Known As The Prairie Wolf! Mammal Very Popular Rabbit, Mice, Deer Browngreytan Rabbit 10 - 15 Years",8,Coyote," The Coyote, also known as the Prairie Wolf, is a very popular Mammal. It typically has a Brown, Grey and Tan fur and lives for 10 to 15 years. It's main prey is Rabbit, Mice and Deer, and its favorite food is Rabbit.",inform,0.0355063687747557,28.16396141052246,4.246335244728267,0.82583314,inform,match_scores
40686,40686,265121,"Blanket Octopus estimated population size Unknown, but status is Least Concern. Blanket Octopus habitat Surface to mid-water, Coral reef. Blanket Octopus popularity very popular. Blanket Octopus group behavior Solitary. Blanket Octopus domain animals.","Blanket Octopus estimated population size Unknown, but status is Least Concern. Blanket Octopus habitat Surface to mid-water, Coral reef. Blanket Octopus popularity very popular. Blanket Octopus group behavior Solitary. Blanket Octopus domain animals.","Blanket Octopus Unknown, But Status Is Least Concern Surface To Mid-Water, Coral Reef Very Popular Solitary",5,Blanket Octopus," The Blanket Octopus is a solitary creature, living in the surface to mid-water of Coral reefs, and is very popular. Its population number is unknown, but its status is Least Concern.",inform,0.0193205923829944,51.75824737548828,3.3355592666827527,0.83900726,inform,match_scores
42277,42277,265206,"Aldabra Giant Tortoise skin type Scales. Aldabra Giant Tortoise estimated population size 200,000. Aldabra Giant Tortoise top speed 0.3 mph. Aldabra Giant Tortoise diet Herbivore. Aldabra Giant Tortoise color BrownBlackTan. Aldabra Giant Tortoise domain animals.","Aldabra Giant Tortoise skin type Scales. Aldabra Giant Tortoise estimated population size 200,000. Aldabra Giant Tortoise top speed 0.3 mph. Aldabra Giant Tortoise diet Herbivore. Aldabra Giant Tortoise color BrownBlackTan. Aldabra Giant Tortoise domain animals.","Aldabra Giant Tortoise Scales 200,000 0.3 Mph Herbivore Brownblacktan",6,Aldabra Giant Tortoise," The Aldabra Giant Tortoise has an estimated population of 200,000 and a top speed of 0.3 mph. It is an herbivore with a skin covered in scales and a coloration of brown, black and tan.",inform,0.0509714646596237,19.618820190429688,4.098769866037126,0.8180054,inform,match_scores
43429,43429,265853,"Golden Masked Owl skin type Feathers. Golden Masked Owl other names Bismarck masked owl. Golden Masked Owl litter size 2-3 eggs. Golden Masked Owl color BrownWhiteLight-Brown. Golden Masked Owl estimated population size 2,500-9,999 individuals. Golden Masked Owl lifespan 4 years. Golden Masked Owl weight 0.9lbs â€“ 1.7lbs. Golden Masked Owl domain animals.","Golden Masked Owl skin type Feathers. Golden Masked Owl other names Bismarck masked owl. Golden Masked Owl litter size 2-3 eggs. Golden Masked Owl color BrownWhiteLight-Brown. Golden Masked Owl estimated population size 2,500-9,999 individuals. Golden Masked Owl lifespan 4 years. Golden Masked Owl weight 0.9lbs â€“ 1.7lbs. Golden Masked Owl domain animals.","Golden Masked Owl Feathers Bismarck Masked Owl 2-3 Eggs Brownwhitelight-Brown 2,500-9,999 Individuals 4 Years 0.9Lbs â€“ 1.7Lbs",8,Golden Masked Owl," The Golden Masked Owl, also known as the Bismarck masked owl, is a Brown, White and Light-Brown feathered owl with an estimated population size of 2,500 to 9,999 individuals. It typically has a litter of 2-3 eggs and lives for 4 years, with a weight of between 0.9lbs and 1.7lbs.",inform,0.042656245601457,23.443225860595703,4.451963616250483,0.8583898,inform,match_scores
37139,37139,265943,Walleye Fish gestation period 12-30 days. Walleye Fish lifespan 240 months. Walleye Fish domain animals.,Walleye Fish gestation period 12-30 days. Walleye Fish lifespan 240 months. Walleye Fish domain animals.,Walleye Fish 12-30 Days 240 Months,3,Walleye Fish, The Walleye Fish has a gestation period of 12-30 days and a lifespan of up to 240 months.,inform,0.0297011754298186,33.668701171875,8.896962872669691,0.84537864,inform,match_scores
38996,38996,266435,"Brown Water Snake other names southern water snake. Brown Water Snake skin type Scales. Brown Water Snake diet Omnivore. Brown Water Snake litter size Up to 61, but typically 20-30. Brown Water Snake common class reptile. Brown Water Snake locations North-America. Brown Water Snake popularity very popular. Brown Water Snake domain animals.","Brown Water Snake other names southern water snake. Brown Water Snake skin type Scales. Brown Water Snake diet Omnivore. Brown Water Snake litter size Up to 61, but typically 20-30. Brown Water Snake common class reptile. Brown Water Snake locations North-America. Brown Water Snake popularity very popular. Brown Water Snake domain animals.","Brown Water Snake Southern Water Snake Scales Omnivore Up To 61, But Typically 20-30 Reptile ['North-America' Very Popular",9,Brown Water Snake," The Brown Water Snake, also known as the Southern Water Snake, is a very popular reptile with scales found in North-America. It is an omnivore and it's litters typically range from 20 to 30, but they can have up to 61.",inform,0.0320358526241281,31.21502685546875,5.653171078511425,0.8730389,inform,match_scores
39613,39613,266680,"Olive Baboon locations Africa. Olive Baboon common class mammal. Olive Baboon biggest threat Hunting and habitat loss. Olive Baboon name of young infant. Olive Baboon predators Leopards, crocodiles, raptors, hyenas, wild dogs, and chimpanzees. Olive Baboon weight 30-55 pounds. Olive Baboon height two feet. Olive Baboon domain animals.","Olive Baboon locations Africa. Olive Baboon common class mammal. Olive Baboon biggest threat Hunting and habitat loss. Olive Baboon name of young infant. Olive Baboon predators Leopards, crocodiles, raptors, hyenas, wild dogs, and chimpanzees. Olive Baboon weight 30-55 pounds. Olive Baboon height two feet. Olive Baboon domain animals.","Olive Baboon ['Africa' Mammal Hunting And Habitat Loss Infant Leopards, Crocodiles, Raptors, Hyenas, Wild Dogs, And Chimpanzees 30-55 Pounds Two Feet",9,Olive Baboon," The Olive Baboon is a mammal found in Africa and its biggest threat is Hunting and habitat loss. It has a weight of 30-55 pounds and a height of two feet. Its young are called infant and its predators are Leopards, crocodiles, raptors, hyenas, wild dogs, and chimpanzees.",inform,0.0299312028999506,33.409950256347656,3.918225430439208,0.8897853,inform,match_scores
43819,43819,267126,Chimpanzee diet Omnivore. Chimpanzee color BrownBlack. Chimpanzee other names Common Chimpanzee. Chimpanzee common class Mammal. Chimpanzee weight 26kg - 70kg 57lbs - 154lbs. Chimpanzee habitat Tropical forest and woody savanna. Chimpanzee skin type Hair. Chimpanzee domain animals.,Chimpanzee diet Omnivore. Chimpanzee color BrownBlack. Chimpanzee other names Common Chimpanzee. Chimpanzee common class Mammal. Chimpanzee weight 26kg - 70kg 57lbs - 154lbs. Chimpanzee habitat Tropical forest and woody savanna. Chimpanzee skin type Hair. Chimpanzee domain animals.,Chimpanzee Omnivore Brownblack Common Chimpanzee Mammal 26Kg - 70Kg (57Lbs - 154Lbs) Tropical Forest And Woody Savanna Hair,8,Chimpanzee," The Chimpanzee, also known as the Common Chimpanzee, is an omnivore mammal with a brown and black coat of hair. It usually weighs between 26kg and 70kg (57lbs - 154lbs), and it lives in tropical forests and woody savannas.",inform,0.0598268985518889,16.714889526367188,2.091907353029706,0.91908675,inform,match_scores
41500,41500,267644,Indian Giant Squirrel gestation period 28-35 days. Indian Giant Squirrel estimated population size unknown. Indian Giant Squirrel group behavior Solitary/Pairs. Indian Giant Squirrel diet Omnivore. Indian Giant Squirrel other names Malabar Giant Squirrel. Indian Giant Squirrel popularity very popular. Indian Giant Squirrel domain animals.,Indian Giant Squirrel gestation period 28-35 days. Indian Giant Squirrel estimated population size unknown. Indian Giant Squirrel group behavior Solitary/Pairs. Indian Giant Squirrel diet Omnivore. Indian Giant Squirrel other names Malabar Giant Squirrel. Indian Giant Squirrel popularity very popular. Indian Giant Squirrel domain animals.,Indian Giant Squirrel 28-35 Days Unknown Solitary/Pairs Omnivore Malabar Giant Squirrel Very Popular,7,Indian Giant Squirrel," The Indian Giant Squirrel, also known as the Malabar Giant Squirrel, is a solitary or pairs living creature which has an unknown population size. It is an omnivore, with a gestation period of 28 to 35 days, and it is very popular.",inform,0.0417190122417826,23.96988677978516,5.116348683919507,0.8248324,inform,match_scores
43291,43291,268427,Eastern Indigo Snake biggest threat Habitat loss. Eastern Indigo Snake diet Carnivore. Eastern Indigo Snake other names Racer. Eastern Indigo Snake domain animals.,Eastern Indigo Snake biggest threat Habitat loss. Eastern Indigo Snake diet Carnivore. Eastern Indigo Snake other names Racer. Eastern Indigo Snake domain animals.,Eastern Indigo Snake Habitat Loss Carnivore Racer,4,Eastern Indigo Snake," The Eastern Indigo Snake, also known as a Racer, is a Carnivore that is threatened by habitat loss.",inform,0.0180663647243863,55.35147857666016,7.681104116622756,0.86535805,inform,match_scores_PPL
