,Unnamed: 0,index,mr,mr_new,pseudo_mr,num_triples,text,da,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
1350,1350,9135,"Bambino meowing sometimes meows. Bambino descriptor Fans of these felines love them for their playful, energetic, and affectionate personalities.. Bambino stranger friendly friendly to strangers. Bambino family friendly very affectionate. Bambino rating good. Bambino domain cat breeds.","Bambino meowing sometimes meows. Bambino descriptor Fans of these felines love them for their playful, energetic, and affectionate personalities.. Bambino stranger friendly friendly to strangers. Bambino family friendly very affectionate. Bambino rating good. Bambino domain cat breeds.","Bambino Sometimes Meows Fans Of These Felines Love Them For Their Playful, Energetic, And Affectionate Personalities. Friendly To Strangers Very Affectionate Good",6," The Bambino Cat is a breed that is friendly to strangers and very affectionate with its family. It sometimes meows and is known for its playful, energetic and affectionate personality. It has a good rating among its fans.",inform,0.0314180225524602,31.82886505126953,1.1493330194206166,0.82480514,inform,match_scores
29341,29341,9136,"Maine Coon origin Maine, USA. Maine Coon domain cat breeds.","Maine Coon origin Maine, USA. Maine Coon domain cat breeds.","Maine Coon Maine, Usa",2," The Maine Coon is a cat breed that originated in Maine, USA.",inform,0.015310632778435,65.3140869140625,8.032276872815304,0.89414316,inform,match_scores
3732,3732,9159,Cyprus intelligence very intelligent. Cyprus shedding minimal shedding. Cyprus domain cat breeds.,Cyprus intelligence very intelligent. Cyprus shedding minimal shedding. Cyprus domain cat breeds.,Cyprus Very Intelligent Minimal Shedding,3, The Cyprus cat breed is known for being very intelligent and for having minimal shedding.,inform,0.0064014647101382,156.21424865722656,2.445593937240363,0.8003719,inform,match_scores
29774,29774,9181,Desert Lynx family friendly very affectionate. Desert Lynx domain cat breeds.,Desert Lynx family friendly very affectionate. Desert Lynx domain cat breeds.,Desert Lynx Very Affectionate,2, The Desert Lynx is a very friendly and affectionate cat breed.,inform,0.018314810254153,54.60062026977539,6.772997136689072,0.77747965,give_opinion,all_scores
22400,22400,9187,Chinese Li Hua rating good. Chinese Li Hua intelligence very intelligent. Chinese Li Hua grooming little grooming. Chinese Li Hua shedding average shedding. Chinese Li Hua length Medium to large. Chinese Li Hua meowing sometimes meows. Chinese Li Hua stranger friendly friendly to strangers. Chinese Li Hua domain cat breeds.,Chinese Li Hua rating good. Chinese Li Hua intelligence very intelligent. Chinese Li Hua grooming little grooming. Chinese Li Hua shedding average shedding. Chinese Li Hua length Medium to large. Chinese Li Hua meowing sometimes meows. Chinese Li Hua stranger friendly friendly to strangers. Chinese Li Hua domain cat breeds.,Chinese Li Hua Good Very Intelligent Little Grooming Average Shedding Medium To Large Sometimes Meows Friendly To Strangers,8," The Chinese Li Hua is a good-rated cat breed that is very intelligent, with low grooming needs and average shedding. It is medium to large in size and sometimes meows. It is also friendly to strangers.",inform,0.0156217298796571,64.01339721679688,3.419816740540656,0.7970087,inform,match_scores
17181,17181,9189,Australian Mist meowing meows occasionally. Australian Mist shedding minimal shedding. Australian Mist min life expectancy 15. Australian Mist stranger friendly friendly to strangers. Australian Mist domain cat breeds.,Australian Mist meowing meows occasionally. Australian Mist shedding minimal shedding. Australian Mist min life expectancy 15. Australian Mist stranger friendly friendly to strangers. Australian Mist domain cat breeds.,Australian Mist Meows Occasionally Minimal Shedding 15 Friendly To Strangers,5, The Australian Mist is a breed of cat that is friendly to strangers and meows occasionally. It has minimal shedding and a minimum life expectancy of 15 years.,inform,0.0119556835560277,83.64222717285156,2.747878682374729,0.7807781,inform,match_scores
37877,37877,9203,American Bobtail grooming average amount of grooming. American Bobtail origin United States and Canada. American Bobtail domain cat breeds.,American Bobtail grooming average amount of grooming. American Bobtail origin United States and Canada. American Bobtail domain cat breeds.,American Bobtail Average Amount Of Grooming United States And Canada,3," The American Bobtail is a cat breed originating in the United States and Canada, and requires an average amount of grooming.",inform,0.0197106176004542,50.73407745361328,4.92467473444436,0.81064636,inform,match_scores
22733,22733,9207,Thai intelligence intelligent. Thai max life expectancy 16. Thai other pets friendly very friendly to other pets. Thai domain cat breeds.,Thai intelligence intelligent. Thai max life expectancy 16. Thai other pets friendly very friendly to other pets. Thai domain cat breeds.,Thai Intelligent 16 Very Friendly To Other Pets,4, The Thai cat is an intelligent breed that can live up to 16 years. It is also very friendly to other pets.,inform,0.0279751951505279,35.74595260620117,1.8709718017288024,0.7927642,inform,match_scores
7936,7936,9208,American Wirehair min weight 8.0. American Wirehair grooming no grooming. American Wirehair max weight 15. American Wirehair descriptor Even tempered and quiet.. American Wirehair domain cat breeds.,American Wirehair min weight 8.0. American Wirehair grooming no grooming. American Wirehair max weight 15. American Wirehair descriptor Even tempered and quiet.. American Wirehair domain cat breeds.,American Wirehair 8.0 No Grooming 15 Even Tempered And Quiet.,5," The American Wirehair is a cat breed that is even tempered and quiet, with no need for grooming. It has a minimum weight of 8.0 and a maximum weight of 15.",inform,0.0203856748454378,49.05405426025391,2.737435355226828,0.66176844,inform,match_scores
24819,24819,9219,Singapura min weight 4.0. Singapura meowing always meows. Singapura origin Singapore. Singapura intelligence most intelligent. Singapura rating excellent. Singapura domain cat breeds.,Singapura min weight 4.0. Singapura meowing always meows. Singapura origin Singapore. Singapura intelligence most intelligent. Singapura rating excellent. Singapura domain cat breeds.,Singapura 4.0 Always Meows Singapore Most Intelligent Excellent,6," The Singapura breed of cat originates from Singapore. It has a minimum weight of 4.0 and is known to be very intelligent, meowing constantly and receiving an excellent rating.",inform,0.0134703553932601,74.23709106445312,1.526608193588886,0.69800705,inform,match_scores
9327,9327,9223,Somali family friendly most affectionate. Somali meowing sometimes meows. Somali shedding more than average shedding. Somali stranger friendly very friendly to strangers. Somali domain cat breeds.,Somali family friendly most affectionate. Somali meowing sometimes meows. Somali shedding more than average shedding. Somali stranger friendly very friendly to strangers. Somali domain cat breeds.,Somali Most Affectionate Sometimes Meows More Than Average Shedding Very Friendly To Strangers,5," The Somali is a family friendly cat breed, known for being very affectionate and friendly with strangers. It sometimes meows and has more than average shedding.",inform,0.0147894746403364,67.61565399169922,1.286713095960916,0.7984065,inform,match_scores
29587,29587,9229,Colorpoint Shorthair length Small to medium. Colorpoint Shorthair shedding minimal shedding. Colorpoint Shorthair meowing silient. Colorpoint Shorthair children friendly very kid-friendly. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair length Small to medium. Colorpoint Shorthair shedding minimal shedding. Colorpoint Shorthair meowing silient. Colorpoint Shorthair children friendly very kid-friendly. Colorpoint Shorthair domain cat breeds.,Colorpoint Shorthair Small To Medium Minimal Shedding Silient Very Kid-Friendly,5, The Colorpoint Shorthair is a small to medium sized cat breed with minimal shedding and silient meowing. It is very kid-friendly.,inform,0.0064566081861665,154.8800811767578,3.2933284838220014,0.87185484,inform,match_scores
15944,15944,9231,Desert Lynx meowing sometimes meows. Desert Lynx shedding no shedding. Desert Lynx min weight 8.0. Desert Lynx min life expectancy 13. Desert Lynx domain cat breeds.,Desert Lynx meowing sometimes meows. Desert Lynx shedding no shedding. Desert Lynx min weight 8.0. Desert Lynx min life expectancy 13. Desert Lynx domain cat breeds.,Desert Lynx Sometimes Meows No Shedding 8.0 13,5, The Desert Lynx is a cat breed that sometimes meows and does not shed. It has a minimum weight of 8.0 and a minimum life expectancy of 13.,inform,0.0211075233717928,47.37647247314453,2.952787808378777,0.6026315,inform,match_scores
44372,44372,9278,Siberian max weight 17. Siberian origin Russia. Siberian general health mainly healthy. Siberian children friendly most kid-friendly. Siberian family friendly most affectionate. Siberian domain cat breeds.,Siberian max weight 17. Siberian origin Russia. Siberian general health mainly healthy. Siberian children friendly most kid-friendly. Siberian family friendly most affectionate. Siberian domain cat breeds.,Siberian 17 Russia Mainly Healthy Most Kid-Friendly Most Affectionate,6," The Siberian is a cat breed originating from Russia. They are generally healthy, kid-friendly and affectionate, reaching a maximum weight of 17 pounds.",inform,0.0265355894279953,37.68523788452149,1.826472886268134,0.7289288,inform,match_scores
30615,30615,9289,Maine Coon intelligence very intelligent. Maine Coon length 30 to 40 inches. Maine Coon grooming little grooming. Maine Coon domain cat breeds.,Maine Coon intelligence very intelligent. Maine Coon length 30 to 40 inches. Maine Coon grooming little grooming. Maine Coon domain cat breeds.,Maine Coon Very Intelligent 30 To 40 Inches Little Grooming,4, The Maine Coon is a very intelligent cat breed with a length of 30 to 40 inches. It requires little grooming.,inform,0.0158031378883823,63.27857208251953,3.916449665002248,0.8351547,inform,match_scores
43213,43213,9290,Oriental Bicolor meowing always meows. Oriental Bicolor playfulness very playful. Oriental Bicolor length Medium. Oriental Bicolor grooming little grooming. Oriental Bicolor max weight 12. Oriental Bicolor min weight 8.0. Oriental Bicolor children friendly most kid-friendly. Oriental Bicolor domain cat breeds.,Oriental Bicolor meowing always meows. Oriental Bicolor playfulness very playful. Oriental Bicolor length Medium. Oriental Bicolor grooming little grooming. Oriental Bicolor max weight 12. Oriental Bicolor min weight 8.0. Oriental Bicolor children friendly most kid-friendly. Oriental Bicolor domain cat breeds.,Oriental Bicolor Always Meows Very Playful Medium Little Grooming 12 8.0 Most Kid-Friendly,8," The Oriental Bicolor is a very playful, always meowing, medium-sized cat breed. It requires little grooming and is one of the most kid-friendly cat breeds, with a weight ranging from 8 to 12 pounds.",inform,0.0283343781750578,35.292816162109375,2.087707780787412,0.72271055,inform,match_scores
35223,35223,9308,Selkirk Rex stranger friendly friendly to strangers. Selkirk Rex family friendly very affectionate. Selkirk Rex max weight 15. Selkirk Rex children friendly most kid-friendly. Selkirk Rex grooming lots of grooming. Selkirk Rex domain cat breeds.,Selkirk Rex stranger friendly friendly to strangers. Selkirk Rex family friendly very affectionate. Selkirk Rex max weight 15. Selkirk Rex children friendly most kid-friendly. Selkirk Rex grooming lots of grooming. Selkirk Rex domain cat breeds.,Selkirk Rex Friendly To Strangers Very Affectionate 15 Most Kid-Friendly Lots Of Grooming,6," The Selkirk Rex is a friendly and affectionate cat breed, weighing up to 15 pounds. It is very friendly to strangers, loves children and needs lots of grooming.",inform,0.0274103434354672,36.48257827758789,2.567438714971685,0.7870235,inform,match_scores
3637,3637,9309,Foldex rating excellent. Foldex intelligence very intelligent. Foldex domain cat breeds.,Foldex rating excellent. Foldex intelligence very intelligent. Foldex domain cat breeds.,Foldex Excellent Very Intelligent,3," The Foldex is an excellent breed of cat, known for its intelligence.",inform,0.006320055616798,158.22645568847656,2.839838722567789,0.60971636,inform,match
8824,8824,9318,Snowshoe min weight 7.0. Snowshoe domain cat breeds.,Snowshoe min weight 7.0. Snowshoe domain cat breeds.,Snowshoe 7.0,2, The Snowshoe is a cat breed with a minimum weight of 7.0.,inform,0.0136561058073144,73.2273178100586,3.673526562988939,0.6772607,inform,match_scores
32777,32777,9342,Burmilla playfulness most playful. Burmilla max life expectancy 15. Burmilla intelligence intelligent. Burmilla general health healthy. Burmilla origin England. Burmilla family friendly very affectionate. Burmilla max weight 13. Burmilla domain cat breeds.,Burmilla playfulness most playful. Burmilla max life expectancy 15. Burmilla intelligence intelligent. Burmilla general health healthy. Burmilla origin England. Burmilla family friendly very affectionate. Burmilla max weight 13. Burmilla domain cat breeds.,Burmilla Most Playful 15 Intelligent Healthy England Very Affectionate 13,8," The Burmilla is an intelligent, playful, and very affectionate cat breed, originally from England. It is healthy and can live up to 15 years, with a maximum weight of 13 pounds.",inform,0.0274961177823661,36.368770599365234,1.4091499441909463,0.7144136,inform,match_scores
3707,3707,9354,"Bengal Cats children friendly most kid-friendly. Bengal Cats length 17 to 22 inches, not including tail. Bengal Cats meowing meows occasionally. Bengal Cats playfulness most playful. Bengal Cats grooming little grooming. Bengal Cats domain cat breeds.","Bengal Cats children friendly most kid-friendly. Bengal Cats length 17 to 22 inches, not including tail. Bengal Cats meowing meows occasionally. Bengal Cats playfulness most playful. Bengal Cats grooming little grooming. Bengal Cats domain cat breeds.","Bengal Cats Most Kid-Friendly 17 To 22 Inches, Not Including Tail Meows Occasionally Most Playful Little Grooming",6," The Bengal Cat is one of the most kid-friendly and playful breeds of cats, meowing occasionally. They typically measure 17 to 22 inches, not including their tail, and require very little grooming.",inform,0.0212709227012474,47.01253509521485,1.4091499441909463,0.86718976,inform,match_scores
27225,27225,9365,Arabian Mau meowing sometimes meows. Arabian Mau intelligence very intelligent. Arabian Mau stranger friendly very friendly to strangers. Arabian Mau domain cat breeds.,Arabian Mau meowing sometimes meows. Arabian Mau intelligence very intelligent. Arabian Mau stranger friendly very friendly to strangers. Arabian Mau domain cat breeds.,Arabian Mau Sometimes Meows Very Intelligent Very Friendly To Strangers,4, The Arabian Mau is a breed of cat that is sometimes meows and is very intelligent and friendly to strangers.,inform,0.0084277532281943,118.65558624267578,3.6321698830878617,0.82306474,inform,match
34336,34336,9381,"Ragdoll Cats origin Riverside, California, USA. Ragdoll Cats rating okay. Ragdoll Cats children friendly most kid-friendly. Ragdoll Cats domain cat breeds.","Ragdoll Cats origin Riverside, California, USA. Ragdoll Cats rating okay. Ragdoll Cats children friendly most kid-friendly. Ragdoll Cats domain cat breeds.","Ragdoll Cats Riverside, California, Usa Okay Most Kid-Friendly",4," Ragdoll Cats originated from Riverside, California, USA and are rated as okay. They are considered one of the most kid-friendly cats, making them a great pet for families.",inform,0.0278528908700564,35.902915954589844,8.361295892194454,0.8034188,inform,match_scores
6727,6727,9396,Thai Lilac playfulness very playful. Thai Lilac meowing always meows. Thai Lilac min life expectancy 12. Thai Lilac domain cat breeds.,Thai Lilac playfulness very playful. Thai Lilac meowing always meows. Thai Lilac min life expectancy 12. Thai Lilac domain cat breeds.,Thai Lilac Very Playful Always Meows 12,4, The Thai Lilac is a very playful cat breed that always meows. It has a minimum life expectancy of 12 years.,inform,0.0097798292365052,102.25127410888672,3.644667088679882,0.74036455,inform,match_scores
3842,3842,9407,Chausie min life expectancy 12. Chausie family friendly very affectionate. Chausie domain cat breeds.,Chausie min life expectancy 12. Chausie family friendly very affectionate. Chausie domain cat breeds.,Chausie 12 Very Affectionate,3, The Chausie is a very affectionate breed of cat with a minimum life expectancy of 12 years.,inform,0.0143937097801497,69.47479248046875,2.5540496664715904,0.702177,inform,match_scores
36349,36349,9421,Somali length 11 to 14 inches. Somali stranger friendly very friendly to strangers. Somali grooming average amount of grooming. Somali intelligence most intelligent. Somali domain cat breeds.,Somali length 11 to 14 inches. Somali stranger friendly very friendly to strangers. Somali grooming average amount of grooming. Somali intelligence most intelligent. Somali domain cat breeds.,Somali 11 To 14 Inches Very Friendly To Strangers Average Amount Of Grooming Most Intelligent,5, The Somali is an intelligent cat breed that is 11 to 14 inches long. It is very friendly to strangers and requires an average amount of grooming.,inform,0.0212647748547022,47.026126861572266,1.6934096677198087,0.7973546,inform,match_scores
24808,24808,9447,Thai children friendly very kid-friendly. Thai domain cat breeds.,Thai children friendly very kid-friendly. Thai domain cat breeds.,Thai Very Kid-Friendly,2,"
Thai cats are very kid-friendly.",inform,0.0108399577887385,92.25128173828124,8.116697886877475,0.85425,give_opinion,all_scores_PPL
2180,2180,9455,Asian other pets friendly very friendly to other pets. Asian family friendly most affectionate. Asian intelligence very intelligent. Asian domain cat breeds.,Asian other pets friendly very friendly to other pets. Asian family friendly most affectionate. Asian intelligence very intelligent. Asian domain cat breeds.,Asian Very Friendly To Other Pets Most Affectionate Very Intelligent,4," The Asian cat breed is very friendly to other pets, and is very affectionate to its family. They are also known for their intelligence.",inform,0.0342366182562995,29.20849227905273,1.387819277861591,0.7348855,inform,match
803,803,9463,"Ragamuffin origin California, USA. Ragamuffin min life expectancy 12. Ragamuffin rating okay. Ragamuffin max life expectancy 16. Ragamuffin shedding more than average shedding. Ragamuffin min weight 10.0. Ragamuffin domain cat breeds.","Ragamuffin origin California, USA. Ragamuffin min life expectancy 12. Ragamuffin rating okay. Ragamuffin max life expectancy 16. Ragamuffin shedding more than average shedding. Ragamuffin min weight 10.0. Ragamuffin domain cat breeds.","Ragamuffin California, Usa 12 Okay 16 More Than Average Shedding 10.0",7," The Ragamuffin is a breed of cat originating in California, USA. It is rated as an 'okay' breed, and is known for more than average shedding. The minimum weight for a Ragamuffin is 10.0 pounds, and the average lifespan is between 12 and 16 years.",inform,0.0517479726233831,19.32442855834961,1.8804896237194968,0.63126403,inform,match_scores
23429,23429,9469,Snowshoe max life expectancy 19. Snowshoe general health very healthy. Snowshoe meowing meows occasionally. Snowshoe rating excellent. Snowshoe min life expectancy 14. Snowshoe shedding average shedding. Snowshoe domain cat breeds.,Snowshoe max life expectancy 19. Snowshoe general health very healthy. Snowshoe meowing meows occasionally. Snowshoe rating excellent. Snowshoe min life expectancy 14. Snowshoe shedding average shedding. Snowshoe domain cat breeds.,Snowshoe 19 Very Healthy Meows Occasionally Excellent 14 Average Shedding,7, The Snowshoe is an excellent cat breed with a very healthy general health and an average shedding rate. It meows occasionally and has a life expectancy of 14 to 19 years.,inform,0.0203949387651579,49.03177261352539,1.4780822562194806,0.76322234,inform,match_scores
32072,32072,9474,Persian max weight 12. Persian min weight 7.0. Persian playfulness semi playful. Persian max life expectancy 15. Persian origin Persia (known as Iran today). Persian children friendly semi kid-friendly. Persian intelligence intelligent. Persian domain cat breeds.,Persian max weight 12. Persian min weight 7.0. Persian playfulness semi playful. Persian max life expectancy 15. Persian origin Persia (known as Iran today). Persian children friendly semi kid-friendly. Persian intelligence intelligent. Persian domain cat breeds.,Persian 12 7.0 Semi Playful 15 Persia (Known As Iran Today) Semi Kid-Friendly Intelligent,8," The Persian  is an intelligent, semi playful and semi kid-friendly cat breed that originates from Persia (known as Iran today). They have a lifespan of up to 15 years and weigh between 7 and 12 pounds.",inform,0.0189332756306012,52.81706237792969,2.4495087791876022,0.7979831,inform,match_scores
29849,29849,9482,Burmese max life expectancy 16. Burmese general health semi healthy. Burmese shedding minimal shedding. Burmese min life expectancy 10. Burmese max weight 12. Burmese domain cat breeds.,Burmese max life expectancy 16. Burmese general health semi healthy. Burmese shedding minimal shedding. Burmese min life expectancy 10. Burmese max weight 12. Burmese domain cat breeds.,Burmese 16 Semi Healthy Minimal Shedding 10 12,6, The Burmese cat is a semi healthy breed with minimal shedding and a life expectancy of 10 to 16 years with a maximum weight of 12 pounds.,inform,0.0247604069999456,40.38705825805664,1.8884748972625875,0.72300225,inform,match_scores
28639,28639,9488,Selkirk Rex grooming lots of grooming. Selkirk Rex min weight 10.0. Selkirk Rex shedding more than average shedding. Selkirk Rex domain cat breeds.,Selkirk Rex grooming lots of grooming. Selkirk Rex min weight 10.0. Selkirk Rex shedding more than average shedding. Selkirk Rex domain cat breeds.,Selkirk Rex Lots Of Grooming 10.0 More Than Average Shedding,4, The Selkirk Rex is a cat breed that requires lots of grooming and sheds more than average. The minimum weight of a Selkirk Rex is 10.0.,inform,0.0223677126218562,44.707298278808594,2.955622941561161,0.8229316,inform,match_scores
31307,31307,9504,Asian stranger friendly very friendly to strangers. Asian max weight 10. Asian descriptor The Asian is a mixed breed catâ€“a cross between the Lilac Burmese and the Chinchilla Persian.. Asian other pets friendly very friendly to other pets. Asian grooming average amount of grooming. Asian general health mainly healthy. Asian domain cat breeds.,Asian stranger friendly very friendly to strangers. Asian max weight 10. Asian descriptor The Asian is a mixed breed catâ€“a cross between the Lilac Burmese and the Chinchilla Persian.. Asian other pets friendly very friendly to other pets. Asian grooming average amount of grooming. Asian general health mainly healthy. Asian domain cat breeds.,Asian Very Friendly To Strangers 10 The Asian Is A Mixed Breed Catâ€“A Cross Between The Lilac Burmese And The Chinchilla Persian. Very Friendly To Other Pets Average Amount Of Grooming Mainly Healthy,7," The Asian is a mixed breed cat, a cross between the Lilac Burmese and the Chinchilla Persian, that is generally very friendly to strangers and other pets. It has an average amount of grooming needs and is mainly healthy, with a maximum weight of 10.",inform,0.02271496832396,44.023834228515625,2.714276075887314,0.87108123,inform,match_scores
11924,11924,9511,Ragamuffin family friendly most affectionate. Ragamuffin min weight 10.0. Ragamuffin intelligence very intelligent. Ragamuffin grooming little grooming. Ragamuffin shedding more than average shedding. Ragamuffin domain cat breeds.,Ragamuffin family friendly most affectionate. Ragamuffin min weight 10.0. Ragamuffin intelligence very intelligent. Ragamuffin grooming little grooming. Ragamuffin shedding more than average shedding. Ragamuffin domain cat breeds.,Ragamuffin Most Affectionate 10.0 Very Intelligent Little Grooming More Than Average Shedding,6," The Ragamuffin is a family friendly, most affectionate cat breed, and it's very intelligent. It requires little grooming but more than average shedding. It has a minimum weight of 10.0.",inform,0.0181610810798078,55.062801361083984,1.2557690800697192,0.72934306,inform,match_scores
25162,25162,9522,Chantilly-Tiffany rating okay. Chantilly-Tiffany length Medium. Chantilly-Tiffany playfulness very playful. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany rating okay. Chantilly-Tiffany length Medium. Chantilly-Tiffany playfulness very playful. Chantilly-Tiffany domain cat breeds.,Chantilly-Tiffany Okay Medium Very Playful,4, Chantilly-Tiffany is an okay rated medium-length cat breed that is very playful.,inform,0.0090883290702899,110.0312271118164,3.089055318156697,0.8079731,give_opinion,all_scores
9380,9380,9529,German Rex stranger friendly very friendly to strangers. German Rex other pets friendly very friendly to other pets. German Rex rating good. German Rex min life expectancy 9. German Rex meowing meows occasionally. German Rex domain cat breeds.,German Rex stranger friendly very friendly to strangers. German Rex other pets friendly very friendly to other pets. German Rex rating good. German Rex min life expectancy 9. German Rex meowing meows occasionally. German Rex domain cat breeds.,German Rex Very Friendly To Strangers Very Friendly To Other Pets Good 9 Meows Occasionally,6," The German Rex is a friendly cat breed with a good rating, a minimum life expectancy of 9 years, and which meows occasionally. It is very friendly to strangers and other pets.",inform,0.0161162486735989,62.04917907714844,2.2694309136445803,0.79820323,inform,match_scores
34314,34314,9531,Abyssinian max life expectancy 15. Abyssinian max weight 10. Abyssinian grooming average amount of grooming. Abyssinian other pets friendly most friendly to other pets. Abyssinian meowing sometimes meows. Abyssinian length 12 to 16 inches. Abyssinian min life expectancy 9. Abyssinian domain cat breeds.,Abyssinian max life expectancy 15. Abyssinian max weight 10. Abyssinian grooming average amount of grooming. Abyssinian other pets friendly most friendly to other pets. Abyssinian meowing sometimes meows. Abyssinian length 12 to 16 inches. Abyssinian min life expectancy 9. Abyssinian domain cat breeds.,Abyssinian 15 10 Average Amount Of Grooming Most Friendly To Other Pets Sometimes Meows 12 To 16 Inches 9,8," The Abyssinian is a cat breed that typically lives between 9 and 15 years old, with a minimum weight of 10 pounds and a length of 12 to 16 inches. It requires an average amount of grooming and is very friendly to other pets. It may sometimes meow.",inform,0.0356462182460598,28.053466796875,1.0959933475393715,0.7360941,inform,match_scores
35758,35758,9539,Highlander max weight 20. Highlander meowing sometimes meows. Highlander children friendly very kid-friendly. Highlander domain cat breeds.,Highlander max weight 20. Highlander meowing sometimes meows. Highlander children friendly very kid-friendly. Highlander domain cat breeds.,Highlander 20 Sometimes Meows Very Kid-Friendly,4, The Highlander is a cat breed that can weigh up to 20 pounds and sometimes meows. It is very kid-friendly.,inform,0.0155582073068925,64.2747573852539,2.0540268312306345,0.7222721,inform,match_scores
11183,11183,9541,Japanese Bobtail max life expectancy 15. Japanese Bobtail children friendly most kid-friendly. Japanese Bobtail min life expectancy 9. Japanese Bobtail playfulness most playful. Japanese Bobtail domain cat breeds.,Japanese Bobtail max life expectancy 15. Japanese Bobtail children friendly most kid-friendly. Japanese Bobtail min life expectancy 9. Japanese Bobtail playfulness most playful. Japanese Bobtail domain cat breeds.,Japanese Bobtail 15 Most Kid-Friendly 9 Most Playful,5, The Japanese Bobtail is a most kid-friendly and playful cat breed that typically lives between 9 and 15 years.,inform,0.0105636300098905,94.6644287109375,4.553719184146073,0.77668095,inform,match_scores
982,982,9545,American Wirehair origin United States. American Wirehair meowing sometimes meows. American Wirehair min weight 8.0. American Wirehair intelligence very intelligent. American Wirehair general health very healthy. American Wirehair domain cat breeds.,American Wirehair origin United States. American Wirehair meowing sometimes meows. American Wirehair min weight 8.0. American Wirehair intelligence very intelligent. American Wirehair general health very healthy. American Wirehair domain cat breeds.,American Wirehair United States Sometimes Meows 8.0 Very Intelligent Very Healthy,6," The American Wirehair is a cat breed from the United States. It is known to be very intelligent and very healthy, with a minimum weight of 8.0 pounds. It sometimes meows.",inform,0.0244916705859842,40.83020782470703,3.158092042483703,0.7415653,inform,match_scores
10166,10166,9551,Sokoke family friendly very affectionate. Sokoke origin Kenya. Sokoke meowing sometimes meows. Sokoke max weight 10. Sokoke min weight 6.0. Sokoke domain cat breeds.,Sokoke family friendly very affectionate. Sokoke origin Kenya. Sokoke meowing sometimes meows. Sokoke max weight 10. Sokoke min weight 6.0. Sokoke domain cat breeds.,Sokoke Very Affectionate Kenya Sometimes Meows 10 6.0,6," The Sokoke is a family friendly cat breed from Kenya, that is very affectionate and sometimes meows. It has a minimum weight of 6.0 and a maximum weight of 10.",inform,0.018866220358611,53.00478744506836,1.5883027492953543,0.73394907,inform,match_scores
775,775,9560,Manx stranger friendly friendly to strangers. Manx children friendly semi kid-friendly. Manx min life expectancy 8. Manx family friendly very affectionate. Manx max life expectancy 14. Manx domain cat breeds.,Manx stranger friendly friendly to strangers. Manx children friendly semi kid-friendly. Manx min life expectancy 8. Manx family friendly very affectionate. Manx max life expectancy 14. Manx domain cat breeds.,Manx Friendly To Strangers Semi Kid-Friendly 8 Very Affectionate 14,6, The Manx is an affectionate cat breed that is friendly to strangers and semi kid-friendly. It has an average life expectancy of 8 to 14 years.,inform,0.0205578500082499,48.64321899414063,1.7574239156849023,0.7685523,inform,match_scores
24021,24021,9566,Desert Lynx general health mainly healthy. Desert Lynx min weight 8.0. Desert Lynx min life expectancy 13. Desert Lynx family friendly very affectionate. Desert Lynx rating okay. Desert Lynx intelligence very intelligent. Desert Lynx domain cat breeds.,Desert Lynx general health mainly healthy. Desert Lynx min weight 8.0. Desert Lynx min life expectancy 13. Desert Lynx family friendly very affectionate. Desert Lynx rating okay. Desert Lynx intelligence very intelligent. Desert Lynx domain cat breeds.,Desert Lynx Mainly Healthy 8.0 13 Very Affectionate Okay Very Intelligent,7," The Desert Lynx is a mainly healthy cat breed with a minimum weight of 8.0. Its life expectancy is 13 years, and it is known to be very affectionate, intelligent, and rated as okay.",inform,0.0243108889957856,41.13383102416992,2.243388007668207,0.6631493,inform,match_scores
44112,44112,9569,Highlander family friendly very affectionate. Highlander max weight 20. Highlander shedding minimal shedding. Highlander max life expectancy 15. Highlander domain cat breeds.,Highlander family friendly very affectionate. Highlander max weight 20. Highlander shedding minimal shedding. Highlander max life expectancy 15. Highlander domain cat breeds.,Highlander Very Affectionate 20 Minimal Shedding 15,5," The Highlander is a family friendly, very affectionate cat breed. It can weigh up to 20 pounds and has minimal shedding. The life expectancy of the Highlander is up to 15 years.",inform,0.0330499261985757,30.257253646850582,1.34941169475663,0.6600129,inform,match_scores
28467,28467,9570,Cymric playfulness playful. Cymric length 14 to 18 inches. Cymric shedding more than average shedding. Cymric stranger friendly very friendly to strangers. Cymric rating alright. Cymric domain cat breeds.,Cymric playfulness playful. Cymric length 14 to 18 inches. Cymric shedding more than average shedding. Cymric stranger friendly very friendly to strangers. Cymric rating alright. Cymric domain cat breeds.,Cymric Playful 14 To 18 Inches More Than Average Shedding Very Friendly To Strangers Alright,6, The Cymric is a playful cat breed with a length of 14 to 18 inches. It sheds more than average and is very friendly to strangers. It has an alright rating.,inform,0.01439729400469,69.4574966430664,1.432548017297354,0.80504113,inform,match_scores
24103,24103,9571,Himalayan origin United States. Himalayan max weight 12. Himalayan max life expectancy 15. Himalayan min life expectancy 9. Himalayan domain cat breeds.,Himalayan origin United States. Himalayan max weight 12. Himalayan max life expectancy 15. Himalayan min life expectancy 9. Himalayan domain cat breeds.,Himalayan United States 12 15 9,5," The Himalayan is a cat breed originating in the United States, with a maximum weight of 12 pounds and a life expectancy of between 9 to 15 years.",inform,0.0400345849308144,24.978403091430664,3.2677968802443296,0.59442645,inform,match_scores
